Time_Index,CA_N_utilitypv_losangeles_low_90_0_2_1,CA_N_utilitypv_losangeles_low_90_0_2_2,CA_N_utilitypv_losangeles_low_90_0_2_3,CA_N_utilitypv_losangeles_low_90_0_2_4,CA_S_utilitypv_losangeles_low_90_0_2_1,CA_S_utilitypv_losangeles_low_90_0_2_2,CA_S_utilitypv_losangeles_low_90_0_2_3,CA_S_utilitypv_losangeles_low_90_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_1,WECC_N_utilitypv_losangeles_low_70_0_2_2,WECC_N_utilitypv_losangeles_low_70_0_2_3,WECC_N_utilitypv_losangeles_low_70_0_2_4,WECC_N_utilitypv_losangeles_low_70_0_2_5,WECC_N_utilitypv_losangeles_low_70_0_2_6,WECC_N_utilitypv_losangeles_low_70_0_2_7,WECC_N_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_1,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_2,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_3,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_4,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_5,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_6,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_7,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_8,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_9,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_10,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_11,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_12,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_13,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_14,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_15,WECC_NMAZ_utilitypv_losangeles_low_70_0_2_16,WECC_PNW_utilitypv_losangeles_low_70_0_2_1,WECC_PNW_utilitypv_losangeles_low_70_0_2_2,WECC_PNW_utilitypv_losangeles_low_70_0_2_3,WECC_PNW_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_1,WECC_WYCO_utilitypv_losangeles_low_70_0_2_2,WECC_WYCO_utilitypv_losangeles_low_70_0_2_3,WECC_WYCO_utilitypv_losangeles_low_70_0_2_4,WECC_WYCO_utilitypv_losangeles_low_70_0_2_5,CA_N_battery_low_0,CA_S_battery_low_0,WECC_N_battery_low_0,WECC_NMAZ_battery_low_0,WECC_PNW_battery_low_0,WECC_WYCO_battery_low_0,CA_N_landbasedwind_ltrg1_low_110_1,CA_N_landbasedwind_ltrg1_low_110_2,CA_N_landbasedwind_ltrg1_low_110_3,CA_N_landbasedwind_ltrg1_low_110_4,CA_N_landbasedwind_ltrg1_low_110_5,CA_S_landbasedwind_ltrg1_low_90_1,CA_S_landbasedwind_ltrg1_low_90_2,CA_S_landbasedwind_ltrg1_low_90_3,CA_S_landbasedwind_ltrg1_low_90_4,CA_S_landbasedwind_ltrg1_low_90_5,CA_S_landbasedwind_ltrg1_low_90_6,CA_S_landbasedwind_ltrg1_low_90_7,CA_S_landbasedwind_ltrg1_low_90_8,CA_S_landbasedwind_ltrg1_low_90_9,CA_S_landbasedwind_ltrg1_low_90_10,WECC_N_landbasedwind_ltrg1_low_70_1,WECC_N_landbasedwind_ltrg1_low_70_2,WECC_N_landbasedwind_ltrg1_low_70_3,WECC_N_landbasedwind_ltrg1_low_70_4,WECC_N_landbasedwind_ltrg1_low_70_5,WECC_N_landbasedwind_ltrg1_low_70_6,WECC_N_landbasedwind_ltrg1_low_70_7,WECC_N_landbasedwind_ltrg1_low_70_8,WECC_N_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_1,WECC_NMAZ_landbasedwind_ltrg1_low_70_2,WECC_NMAZ_landbasedwind_ltrg1_low_70_3,WECC_NMAZ_landbasedwind_ltrg1_low_70_4,WECC_NMAZ_landbasedwind_ltrg1_low_70_5,WECC_NMAZ_landbasedwind_ltrg1_low_70_6,WECC_NMAZ_landbasedwind_ltrg1_low_70_7,WECC_NMAZ_landbasedwind_ltrg1_low_70_8,WECC_NMAZ_landbasedwind_ltrg1_low_70_9,WECC_NMAZ_landbasedwind_ltrg1_low_70_10,WECC_PNW_landbasedwind_ltrg1_low_70_1,WECC_PNW_landbasedwind_ltrg1_low_70_2,WECC_PNW_landbasedwind_ltrg1_low_70_3,WECC_PNW_landbasedwind_ltrg1_low_70_4,WECC_PNW_landbasedwind_ltrg1_low_70_5,WECC_PNW_landbasedwind_ltrg1_low_70_6,WECC_PNW_landbasedwind_ltrg1_low_70_7,WECC_PNW_landbasedwind_ltrg1_low_70_8,WECC_WYCO_landbasedwind_ltrg1_low_70_1,WECC_WYCO_landbasedwind_ltrg1_low_70_2,WECC_WYCO_landbasedwind_ltrg1_low_70_3,WECC_WYCO_landbasedwind_ltrg1_low_70_4,WECC_WYCO_landbasedwind_ltrg1_low_70_5,WECC_WYCO_landbasedwind_ltrg1_low_70_6,WECC_WYCO_landbasedwind_ltrg1_low_70_7,WECC_WYCO_landbasedwind_ltrg1_low_70_8
11,0.662299877,0.687755558,0.675270065,0.692005675,0.683933991,0.682573117,0.688457519,0.696950489,0.644043162,0.655371504,0.649065422,0.658348227,0.646304234,0.542729698,0.657530369,0.545029172,0.674918615,0.697915728,0.693264391,0.704167,0.530417187,0.697302532,0.680973824,0.702807065,0.650903578,0.70219807,0.652218488,0.694384622,0.565796053,0.655309181,0.703204232,0.638337574,0.492850346,0.485026668,0.552551169,0.499829625,0.621001519,0.656658194,0.581180921,0.641074198,0.594948457,1,1,1,1,1,1,0.111008421,0.00119699,0.017906368,0.00999014,0.074288435,0.014206244,0.063562155,0.015279876,0.091033146,0.124627568,0.015074332,0.00118573,0.058680199,0.02412181,0.018599998,0.013628512,0.059020653,0.070758395,0.083010346,0.245536864,0.028096847,0.080450565,0.134087473,0.11324589,0.26738888,0.146111861,0.099793658,0.142120346,0.127327144,0.082710519,0.043078788,0.124190778,0.125936434,0.119708493,0.208101824,0.096698999,0.04249119,0.051186591,0.02543468,0.057866633,0.025765356,0.106378391,0.001469873,0.008211572,0.018757556,0.011646028,0.19090797,0.018862925,0.047997829,0.093633264
12,0.712626807,0.740170874,0.722069794,0.740164153,0.717548094,0.721378311,0.722208179,0.741211633,0.687517288,0.701788152,0.701593473,0.708981236,0.701432699,0.639922682,0.706530724,0.61740636,0.66637637,0.73243255,0.642385501,0.725558494,0.483511445,0.730527772,0.656780418,0.725588791,0.594978605,0.723821953,0.664760422,0.72602342,0.520629669,0.683053315,0.724782398,0.66969713,0.571465413,0.551502503,0.618950496,0.552160823,0.6548533,0.660089415,0.606621874,0.6412841,0.620623924,1,1,1,1,1,1,0.139276162,0,0.121641025,0.013646303,0.129664615,0.034014888,0.167073444,0.01786218,0.090983942,0.172353104,0.018471656,0.002305456,0.049898431,0.062951751,0.096799999,0.020505747,0.026564952,0.085913494,0.045142837,0.321411103,0.089161977,0.079333097,0.179400161,0.082511276,0.522490978,0.269516051,0.124041349,0.215493858,0.221025676,0.163673908,0.009578415,0.210382849,0.247298688,0.19919461,0.192885607,0.100293085,0.055170476,0.049324896,0.059174053,0.079188108,0.038329989,0.101019368,0.009097954,0.042819791,0.054901853,0.047246221,0.149938151,0.052240707,0.083286174,0.139748618
13,0.73087764,0.74287651,0.732227048,0.747340186,0.718361307,0.724077126,0.718682757,0.742834203,0.70290008,0.71441203,0.65640648,0.717511175,0.661156268,0.594118193,0.715390812,0.564971275,0.702646291,0.731722237,0.701017048,0.718053004,0.48424217,0.730703472,0.684430449,0.717218045,0.699000078,0.711819821,0.682977104,0.725448428,0.503650698,0.660017355,0.709059424,0.69388248,0.523137315,0.545092137,0.601301047,0.547433275,0.569633534,0.619321221,0.590921437,0.632690158,0.603595084,1,1,1,1,1,1,0.054073777,0.01678559,0.249271184,0.01502851,0.070708513,0.048301637,0.189629585,0.034843549,0.105891831,0.162080675,0.004114117,0.002812517,0.04749427,0.090795025,0.142800003,0.043326341,0.010006772,0.049479667,0.025866361,0.247679099,0.201659188,0.045873776,0.130116373,0.066253863,0.570718825,0.111392424,0.235162318,0.384154797,0.076924682,0.34831363,0.036564026,0.337634861,0.350188196,0.091047376,0.156331211,0.084382132,0.056574833,0.049063843,0.063804016,0.062808238,0.035591129,0.106826842,0.044132024,0.092935927,0.069782391,0.057413522,0.160663217,0.066690847,0.094465375,0.153628215
14,0.722330206,0.726139318,0.727131839,0.739446722,0.704756028,0.709151797,0.699607591,0.728570753,0.68410376,0.688100929,0.549766901,0.689605872,0.55465809,0.511001493,0.690872742,0.506278443,0.666209418,0.711581798,0.662726451,0.677183542,0.490252305,0.71161244,0.654228983,0.669327591,0.682083776,0.666121839,0.645716441,0.707567529,0.51062202,0.67094685,0.660763748,0.648426476,0.469183349,0.506160617,0.568705016,0.51614395,0.501390862,0.563925673,0.535145427,0.62041422,0.562953267,1,1,1,1,1,1,0.028376663,0,0.249375075,0.001452037,0.062157981,0.090278253,0.194850475,0.031526737,0.12421906,0.075989313,0.027602032,0.006272696,0.035783853,0.101257123,0.352899969,0.086509556,0.054022193,0.021962389,0.073839284,0.374720931,0.217849299,0.024261575,0.184843451,0.061333586,0.571385086,0.138429835,0.386650681,0.383117139,0.086905435,0.342717648,0.050248701,0.323946357,0.30945766,0.079707548,0.147624537,0.062442958,0.012343091,0.063020095,0.01205,0.07031747,0.014807817,0.112250522,0.097657308,0.154007971,0.1308534,0.124950111,0.125243083,0.113915592,0.135627016,0.212769896
15,0.639323374,0.637633834,0.640328992,0.646713213,0.598917355,0.616254696,0.606803159,0.634747259,0.57692166,0.577950408,0.534950698,0.592579296,0.534267271,0.486328086,0.589896593,0.472043927,0.540871278,0.608945614,0.539569712,0.585398122,0.461199292,0.610191529,0.536154851,0.585075931,0.579830624,0.581515962,0.534835641,0.607130342,0.457162288,0.582671927,0.580921942,0.537748657,0.389348611,0.428008153,0.461887562,0.441472032,0.414787141,0.468036923,0.446696977,0.495357152,0.462962423,1,1,1,1,1,1,0.055998679,0.00982745,0.282919884,0.004972079,0.105857596,0.170996755,0.155222058,0.043891106,0.104297273,0.073868617,0.069152512,0.036810927,0.030425172,0.109042935,0.378899992,0.099502854,0.043788861,0.034067519,0.065026008,0.260817528,0.235767692,0.03183965,0.130270272,0.076396205,0.580653787,0.091576412,0.536804557,0.523659229,0.066364579,0.406756878,0.01964234,0.389251292,0.38845408,0.081180863,0.150152624,0.077720433,0.012839458,0.069018424,0.013775191,0.073300809,0.01028792,0.107640497,0.081044868,0.177708164,0.150446072,0.108714208,0.141163409,0.103854187,0.108012907,0.140785083
16,0.511252811,0.501696793,0.509046846,0.509345314,0.439377814,0.475490024,0.457997593,0.496681057,0.447053864,0.457844331,0.297735926,0.456458795,0.31498507,0.298377071,0.456652633,0.293237826,0.324419951,0.45291904,0.321605115,0.425892979,0.302815764,0.454603934,0.319535311,0.424830228,0.419404277,0.423156355,0.319869562,0.452632236,0.292064044,0.420449286,0.422790671,0.322874456,0.234258832,0.297660357,0.293578625,0.317921142,0.19074051,0.233919071,0.199017055,0.237239287,0.204854875,1,1,1,1,1,1,0.043731753,0.003648563,0.308793187,0.005719346,0.108065806,0.097977653,0.10362874,0.042321395,0.033267796,0.012881849,0.025652511,0.030915517,0.026121527,0.109872088,0.235399991,0.045388732,0.052422509,0.042361226,0.060776893,0.270808935,0.128302455,0.028160278,0.126461163,0.052217674,0.585368872,0.010180751,0.523088992,0.536287367,0.03292973,0.497321963,0.021580547,0.457648963,0.351709008,0.052873049,0.133523792,0.101910099,0.034813952,0.078000799,0.039903961,0.090704218,0.02105194,0.127725378,0.081622317,0.221126199,0.1987959,0.14709422,0.071037486,0.128619477,0.103385255,0.098104239
17,0.298991429,0.278792571,0.288964529,0.291247248,0.203085133,0.239453703,0.198565411,0.26186201,0.183540926,0.201208823,0,0.21359107,0,0,0.220285645,0.000328424,0,0.196759899,0,0.162037574,0,0.198401424,0,0.161627224,0.137892652,0.158429887,0,0.19809967,0,0.141279355,0.156899615,0,0.03528506,0.081994653,0.04480461,0.11268095,0,0,0,0,0,1,1,1,1,1,1,0.020097889,0,0.270240039,0.004614362,0.059714105,0.021966681,0.07718344,0.024754424,0.014545259,0.00160916,0.004167914,0.010015621,0.013305034,0.09662164,0.137099981,0.062162012,0.060534626,0.049914882,0.052824255,0.252280802,0.111254066,0.031173203,0.105179265,0.035844136,0.458201408,0.037888825,0.270046145,0.281132132,0.056574021,0.330317259,0.008896829,0.308770418,0.236187339,0.053209275,0.175626442,0.196927667,0.095037639,0.159202769,0.093815461,0.170456707,0.043173332,0.211434573,0.125942633,0.260654807,0.233293474,0.151979968,0.050301895,0.105703443,0.071376398,0.061870329
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.001873235,0.00125399,0.066152126,0.00247835,0.022359096,0.005449161,0.020612026,0.00592049,0,0,0.001119679,0.004297975,0.001038715,0.026639495,0,0.002167415,0.022017229,0.048552949,0.014522758,0.33395648,0.062871322,0.023552999,0.140157431,0.020307515,0.312500566,0.277846903,0.079450116,0.068652265,0.17666766,0.084094286,0.001289329,0.089080289,0.082411319,0.159360826,0.154261321,0.194816574,0.083023131,0.149723008,0.08331649,0.162300825,0.046668548,0.190703839,0.176224396,0.307739615,0.335185707,0.220477015,0.056039885,0.122117832,0.08399234,0.074642137
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.010659512,0,0.065163262,0.010569667,0.033334553,0.009158161,0.06571833,0.046973489,0.000107793,0,0.000164278,0.005347678,0.027193055,0.009781017,0,0.005080548,0.014681295,0.093138285,0.012902471,0.345994413,0.048243098,0.064440593,0.151054442,0.030427556,0.452786326,0.457987905,0.141548499,0.118993796,0.254502892,0.155042917,0.122701243,0.154173657,0.107486919,0.14989908,0.143840134,0.101351678,0.025277615,0.077774778,0.016931158,0.091549858,0.011580422,0.115690023,0.268870026,0.362264872,0.415024847,0.290589064,0.068372309,0.151709184,0.108039498,0.099307612
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.002160037,0.037406333,0.091275126,0.024676474,0.030207425,0.043140102,0.120064467,0.098793216,0.012017651,7.25E-05,0.012659891,0.050641265,0.068889759,0.025656892,0,0.017289875,0.017877221,0.142238244,0.014298689,0.308264017,0.099180043,0.103033833,0.141258255,0.043694891,0.335707724,0.649142623,0.076293617,0.05377882,0.392733872,0.058425128,0.144407779,0.07280387,0.083849773,0.331460357,0.150605321,0.081164941,0.013720741,0.052038915,0.02210431,0.068949416,0.005139024,0.094687544,0.369478643,0.379790843,0.422343224,0.341180265,0.112770505,0.188087359,0.126668096,0.113261342
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.096552528,0.086505085,0.04382851,0.011913017,0.067894459,0.116868511,0.135678649,0.028870989,0.005046311,0.018071549,0.07989043,0.083656594,0.037451867,0,0.015347736,0.027969003,0.18612656,0.028640876,0.321298361,0.098547839,0.115359679,0.151320308,0.079894923,0.352149516,0.511496544,0.073620647,0.057483837,0.345895946,0.059098199,0.145498395,0.076201044,0.087966084,0.324429929,0.147438392,0.055831511,0.016728215,0.061094694,0.020295609,0.065911062,0.005350939,0.098878957,0.409180582,0.420031428,0.440355241,0.376912594,0.166153222,0.218906239,0.144015118,0.144855887
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.00084343,0.037998173,0.100895435,0.045441687,0.012246099,0.114957303,0.15393725,0.161556885,0.030380469,0.02966412,0.033110589,0.077765077,0.089286461,0.042712994,0,0.033361934,0.038225569,0.216328993,0.041104931,0.336696774,0.137240708,0.125457764,0.166918993,0.066686608,0.245244369,0.52955246,0.07873635,0.05590193,0.346805781,0.060380585,0.20963788,0.067026779,0.101594076,0.307307094,0.155317873,0.042766619,0.015537641,0.108154938,0.009257835,0.105428524,0.001978864,0.112941325,0.552512765,0.485056281,0.491113603,0.442781478,0.250086427,0.2747657,0.157040477,0.162174135
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.002961276,0.049596258,0.100571223,0.065893136,0.01933272,0.08883597,0.163882762,0.191864416,0.051508736,0.03916005,0.012391015,0.137516215,0.108268753,0.037805989,0,0.067337036,0.049066089,0.305747747,0.052430712,0.340034544,0.15699099,0.165853649,0.1614483,0.071773387,0.221375272,0.458758354,0.088189319,0.08330451,0.312315702,0.087337866,0.288840383,0.094402686,0.114943147,0.326092005,0.209539667,0.078259066,0.015396776,0.119000986,0.012136742,0.12066704,0.002682442,0.142304927,0.7358163,0.59341687,0.5452016,0.537972748,0.362486482,0.383670628,0.209605053,0.202241644
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015070437,0.040939212,0.106246784,0.072685368,0.021008916,0.222044826,0.199502617,0.229927361,0.075801507,0.067840286,0.090976149,0.080969602,0.130485937,0.058581591,0,0.090074919,0.037964568,0.366647005,0.049389698,0.383957654,0.180578113,0.166925341,0.182774723,0.08835195,0.221149191,0.442217827,0.101320118,0.093472943,0.307058364,0.075918585,0.279899538,0.106209375,0.113974579,0.336164385,0.224559203,0.056735639,0.013950256,0.13005051,0.004928281,0.124716923,0.001362215,0.172012448,0.731321096,0.5817312,0.529206157,0.44929558,0.48191914,0.305745751,0.198016644,0.168503195
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.072263189,0.023939854,0.069214374,0.077915698,0.042546462,0.203092635,0.184613317,0.203264594,0.087502345,0.039551403,0.087962136,0.114019074,0.088086635,0.06345661,0,0.078202173,0.0275288,0.381212175,0.046878248,0.412842631,0.179160699,0.16862978,0.204443574,0.093714893,0.224197701,0.47271198,0.090395913,0.076073714,0.349934816,0.06117788,0.197326839,0.092496619,0.100032434,0.351436287,0.210587174,0.036888056,0.014292833,0.129365832,0.004663992,0.118828341,0.001602007,0.168093622,0.780145228,0.657968581,0.546610773,0.478684723,0.526934683,0.324923277,0.223804504,0.179782659
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.106738135,0.051526356,0.157421499,0.093915172,0.048988096,0.225623965,0.226658344,0.207718298,0.066070236,0.035078119,0.107599348,0.13275668,0.08493419,0.076238759,0,0.062067531,0.030923111,0.367346525,0.042704321,0.449489653,0.167301625,0.18356207,0.256012827,0.080814131,0.236707553,0.363124907,0.114550874,0.117673263,0.27766344,0.078991055,0.251109958,0.108764321,0.123629108,0.285260499,0.222360954,0.039247006,0.018581694,0.132135481,0.000537093,0.111048788,0.003146405,0.169668376,0.807621956,0.782326221,0.698726296,0.52584058,0.597391546,0.326797128,0.261719912,0.19391948
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.153863594,0.032117099,0.131115809,0.10218215,0.051302597,0.222888738,0.195298493,0.206040233,0.037862256,0.020698728,0.100800961,0.144129872,0.092314765,0.074870169,0,0.087301873,0.04118016,0.434228897,0.05031503,0.487351894,0.182100356,0.219634533,0.28595981,0.085648403,0.262359977,0.289523423,0.159710705,0.146719098,0.218499392,0.101692915,0.283455908,0.127771884,0.150673866,0.217630148,0.202185676,0.028068887,0.015285498,0.100623846,0.005949295,0.089664496,0.004941929,0.129905552,0.809147656,0.794007063,0.739238143,0.562606096,0.503442645,0.360020638,0.29500398,0.233485699
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.244538054,0.026262837,0.13693884,0.093383975,0.07138288,0.372882158,0.188343555,0.216638997,0.038080376,0.021644786,0.180345356,0.088550918,0.086912319,0.060841531,0,0.078669354,0.040212385,0.4211739,0.041697212,0.505224526,0.166335732,0.202296719,0.301253498,0.070927694,0.286778659,0.213377461,0.185852826,0.15681231,0.158463597,0.114158437,0.285916746,0.139754683,0.152275562,0.163768619,0.190571234,0.036481518,0.018154403,0.067859694,0.006469116,0.062175956,0.004704711,0.112135082,0.809102774,0.803301692,0.740849495,0.555112004,0.41353035,0.358650446,0.289538115,0.231914669
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.33296603,0.032019928,0.152116671,0.0667224,0.134284362,0.274001539,0.180668592,0.240619317,0.056077935,0.018485496,0.075828016,0.092230938,0.105026737,0.059060056,0,0.057991169,0.033682067,0.406369984,0.032369085,0.48955974,0.155980155,0.193894848,0.269439638,0.083507746,0.314680606,0.132736683,0.163656652,0.120029703,0.100702778,0.094572306,0.310878336,0.128129184,0.127304003,0.093906194,0.170063019,0.05911953,0.01609969,0.100703545,0.004440836,0.081548497,0.003627925,0.132240072,0.813307285,0.80369091,0.736106694,0.538070083,0.3639341,0.371850431,0.307056814,0.237015992
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.32199043,0.018698085,0.11843954,0.094553746,0.094130456,0.248815641,0.190812558,0.266291201,0.048812676,0.015792619,0.0606093,0.111041635,0.11397291,0.072531581,0.009,0.057445638,0.050280303,0.425328374,0.04026904,0.507509947,0.150924236,0.228951678,0.270713925,0.095543042,0.320149511,0.165298581,0.204734147,0.151681155,0.131635159,0.125181988,0.331330299,0.164828628,0.153914616,0.111915335,0.11389298,0.063924104,0.008832876,0.114733227,0.012618576,0.103834398,0.001643925,0.137981251,0.814521492,0.800593019,0.664029002,0.531250119,0.413465559,0.376677692,0.323417008,0.246698067
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152153088,0,0.151952726,0,0,0,0.152958418,0,0,0,0.151230748,0,8.80E-05,0,0,0.150259875,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.400904,0.016093705,0.118988216,0.085674487,0.087037519,0.371950865,0.211524919,0.267902523,0.037027981,0.01082799,0.176202565,0.085655354,0.097081602,0.065636955,0,0.032066386,0.141674995,0.458151162,0.095871359,0.517499387,0.141045481,0.264194846,0.266759396,0.085524589,0.373520195,0.060742535,0.274195343,0.189906836,0.061715946,0.153667331,0.319627374,0.181410581,0.191233724,0.044821534,0.074301042,0.033975758,0.009172265,0.123151258,0.014932971,0.112763233,0.001992396,0.147127852,0.813222468,0.797261655,0.631761074,0.548726559,0.379819721,0.407945335,0.35332191,0.264410436
32,0,0.001467854,0,0,0.227566975,0.166480443,0.244805963,0.065569866,0,0,0.218303815,0,0.219819409,0,0,0,0.443172692,0.172912148,0.441768721,0.352184793,0.411846324,0.164902527,0.442137963,0.343173668,0.322380568,0.34857162,0.441810731,0.179700813,0.407594452,0.315215358,0.351216786,0.442435838,0,0,0,0,0.082445332,0.331953069,0.1974199,0.329436972,0.244681614,1,1,1,1,1,1,0.599585891,0.017775467,0.131897718,0.087012812,0.145117775,0.38751331,0.208445072,0.265345931,0.021650797,0.010472011,0.174079567,0.128386781,0.086887673,0.063302092,0,0.060768407,0.106262155,0.475096375,0.094084509,0.495723337,0.15123485,0.275003374,0.244936615,0.111614227,0.467515916,0.030700728,0.259185731,0.191725925,0.027029626,0.152595326,0.482482314,0.179924458,0.181362212,0.029640028,0.054734353,0.03164085,0.009698869,0.139395088,0.007242896,0.122534335,0.00068008,0.163729399,0.811282456,0.763476372,0.589088798,0.519273818,0.411859989,0.346749485,0.28357482,0.215429381
33,0.215620124,0.251471897,0.205923866,0.210042987,0.440155392,0.307573657,0.464313214,0.303646719,0.096754296,0.129318554,0.479964178,0.171211327,0.48116576,0.341110809,0.165466967,0.364015302,0.600478444,0.432636014,0.597482692,0.548699997,0.59078404,0.435146032,0.596060385,0.540566978,0.506947092,0.545917162,0.596734817,0.435023907,0.587218486,0.510279515,0.547996504,0.599535148,0.083611719,0.106186737,0.03102057,0.118697893,0.171668111,0.460002405,0.288646835,0.489013853,0.348974668,1,1,1,1,1,1,0.544185698,0.04536042,0.082737833,0.084168218,0.098353855,0.057885826,0.140386999,0.149146825,0.026327513,0.005421374,0.00785123,0.106842287,0.058690801,0.048071019,0,0.025781045,0.07730896,0.475203991,0.081389621,0.467706442,0.135946065,0.255043626,0.206801265,0.08661706,0.640789151,0.015352916,0.349103272,0.271913767,0.019331384,0.219228029,0.25136441,0.209097803,0.16455844,0.018824879,0.073429249,0.043278493,0.007582035,0.135167837,0.016603498,0.134124935,0.001882371,0.17735976,0.810644269,0.739147186,0.574482799,0.519715726,0.439494729,0.334892452,0.259928346,0.200478971
34,0.376902854,0.382517997,0.327446913,0.357698643,0.572879813,0.4276399,0.512979072,0.409365788,0.319891802,0.364655434,0.611154199,0.410380352,0.613907874,0.513542203,0.385675067,0.512212021,0.693086912,0.561813612,0.690202907,0.644585139,0.694685364,0.538545115,0.689739068,0.64208041,0.624058258,0.646430017,0.692474605,0.561660597,0.692344127,0.617893972,0.64962361,0.695333404,0.297845621,0.350932231,0.152283344,0.362942097,0.286770722,0.377449675,0.400943889,0.514592302,0.449013404,1,1,1,1,1,1,0.661430955,0.105496496,0.061454181,0.072482415,0.16318059,0.000371061,0.053041648,0.054455176,0.006643381,0.001877099,0,0.014179758,0.009651042,0.039040789,0.026799997,0.001069014,0.041450322,0.382358581,0.045841035,0.449456751,0.08233723,0.155004516,0.190041289,0.057916552,0.52594918,0.011349052,0.268079787,0.202894941,0.016165523,0.154150769,0.05783125,0.164582908,0.117769405,0.01103163,0.135790348,0.07661435,0.008651079,0.138990551,0.01587595,0.13035126,0.000678203,0.195513979,0.810451746,0.766728282,0.618728101,0.549666762,0.488211095,0.347968102,0.28584224,0.241796166
