Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Subperiods,Hours_per_period,Sub_Weights
,,,,,,,2545,2282.8852,7105.747965,3945.165589,10537.03531,3123.140988,10685.65394,13319.46937,10271.5672,4710.341494,2279.942536,3732.839489,19445.2928,2469.96542,3251.206701,6233.539237,14326.24801,9763.06581,19540.56884,,,
,,,,,,,2546,2317.458,7065.004993,3879.990959,10418.47464,3090.168177,10642.52682,13436.15104,10196.89516,4694.001539,2255.87186,3777.585456,19663.096,2494.173033,3249.038503,6282.055047,14373.78353,9661.886914,19597.91123,,,
,,,,,,,2547,2363.9152,7092.481985,3878.147943,10451.04139,3102.51261,10726.25934,13752.4085,10238.88362,4744.168593,2264.883492,3871.603531,20024.6272,2575.282723,3351.368747,6451.202845,14630.75864,9606.208615,20065.17954,,,
,,,,,,,2548,2470.8748,7303.775676,4004.092049,10757.87681,3196.712978,11138.58595,14482.21068,10569.27853,4907.600723,2333.651257,4084.501911,20814.0256,2787.646708,3526.776417,6804.392542,15339.28225,9606.99254,21012.62621,,,
,,,,,,,2549,2696.6784,7786.819688,4270.542397,11475.20501,3421.50827,12026.652,15827.15919,11263.04221,5286.740139,2497.755391,4464.539205,22549.8176,3113.51522,3823.353964,7314.466252,16525.75575,9752.035196,21631.86376,,,
,,,,,,,2550,2957.0548,8299.701196,4592.868964,12223.48104,3650.348079,12814.70335,17119.02102,12020.60774,5645.992162,2664.812087,4821.448542,23683.0576,3154.034582,3911.448414,7499.345894,16965.20127,9734.772375,22226.54798,,,
,,,,,,,2551,2860.8992,8351.873811,4676.3341,12408.97306,3702.162627,13194.55282,17262.70581,12137.01197,5720.323558,2702.637531,4847.864187,22920.1936,3027.560535,3866.824851,7417.94393,16910.71796,9900.984152,22396.15883,,,
,,,,,,,2552,2563.7892,8299.211783,4639.939647,12300.92388,3661.578306,13155.4851,16843.00608,11968.06634,5622.668876,2673.010331,4730.98155,21423.2112,2935.97952,3862.764994,7295.979536,16791.24491,10143.98142,22299.53165,,,
,,,,,,,2553,2375.7996,8268.42434,4601.257854,12289.38513,3665.232111,13054.63859,16358.95799,11825.29056,5517.224583,2675.677667,4587.927332,20229.1632,2965.950436,3836.554909,7315.609065,16712.23982,10284.34169,22073.96057,,,
,,,,,,,2554,2213.7396,8210.108046,4532.801918,12212.53361,3626.270397,12908.23972,16303.68942,11657.55646,5401.040782,2647.234997,4589.715028,19433.1312,2936.620248,3811.760379,7309.493803,16657.28879,10282.85615,21788.15126,,,
,,,,,,,2555,2104.6192,8144.098027,4448.658981,12062.19906,3597.217356,12779.03257,16243.95914,11486.04761,5315.611914,2626.025816,4578.709103,18682.4288,2868.880029,3762.233769,7318.454295,16799.22186,10228.74727,21596.14218,,,
,,,,,,,2556,2005.2224,8065.905132,4376.596261,11909.66859,3562.834891,12593.08428,16227.83456,11328.89253,5227.915993,2600.92607,4574.058573,18315.3696,2842.725347,3764.299814,7275.296308,17067.9688,10211.59028,21248.93613,,,
,,,,,,,2557,1953.3632,7989.809571,4310.221863,11786.95063,3526.034361,12413.02391,16434.44923,11199.84653,5131.19563,2574.061098,4642.830759,17952.7328,2773.120109,3694.347871,7249.328471,17323.95304,10143.39661,21089.75726,,,
,,,,,,,2558,1922.0316,7892.171508,4213.059549,11614.57484,3477.715,12230.06988,16607.7671,11031.44323,5071.079494,2538.787197,4695.230808,17625.4752,2856.291874,3640.975864,7247.798473,17560.97314,10067.37623,21055.11905,,,
,,,,,,,2559,1906.906,7829.368988,4175.039292,11503.27186,3413.392822,12185.48446,16708.90044,10968.12846,5060.072954,2491.830986,4708.951752,17596.7296,2906.856979,3611.893509,7273.187614,17754.15577,10007.77909,21288.65212,,,
,,,,,,,2560,1992.2576,7784.454297,4156.719958,11368.59721,3427.62048,12192.98611,16661.33656,10919.8769,5084.308005,2502.217402,4693.419486,17781.3648,2867.953974,3600.127897,7250.819399,17787.1571,10042.26867,21151.30162,,,
,,,,,,,2561,1997.6596,7764.07438,4182.600535,11399.09844,3460.211209,12136.35743,16694.69865,10924.19944,5085.017255,2526.009151,4713.143,17852.1232,2881.797506,3620.047708,7244.706607,17619.30991,10101.89952,21575.36229,,,
,,,,,,,2562,2091.6544,7711.218617,4187.118808,11450.52372,3468.555207,12132.58883,16899.45877,10904.30996,5076.898502,2532.100403,4777.743773,17980.3728,2894.331895,3619.569883,7365.836041,17445.95096,10222.57151,22663.93827,,,
,,,,,,,2563,2112.182,7826.351762,4258.953814,11643.55979,3551.118029,12706.54567,16724.56438,11063.54602,5286.335551,2592.372575,4682.491339,18601.72,2824.530131,3744.106806,7510.896854,18017.91619,10690.59455,22520.12157,,,
,,,,,,,2564,2323.9404,8192.466021,4527.712854,12055.13945,3679.651939,13096.89236,16176.08431,11526.21955,5459.0556,2686.204371,4507.792288,19058.3328,2569.513366,3748.728492,7346.580468,17817.58758,10971.20848,21475.1388,,,
,,,,,,,2565,2252.634,8083.360041,4503.503674,12066.85521,3595.38499,12450.57565,14990.93478,11346.94439,5181.592691,2624.688159,4170.994753,18128.5232,2436.263394,3548.773102,6898.73514,16797.70833,10746.25325,20378.44786,,,
,,,,,,,2566,2021.4284,7684.319643,4201.575147,11475.86791,3392.716324,11642.24357,13911.12754,10750.31756,4837.311635,2476.736813,3867.20483,16700.088,2502.334062,3321.361811,6409.364735,15566.3038,10333.89048,19546.48576,,,
,,,,,,,2567,1822.6348,7327.432022,3909.486525,10769.26848,3199.813366,11064.36812,13344.45013,10225.31915,4540.628764,2335.91459,3721.341861,15535.8912,2494.92488,3222.025533,6168.643733,14706.85826,9928.953825,19121.37571,,,
,,,,,,,2568,1737.2832,7362.501815,3787.968332,10721.23204,3218.997938,11169.71208,13598.3453,10175.23378,4567.425924,2349.919632,3796.314226,14775.2384,2483.235323,3154.50762,6019.850946,14213.14036,9672.313121,19041.75139,,,
,,,,,,,2569,1698.3888,6921.483496,3507.266377,10036.67735,3014.509364,10562.68094,12949.83601,9539.052538,4282.420519,2200.639725,3623.778419,14421.4464,2419.196972,3141.191118,5932.371013,13897.09213,9589.993902,19247.16702,,,
,,,,,,,2570,1732.9616,6863.42126,3424.881087,9882.732381,2984.626999,10487.93226,13041.93247,9414.809982,4259.168075,2178.825123,3661.389939,14185.9536,2525.830916,3039.536557,5896.689373,13605.2005,9561.270877,19860.58695,,,
,,,,,,,2571,1699.4692,6805.407696,3399.819959,9805.730933,2959.625269,10557.15384,13467.93334,9365.986149,4270.56965,2160.573463,3795.886465,14237.9168,2608.419213,3129.398699,6023.903572,13590.38378,9666.648477,21300.97351,,,
,,,,,,,2572,1752.4088,6875.915869,3450.376204,9842.68068,2971.358206,11052.79426,14428.03044,9494.559655,4410.332143,2169.138693,4090.623734,14881.376,2846.797348,3260.336552,6450.019126,14030.72363,9937.374752,23367.26869,,,
,,,,,,,2573,1946.8808,7381.27135,3751.467869,10406.63631,3188.786729,12343.18223,15435.35602,10165.5787,4896.383988,2327.864969,4364.872817,16276.6432,3042.351475,3620.889919,7010.274518,15293.80894,10570.10444,24227.0217,,,
,,,,,,,2574,2196.4532,7959.214124,4191.753803,11210.70091,3483.430506,13254.72559,15981.14994,10919.00987,5270.111449,2542.959607,4531.922346,17501.648,3053.539539,3860.976896,7337.598631,15878.9819,11460.94782,24349.68905,,,
,,,,,,,2575,2223.4632,8143.096175,4400.547813,11946.73353,3622.823785,13295.73915,16035.68854,11118.11805,5246.117035,2644.718915,4559.28954,17637.6368,3022.9539,3869.249592,7448.051727,16164.9831,12042.88149,24375.75158,,,
,,,,,,,2576,2121.9056,8156.705239,4394.71039,12303.16493,3671.913128,13235.03673,16130.57376,11028.65516,5232.943265,2680.554916,4593.683889,17426.4672,2929.992533,3871.969906,7468.919831,16522.28596,12337.95963,24507.59131,,,
,,,,,,,2577,2078.6896,8170.301963,4432.946493,12284.80589,3646.051999,13188.23991,16279.55697,11031.09727,5214.445211,2661.67588,4640.78514,17510.4928,2806.359965,3856.309443,7483.770341,16845.55934,12406.64325,24343.94658,,,
,,,,,,,2578,2057.0816,8157.333012,4434.708368,12228.11671,3633.693942,13080.07913,16423.23724,10997.84147,5207.597622,2652.654303,4679.855044,17482.8528,2765.677042,3772.81306,7388.752331,17030.77717,12536.86266,24330.8925,,,
,,,,,,,2579,2034.3932,8100.341733,4440.605853,12114.24583,3629.812061,12936.74155,16655.54818,10972.07195,5188.512625,2649.820468,4750.021292,17647.5872,2684.431812,3679.755573,7263.588803,17281.3004,12472.10258,24233.3224,,,
,,,,,,,2580,1999.8204,8043.756575,4441.028458,12010.87277,3602.646147,12841.39265,16884.44119,10956.5549,5196.057457,2629.988919,4804.949244,17768.0976,2616.298387,3593.829041,7164.425402,17596.25325,12382.07738,23886.14587,,,
,,,,,,,2581,2000.9008,8010.435425,4466.107028,11916.64758,3585.874177,12766.07145,17130.1526,10983.14436,5190.319837,2617.745115,4866.088916,17908.5088,2570.591999,3495.440033,7021.506394,17793.16257,12308.53185,23659.3966,,,
,,,,,,,2582,1959.8456,7953.314953,4448.528111,11820.72656,3577.719308,12569.14573,17397.61521,10947.59874,5153.596583,2611.791931,4937.108409,18111.9392,2470.175866,3418.30862,6908.574234,18011.76368,12123.90332,23468.01822,,,
,,,,,,,2583,2011.7048,7868.069884,4424.03999,11714.86372,3538.600274,12519.07147,17527.88346,10915.10622,5138.669293,2583.234415,4960.162945,18310.9472,2556.445034,3390.173481,6796.886987,18144.54847,11911.08561,23377.45914,,,
,,,,,,,2584,2101.378,7902.780263,4438.638132,11731.79887,3559.637748,12538.901,17588.81859,10980.70617,5165.141695,2598.592105,4972.887455,18748.7648,2542.516891,3403.404711,6777.164789,18152.0895,11835.17106,23442.82882,,,
,,,,,,,2585,2194.2924,7886.537135,4438.100098,11734.01678,3567.528945,12559.57227,17802.69246,11000.63761,5180.887975,2604.352804,5046.298708,18847.1632,2529.310949,3388.080146,6796.63758,18030.51703,11831.67946,23727.70148,,,
,,,,,,,2586,2254.7948,7844.770059,4416.066068,11683.24812,3561.906479,12575.69147,18017.51004,10965.7698,5181.42245,2600.248314,5112.124235,18699.0128,2580.06428,3381.007785,6847.079162,17765.27359,11854.4274,24529.36152,,,
,,,,,,,2587,2344.468,7917.902886,4457.967741,11749.81746,3598.63252,12950.16892,17837.76605,11055.88144,5326.550399,2627.058907,5025.183716,18928.9776,2534.039908,3514.923218,6922.057972,18177.97983,12215.71352,23993.16747,,,
,,,,,,,2588,2483.8396,8191.342598,4651.791706,12050.35563,3684.668092,13109.23133,17278.12099,11371.0728,5412.261861,2689.866242,4849.846007,19413.2304,2393.89577,3491.492671,6723.702008,18019.74731,12397.89464,22521.64687,,,
,,,,,,,2589,2441.704,8031.171707,4576.919226,12036.85508,3580.304242,12443.39944,15927.83826,11146.39958,5118.47599,2613.678974,4453.374699,18372.8608,2289.433569,3321.699009,6331.830861,17030.15147,12056.69034,21161.17716,,,
,,,,,,,2590,2218.0612,7618.571266,4252.192028,11463.81694,3404.148895,11599.28399,14773.06031,10570.00399,4745.084201,2485.082772,4120.665529,16912.3632,2295.346897,3143.253786,5976.761915,15893.01779,11468.0933,20150.61611,,,
,,,,,,,2591,2134.8704,7257.698656,3927.034532,10704.08741,3202.778978,11076.54724,14222.95831,10054.69125,4488.622557,2338.079533,3976.688922,15650.8736,2303.160517,3098.436972,5787.660138,15254.23821,10880.97631,19642.39815,,,
,,,,,,,2592,2080.8504,6945.887137,3639.480586,10089.87184,3047.518641,10644.40681,13679.69256,9566.074728,4287.247944,2224.737021,3816.884094,14602.7648,2278.245709,3057.366135,5740.367324,14911.29628,10477.58713,19468.54956,,,
,,,,,,,2593,2100.2976,6883.990557,3526.760238,9920.277746,3009.997514,10551.24449,13692.93624,9439.13137,4237.217774,2197.346002,3831.443718,14129.568,2357.896014,3054.340484,5708.721642,14685.02499,10235.344,19523.25376,,,
,,,,,,,2594,2140.2724,6790.036866,3432.580647,9732.689311,2962.508298,10481.61352,13682.08146,9297.221222,4206.467103,2162.67812,3835.407688,13772.4592,2415.957363,3108.85972,5753.712206,14527.06987,10092.74719,19996.5696,,,
,,,,,,,2595,2164.0412,6787.497779,3418.765876,9707.538097,2963.016235,10607.41701,14032.38419,9305.036728,4247.402312,2163.048922,3947.546707,13938.2992,2567.917082,3162.232966,5960.895718,14605.28683,10086.57221,21249.1723,,,
,,,,,,,2596,2267.7596,6898.077783,3486.841097,9831.798565,3022.906227,11108.8449,15018.2598,9487.209146,4397.379989,2206.769568,4250.13815,14518.7392,2771.764224,3361.386362,6515.994244,15266.72717,10253.28884,23245.42259,,,
,,,,,,,2597,2519.4928,7387.680687,3765.187695,10443.11648,3260.064199,12372.64289,16058.34436,10129.85442,4873.565577,2379.898654,4530.131411,16033.4112,3064.865899,3721.488182,7217.394588,16614.35256,10762.81132,24223.85748,,,
,,,,,,,2598,2887.9092,7988.169708,4205.864266,11289.89103,3547.709268,13249.64676,16791.7901,10900.31014,5320.559804,2589.884124,4761.838665,17686.2832,3027.216467,3938.824692,7542.855111,17288.21377,11622.25144,24321.99565,,,
,,,,,,,2599,2904.1152,8100.230389,4457.945626,11837.50536,3684.90207,13209.92031,16905.43404,11121.9339,5343.307088,2690.037049,4807.068219,18300.9968,2939.937121,3806.164324,7524.789268,17311.10791,12253.55595,24515.24734,,,
,,,,,,,2600,2743.1356,7973.044156,4442.230167,12176.84306,3658.858527,12914.81806,17113.53114,10933.28696,5229.468394,2671.024849,4884.709614,18546.44,2822.628866,3706.852922,7384.718305,17275.42754,12540.87557,24736.04033,,,
,,,,,,,2601,2583.2364,7873.353083,4411.903239,11990.49681,3601.585166,12733.18375,17391.07659,10783.98814,5181.951168,2629.214386,4969.827227,18745.448,2701.044741,3649.656377,7253.581297,17283.13558,12709.48694,24791.15784,,,
,,,,,,,2602,2444.9452,7754.086602,4385.895634,11706.89141,3539.894239,12473.25308,17519.28993,10640.12171,5084.191546,2584.179029,5008.529224,18749.8704,2546.194317,3552.645665,7089.320599,17205.98327,12925.93344,24952.79687,,,
,,,,,,,2603,2303.4128,7610.96812,4315.10674,11487.63461,3475.88478,12200.26404,17774.13391,10451.17785,5016.008849,2537.451107,5085.539519,18457.992,2470.421736,3431.395143,6897.315908,17091.10169,12911.12509,25020.88168,,,
,,,,,,,2604,2189.9708,7471.996151,4280.561294,11272.58947,3417.768842,11997.36488,17929.15857,10323.66181,4945.96121,2495.02555,5135.25133,18101.9888,2364.543355,3371.118353,6775.791646,17185.20945,12869.56059,24994.87551,,,
,,,,,,,2605,2085.172,7405.344293,4257.827625,11080.9553,3380.122179,11834.65976,17941.04871,10254.03942,4892.980724,2467.542887,5132.879467,17827.8,2315.68315,3309.4461,6636.370523,17174.3377,12871.95391,24928.87424,,,
,,,,,,,2606,1973.8908,7308.109392,4207.086382,10909.76554,3284.053506,11654.64861,17953.31424,10148.93569,4865.661613,2397.41123,5131.083377,17570.1952,2288.2352,3226.973301,6528.162383,17066.14287,12837.48941,24980.16552,,,
,,,,,,,2607,1930.6748,7217.196274,4194.221566,10730.80821,3250.819939,11554.62531,17673.00923,10098.614,4859.474604,2373.150198,5030.490866,17384.4544,2280.806015,3200.269739,6477.99565,17031.27849,12783.17279,24945.74559,,,
,,,,,,,2608,1916.6296,7176.484419,4204.608231,10595.39184,3238.852957,11525.04861,17462.23313,10093.02329,4857.468695,2364.414111,4978.856821,17456.3184,2302.431849,3225.640303,6460.124874,16784.86538,12718.16029,24709.25049,,,
,,,,,,,2609,1968.4888,7172.29215,4216.804954,10570.67967,3237.879187,11504.20655,17193.82253,10099.78717,4855.67819,2363.703243,4907.986749,17531.4992,2300.543494,3232.2298,6519.200591,16566.20195,12696.7364,24846.83359,,,
,,,,,,,2610,2017.1068,7170.050935,4220.849383,10576.4568,3235.959624,11499.86697,17182.7584,10109.20913,4819.103225,2362.301932,4896.097369,17874.2352,2412.989011,3277.576469,6676.703842,16471.35113,12644.77782,25340.10449,,,
,,,,,,,2611,2135.9508,7377.531422,4298.433508,10853.34088,3315.616889,11959.01134,17093.32111,10347.75226,4998.968392,2420.453001,4822.050839,18924.5552,2469.105756,3497.612506,6923.289717,17142.42803,12870.34059,24745.41758,,,
,,,,,,,2612,2348.7896,7803.019782,4558.799328,11432.71467,3510.695226,12342.31795,16859.13569,10898.98801,5160.866947,2562.863286,4719.076738,19606.7104,2378.33583,3551.196249,6817.748829,17090.35982,12812.8577,23316.05792,,,
,,,,,,,2613,2360.674,7724.947565,4491.703936,11543.82503,3496.355839,11955.36587,15590.27234,10793.07666,4916.308236,2552.395305,4321.947887,19059.4384,2284.737212,3459.903095,6606.93587,16191.9213,12399.84505,21705.53359,,,
,,,,,,,2614,2227.7848,7406.926791,4143.587729,11121.30795,3329.033245,11293.4294,14620.2236,10259.89733,4533.535587,2430.247154,4052.745067,17998.0624,2258.325643,3285.292199,6338.90243,15228.16069,11671.03668,20506.804,,,
,,,,,,,2615,2112.182,7068.101596,3737.789921,10465.88585,3159.978535,10808.11505,14212.49711,9660.487491,4275.880696,2306.83453,3960.257128,17088.1536,2329.20904,3169.436276,6195.383689,14564.42479,10992.9726,19774.89274,,,
,,,,,,,2616,2078.6896,7016.128004,3568.797939,10230.1615,3125.291151,10784.65618,14130.65039,9509.803998,4215.051634,2281.512188,3934.813585,16935.5808,2331.686412,3202.939129,6165.064816,14240.47259,10595.52086,19367.4243,,,
,,,,,,,2617,2084.0916,6825.470905,3369.561006,9849.758255,3035.533164,10494.63077,13796.99191,9178.47664,4105.407407,2215.987432,3847.415685,16930.0528,2385.745711,3222.493687,6179.088717,14098.35515,10365.8519,19077.14733,,,
,,,,,,,2618,2174.8452,6811.03093,3335.430667,9812.376638,3007.330867,10485.6963,13839.90577,9166.79207,4114.003036,2195.399307,3861.77174,17026.24,2431.37512,3250.350324,6298.997638,14057.23204,10190.23145,19376.20843,,,
,,,,,,,2619,2218.0612,6806.28754,3323.430396,9815.808268,3016.706939,10626.02148,14263.69514,9188.227184,4161.991371,2202.243989,4000.053622,17558.0336,2557.342768,3315.992752,6569.898312,14202.32853,10176.90315,20475.033,,,
,,,,,,,2620,2385.5232,6939.877846,3400.875244,9985.429709,3083.178527,11109.06029,15222.0157,9404.864291,4350.509211,2250.769304,4302.577818,18566.3408,2798.490558,3474.734711,7084.451778,14750.12675,10326.63054,22210.22412,,,
,,,,,,,2621,2565.95,7388.871851,3694.418524,10586.50647,3313.805644,12331.74976,16251.4218,10050.38706,4825.246776,2419.130764,4587.037552,20328.6672,3042.968154,3770.021776,7650.407778,15985.75364,10874.61476,23000.86799,,,
,,,,,,,2622,2914.9192,8023.768435,4165.20449,11494.07566,3608.917615,13241.14928,16822.64551,10896.24266,5278.896513,2634.56719,4739.456071,21899.7248,3045.872392,3957.348482,7960.764003,16651.25779,11693.79639,23379.01307,,,
,,,,,,,2623,2888.9896,8113.221074,4390.012465,12163.21886,3722.435521,13203.022,16949.96505,11084.442,5312.143262,2717.437065,4790.22484,21434.2672,2930.055159,3946.275472,7956.401671,16659.694,12210.40478,23682.20634,,,
,,,,,,,2624,2618.8896,7946.142676,4375.903439,12249.91856,3678.684196,12861.45534,16868.23118,10873.63824,5199.010653,2685.497903,4773.203708,20231.3744,2835.959757,3879.085951,7857.359677,16672.98457,12435.4674,24029.60652,,,
,,,,,,,2625,2430.9,7796.535539,4332.898549,11942.10758,3570.936784,12537.70676,16965.60361,10673.906,5100.460207,2606.84058,4799.214617,19415.4416,2748.925396,3802.453758,7739.999215,16740.83478,12519.39288,24231.61997,,,
,,,,,,,2626,2271.0008,7647.638295,4291.389202,11606.78264,3505.281225,12237.34877,17072.32283,10506.07713,5012.268955,2558.910979,4826.530284,18769.7712,2678.142559,3718.406368,7555.459322,16719.74222,12555.42052,24192.16073,,,
,,,,,,,2627,2138.1116,7454.310575,4214.587421,11307.70889,3395.757671,11927.29059,17163.28104,10287.93584,4868.602703,2478.957045,4845.217105,18115.256,2591.327478,3612.518939,7375.06701,16630.14217,12480.07667,24197.56862,,,
,,,,,,,2628,2043.0364,7298.788778,4105.933451,11025.20734,3311.2605,11675.31469,17189.15989,10056.22095,4750.052196,2417.272768,4844.038152,17707.2896,2531.461271,3539.367729,7218.911969,16672.76571,12393.06409,24089.23106,,,
,,,,,,,2629,1936.0768,7206.876117,4033.627017,10832.00273,3276.806349,11513.60757,17303.99857,9913.149808,4675.284933,2392.12069,4882.061773,17326.9632,2442.694365,3448.591955,7082.595463,16620.14026,12364.84121,23990.18933,,,
,,,,,,,2630,1928.514,7102.774492,3958.242115,10675.1129,3196.850267,11269.33318,17283.92937,9762.321634,4591.90844,2333.75148,4863.736424,17082.6256,2452.233924,3315.707699,6926.357239,16598.81497,12311.55702,24043.69924,,,
,,,,,,,2631,1886.3784,6971.02044,3886.269416,10392.08813,3132.875911,11135.08765,17092.98993,9621.207789,4534.235052,2287.049184,4800.188371,17004.128,2365.738808,3281.269992,6829.159184,16548.14977,12277.04,24031.34653,,,
