Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv_1,MA_solar_pv_2,CT_natural_gas_combined_cycle,CT_onshore_wind_1,CT_onshore_wind_2,CT_solar_pv_1,CT_solar_pv_2,ME_natural_gas_combined_cycle,ME_onshore_wind_1,ME_onshore_wind_2,MA_battery,CT_battery,ME_battery
5282,1,0,0,1,0.307925165,0.307925165,0,0,1,0.15224348,0.15224348,1,1,1
5283,1,0,0,1,0.40150705,0.40150705,0,0,1,0.188768879,0.188768879,1,1,1
5284,1,0,0,1,0.336982548,0.336982548,0,0,1,0.227772996,0.227772996,1,1,1
5285,1,0,0,1,0.263677031,0.263677031,0,0,1,0.327872366,0.327872366,1,1,1
5286,1,0.0001,0.0001,1,0.210722789,0.210722789,0,0,1,0.327905655,0.327905655,1,1,1
5287,1,0.061,0.061,1,0.112345092,0.112345092,0.0751,0.0751,1,0.306337535,0.306337535,1,1,1
5288,1,0.2043,0.2043,1,0.001639137,0.001639137,0.2253,0.2253,1,0.145317063,0.145317063,1,1,1
5289,1,0.3621,0.3621,1,0,0,0.3794,0.3794,1,0.000840754,0.000840754,1,1,1
5290,1,0.4936,0.4936,1,0,0,0.5059,0.5059,1,0.013986636,0.013986636,1,1,1
5291,1,0.5907,0.5907,1,0.000128058,0.000128058,0.5986,0.5986,1,0.00853173,0.00853173,1,1,1
5292,1,0.6045,0.6045,1,0.004562072,0.004562072,0.6057,0.6057,1,0.015036004,0.015036004,1,1,1
5293,1,0.5941,0.5941,1,0.022602342,0.022602342,0.6024,0.6024,1,0.1015957,0.1015957,1,1,1
5294,1,0.5648,0.5648,1,0.105624899,0.105624899,0.546,0.546,1,0.191436023,0.191436023,1,1,1
5295,1,0.4976,0.4976,1,0.25582251,0.25582251,0.5027,0.5027,1,0.172949374,0.172949374,1,1,1
5296,1,0.3895,0.3895,1,0.31423226,0.31423226,0.4288,0.4288,1,0.155721396,0.155721396,1,1,1
5297,1,0.2854,0.2854,1,0.503690839,0.503690839,0.3114,0.3114,1,0.07250531,0.07250531,1,1,1
5298,1,0.1313,0.1313,1,0.514835596,0.514835596,0.1577,0.1577,1,0.075576589,0.075576589,1,1,1
5299,1,0.0271,0.0271,1,0.59612453,0.59612453,0.0262,0.0262,1,0.073016837,0.073016837,1,1,1
5300,1,0,0,1,0.388006777,0.388006777,0,0,1,0.083594546,0.083594546,1,1,1
5301,1,0,0,1,0.218310565,0.218310565,0,0,1,0.078868687,0.078868687,1,1,1
5302,1,0,0,1,0.18425867,0.18425867,0,0,1,0.117262855,0.117262855,1,1,1
5303,1,0,0,1,0.289347678,0.289347678,0,0,1,0.224287212,0.224287212,1,1,1
5304,1,0,0,1,0.503379285,0.503379285,0,0,1,0.239651844,0.239651844,1,1,1
5305,1,0,0,1,0.529571176,0.529571176,0,0,1,0.182831958,0.182831958,1,1,1
5306,1,0,0,1,0.454184294,0.454184294,0,0,1,0.163413003,0.163413003,1,1,1
5307,1,0,0,1,0.355464965,0.355464965,0,0,1,0.249836415,0.249836415,1,1,1
5308,1,0,0,1,0.078358375,0.078358375,0,0,1,0.258815467,0.258815467,1,1,1
5309,1,0,0,1,0.102655746,0.102655746,0,0,1,0.240626365,0.240626365,1,1,1
5310,1,0,0,1,0.044961855,0.044961855,0,0,1,0.188509911,0.188509911,1,1,1
5311,1,0.0422,0.0422,1,0.034995705,0.034995705,0.0357,0.0357,1,0.186013222,0.186013222,1,1,1
5312,1,0.1847,0.1847,1,0.016045496,0.016045496,0.1917,0.1917,1,0.190948337,0.190948337,1,1,1
5313,1,0.3168,0.3168,1,0.016533742,0.016533742,0.2238,0.2238,1,0.186697811,0.186697811,1,1,1
5314,1,0.3829,0.3829,1,0.140549913,0.140549913,0.3621,0.3621,1,0.161890373,0.161890373,1,1,1
5315,1,0.4342,0.4342,1,0.289390922,0.289390922,0.3679,0.3679,1,0.14555119,0.14555119,1,1,1
5316,1,0.4222,0.4222,1,0.541255474,0.541255474,0.3931,0.3931,1,0.237273455,0.237273455,1,1,1
5317,1,0.4114,0.4114,1,0.379737437,0.379737437,0.3411,0.3411,1,0.299283922,0.299283922,1,1,1
5318,1,0.3293,0.3293,1,0.275174439,0.275174439,0.2901,0.2901,1,0.379501045,0.379501045,1,1,1
5319,1,0.2521,0.2521,1,0.26137352,0.26137352,0.2041,0.2041,1,0.211864471,0.211864471,1,1,1
5320,1,0.1593,0.1593,1,0.320520937,0.320520937,0.1507,0.1507,1,0.306195319,0.306195319,1,1,1
5321,1,0.044,0.044,1,0.418543696,0.418543696,0.1435,0.1435,1,0.421115488,0.421115488,1,1,1
5322,1,0.0091,0.0091,1,0.305957586,0.305957586,0.0788,0.0788,1,0.185409948,0.185409948,1,1,1
5323,1,0.001,0.001,1,0.126056865,0.126056865,0.0084,0.0084,1,0.22471714,0.22471714,1,1,1
5324,1,0,0,1,0.043664869,0.043664869,0,0,1,0.31905207,0.31905207,1,1,1
5325,1,0,0,1,0.038430285,0.038430285,0,0,1,0.468331277,0.468331277,1,1,1
5326,1,0,0,1,0.103357062,0.103357062,0,0,1,0.228392154,0.228392154,1,1,1
5327,1,0,0,1,0.071129255,0.071129255,0,0,1,0.317895949,0.317895949,1,1,1
5328,1,0,0,1,0.039146576,0.039146576,0,0,1,0.33529669,0.33529669,1,1,1
5329,1,0,0,1,0.003167005,0.003167005,0,0,1,0.296741575,0.296741575,1,1,1
5330,1,0,0,1,0.003453474,0.003453474,0,0,1,0.447497368,0.447497368,1,1,1
5331,1,0,0,1,0.021056334,0.021056334,0,0,1,0.543410301,0.543410301,1,1,1
5332,1,0,0,1,0.070678748,0.070678748,0,0,1,0.543483973,0.543483973,1,1,1
5333,1,0,0,1,0.035969567,0.035969567,0,0,1,0.479841709,0.479841709,1,1,1
5334,1,0,0,1,0.037962023,0.037962023,0,0,1,0.395932436,0.395932436,1,1,1
5335,1,0.0441,0.0441,1,0.007398673,0.007398673,0.0344,0.0344,1,0.227021694,0.227021694,1,1,1
5336,1,0.1477,0.1477,1,0.013349064,0.013349064,0.161,0.161,1,0.106200613,0.106200613,1,1,1
5337,1,0.2796,0.2796,1,0.034362685,0.034362685,0.307,0.307,1,0.117054939,0.117054939,1,1,1
5338,1,0.3944,0.3944,1,0.019799406,0.019799406,0.3961,0.3961,1,0.132275134,0.132275134,1,1,1
5339,1,0.4159,0.4159,1,0.030918889,0.030918889,0.3996,0.3996,1,0.083372042,0.083372042,1,1,1
5340,1,0.4386,0.4386,1,0.068072684,0.068072684,0.3945,0.3945,1,0.134019345,0.134019345,1,1,1
5341,1,0.4434,0.4434,1,0.314440429,0.314440429,0.4583,0.4583,1,0.16701889,0.16701889,1,1,1
5342,1,0.4229,0.4229,1,0.280867428,0.280867428,0.4785,0.4785,1,0.23346734,0.23346734,1,1,1
5343,1,0.4106,0.4106,1,0.145291388,0.145291388,0.5244,0.5244,1,0.190787405,0.190787405,1,1,1
5344,1,0.3777,0.3777,1,0.521374166,0.521374166,0.3887,0.3887,1,0.145533994,0.145533994,1,1,1
5345,1,0.2557,0.2557,1,0.513739705,0.513739705,0.2476,0.2476,1,0.115790918,0.115790918,1,1,1
5346,1,0.1227,0.1227,1,0.28644982,0.28644982,0.1349,0.1349,1,0.138205498,0.138205498,1,1,1
5347,1,0.0057,0.0057,1,0.433134496,0.433134496,0.0151,0.0151,1,0.256504416,0.256504416,1,1,1
5348,1,0,0,1,0.367067665,0.367067665,0,0,1,0.218341917,0.218341917,1,1,1
5349,1,0,0,1,0.778759897,0.778759897,0,0,1,0.313727647,0.313727647,1,1,1
5350,1,0,0,1,0.663034439,0.663034439,0,0,1,0.27365613,0.27365613,1,1,1
5351,1,0,0,1,0.325374156,0.325374156,0,0,1,0.237818643,0.237818643,1,1,1
5352,1,0,0,1,0.382761329,0.382761329,0,0,1,0.227929175,0.227929175,1,1,1
5353,1,0,0,1,0.252129823,0.252129823,0,0,1,0.156784058,0.156784058,1,1,1
5354,1,0,0,1,0.153479397,0.153479397,0,0,1,0.157059371,0.157059371,1,1,1
5355,1,0,0,1,0.310158074,0.310158074,0,0,1,0.174983814,0.174983814,1,1,1
5356,1,0,0,1,0.242982879,0.242982879,0,0,1,0.231454968,0.231454968,1,1,1
5357,1,0,0,1,0.119204625,0.119204625,0,0,1,0.22314474,0.22314474,1,1,1
5358,1,0,0,1,0.133884028,0.133884028,0,0,1,0.228379339,0.228379339,1,1,1
5359,1,0.013,0.013,1,0.011393173,0.011393173,0.0155,0.0155,1,0.1760948,0.1760948,1,1,1
5360,1,0.0891,0.0891,1,0.033982676,0.033982676,0.1236,0.1236,1,0.078385562,0.078385562,1,1,1
5361,1,0.1723,0.1723,1,0.007599392,0.007599392,0.262,0.262,1,0.039646104,0.039646104,1,1,1
5362,1,0.2662,0.2662,1,0.000201183,0.000201183,0.3681,0.3681,1,0.015555759,0.015555759,1,1,1
5363,1,0.4019,0.4019,1,0.000827106,0.000827106,0.5223,0.5223,1,0.036572333,0.036572333,1,1,1
5364,1,0.4251,0.4251,1,0.047043238,0.047043238,0.5292,0.5292,1,0.050354589,0.050354589,1,1,1
5365,1,0.4526,0.4526,1,0.250209123,0.250209123,0.5028,0.5028,1,0.096075267,0.096075267,1,1,1
5366,1,0.4659,0.4659,1,0.300504327,0.300504327,0.5687,0.5687,1,0.10414581,0.10414581,1,1,1
5367,1,0.4813,0.4813,1,0.331195533,0.331195533,0.5529,0.5529,1,0.102601483,0.102601483,1,1,1
5368,1,0.4189,0.4189,1,0.341275811,0.341275811,0.4542,0.4542,1,0.087402999,0.087402999,1,1,1
5369,1,0.2917,0.2917,1,0.379422694,0.379422694,0.3431,0.3431,1,0.091455802,0.091455802,1,1,1
5370,1,0.1482,0.1482,1,0.458454221,0.458454221,0.1925,0.1925,1,0.087885395,0.087885395,1,1,1
5371,1,0.0278,0.0278,1,0.539608121,0.539608121,0.0608,0.0608,1,0.12481612,0.12481612,1,1,1
5372,1,0,0,1,0.387109876,0.387109876,0,0,1,0.182994306,0.182994306,1,1,1
5373,1,0,0,1,0.384096384,0.384096384,0,0,1,0.211554691,0.211554691,1,1,1
5374,1,0,0,1,0.397535443,0.397535443,0,0,1,0.224188685,0.224188685,1,1,1
5375,1,0,0,1,0.418081105,0.418081105,0,0,1,0.205747217,0.205747217,1,1,1
5376,1,0,0,1,0.333194613,0.333194613,0,0,1,0.193173736,0.193173736,1,1,1
5377,1,0,0,1,0.276879579,0.276879579,0,0,1,0.138078675,0.138078675,1,1,1
5378,1,0,0,1,0.244051546,0.244051546,0,0,1,0.159511715,0.159511715,1,1,1
5379,1,0,0,1,0.192367882,0.192367882,0,0,1,0.223406285,0.223406285,1,1,1
5380,1,0,0,1,0.272683501,0.272683501,0,0,1,0.200966746,0.200966746,1,1,1
5381,1,0,0,1,0.283660501,0.283660501,0,0,1,0.206306368,0.206306368,1,1,1
5382,1,0,0,1,0.157052442,0.157052442,0,0,1,0.25207904,0.25207904,1,1,1
5383,1,0.0607,0.0607,1,0.132157028,0.132157028,0.0862,0.0862,1,0.221839175,0.221839175,1,1,1
5384,1,0.2141,0.2141,1,0.043802667,0.043802667,0.2409,0.2409,1,0.045976557,0.045976557,1,1,1
5385,1,0.3901,0.3901,1,0.101118177,0.101118177,0.4098,0.4098,1,0.063790202,0.063790202,1,1,1
5386,1,0.5228,0.5228,1,0.227208167,0.227208167,0.5284,0.5284,1,0.046944998,0.046944998,1,1,1
5387,1,0.616,0.616,1,0.120207287,0.120207287,0.6081,0.6081,1,0.02770477,0.02770477,1,1,1
5388,1,0.6086,0.6086,1,0.066363715,0.066363715,0.5946,0.5946,1,0.069972098,0.069972098,1,1,1
5389,1,0.6019,0.6019,1,0.090688176,0.090688176,0.5906,0.5906,1,0.080665305,0.080665305,1,1,1
5390,1,0.5902,0.5902,1,0.111269347,0.111269347,0.5674,0.5674,1,0.074464232,0.074464232,1,1,1
5391,1,0.5524,0.5524,1,0.111813799,0.111813799,0.5695,0.5695,1,0.049491026,0.049491026,1,1,1
5392,1,0.4566,0.4566,1,0.196320966,0.196320966,0.4717,0.4717,1,0.148488924,0.148488924,1,1,1
5393,1,0.323,0.323,1,0.204347074,0.204347074,0.3401,0.3401,1,0.154751927,0.154751927,1,1,1
5394,1,0.1535,0.1535,1,0.301909328,0.301909328,0.1961,0.1961,1,0.134954035,0.134954035,1,1,1
5395,1,0.0356,0.0356,1,0.133996278,0.133996278,0.0601,0.0601,1,0.179443061,0.179443061,1,1,1
5396,1,0,0,1,0.183802783,0.183802783,0,0,1,0.292217672,0.292217672,1,1,1
5397,1,0,0,1,0.054837544,0.054837544,0,0,1,0.225129157,0.225129157,1,1,1
5398,1,0,0,1,0.105562799,0.105562799,0,0,1,0.260743141,0.260743141,1,1,1
5399,1,0,0,1,0.023596177,0.023596177,0,0,1,0.394882321,0.394882321,1,1,1
5400,1,0,0,1,0.104316622,0.104316622,0,0,1,0.428426445,0.428426445,1,1,1
5401,1,0,0,1,0.330290169,0.330290169,0,0,1,0.397453666,0.397453666,1,1,1
5402,1,0,0,1,0.253783405,0.253783405,0,0,1,0.363357306,0.363357306,1,1,1
5403,1,0,0,1,0.221085504,0.221085504,0,0,1,0.219395757,0.219395757,1,1,1
5404,1,0,0,1,0.193687379,0.193687379,0,0,1,0.212890878,0.212890878,1,1,1
5405,1,0,0,1,0.042915773,0.042915773,0,0,1,0.190078348,0.190078348,1,1,1
5406,1,0,0,1,0.010341197,0.010341197,0,0,1,0.188141465,0.188141465,1,1,1
5407,1,0.0611,0.0611,1,0.001711228,0.001711228,0.0872,0.0872,1,0.131548181,0.131548181,1,1,1
5408,1,0.21,0.21,1,0.034381524,0.034381524,0.2165,0.2165,1,0.054002896,0.054002896,1,1,1
5409,1,0.3548,0.3548,1,0,0,0.3323,0.3323,1,0.02976766,0.02976766,1,1,1
5410,1,0.4601,0.4601,1,0,0,0.3569,0.3569,1,0.0135081,0.0135081,1,1,1
5411,1,0.4822,0.4822,1,1.50E-05,1.50E-05,0.4044,0.4044,1,0.032556131,0.032556131,1,1,1
5412,1,0.4699,0.4699,1,0.041692596,0.041692596,0.4283,0.4283,1,0.048306987,0.048306987,1,1,1
5413,1,0.4759,0.4759,1,0.077154204,0.077154204,0.4293,0.4293,1,0.0192145,0.0192145,1,1,1
5414,1,0.4362,0.4362,1,0.035880689,0.035880689,0.4117,0.4117,1,0.055524185,0.055524185,1,1,1
5415,1,0.4222,0.4222,1,0.015943432,0.015943432,0.4054,0.4054,1,0.064433672,0.064433672,1,1,1
5416,1,0.3806,0.3806,1,0.008392425,0.008392425,0.3593,0.3593,1,0.05994546,0.05994546,1,1,1
5417,1,0.2804,0.2804,1,0.029764967,0.029764967,0.2584,0.2584,1,0.098552167,0.098552167,1,1,1
5418,1,0.1386,0.1386,1,0.111592561,0.111592561,0.146,0.146,1,0.128515422,0.128515422,1,1,1
5419,1,0.0172,0.0172,1,0.156972036,0.156972036,0.018,0.018,1,0.174194068,0.174194068,1,1,1
5420,1,0,0,1,0.267197847,0.267197847,0,0,1,0.255536497,0.255536497,1,1,1
5421,1,0,0,1,0.145903364,0.145903364,0,0,1,0.273055911,0.273055911,1,1,1
5422,1,0,0,1,0.283807397,0.283807397,0,0,1,0.256026566,0.256026566,1,1,1
5423,1,0,0,1,0.288187593,0.288187593,0,0,1,0.162834495,0.162834495,1,1,1
5424,1,0,0,1,0.590240538,0.590240538,0,0,1,0.11914587,0.11914587,1,1,1
5425,1,0,0,1,0.582544029,0.582544029,0,0,1,0.11905463,0.11905463,1,1,1
5426,1,0,0,1,0.302170753,0.302170753,0,0,1,0.090659216,0.090659216,1,1,1
5427,1,0,0,1,0.286094427,0.286094427,0,0,1,0.08598882,0.08598882,1,1,1
5428,1,0,0,1,0.074887499,0.074887499,0,0,1,0.097556934,0.097556934,1,1,1
5429,1,0,0,1,0.05070845,0.05070845,0,0,1,0.12843667,0.12843667,1,1,1
5430,1,0,0,1,0.093052447,0.093052447,0,0,1,0.131627142,0.131627142,1,1,1
5431,1,0.0146,0.0146,1,0.016381228,0.016381228,0.0064,0.0064,1,0.106644116,0.106644116,1,1,1
5432,1,0.077,0.077,1,0.022523446,0.022523446,0.1362,0.1362,1,0.083557665,0.083557665,1,1,1
5433,1,0.2238,0.2238,1,0.009355896,0.009355896,0.328,0.328,1,0.031838097,0.031838097,1,1,1
5434,1,0.3855,0.3855,1,0.034425445,0.034425445,0.4768,0.4768,1,0.014193755,0.014193755,1,1,1
5435,1,0.542,0.542,1,0.0018138,0.0018138,0.5975,0.5975,1,0.009456407,0.009456407,1,1,1
5436,1,0.6033,0.6033,1,0.002159699,0.002159699,0.5761,0.5761,1,0.059745103,0.059745103,1,1,1
5437,1,0.5714,0.5714,1,0.003869956,0.003869956,0.4612,0.4612,1,0.093376026,0.093376026,1,1,1
5438,1,0.5218,0.5218,1,0.016246825,0.016246825,0.5194,0.5194,1,0.170780107,0.170780107,1,1,1
5439,1,0.4491,0.4491,1,0.005882255,0.005882255,0.4092,0.4092,1,0.215752602,0.215752602,1,1,1
5440,1,0.3049,0.3049,1,0.031462912,0.031462912,0.3136,0.3136,1,0.266259491,0.266259491,1,1,1
5441,1,0.173,0.173,1,0.015760731,0.015760731,0.1571,0.1571,1,0.180816844,0.180816844,1,1,1
5442,1,0.07,0.07,1,0.005054868,0.005054868,0.052,0.052,1,0.101210982,0.101210982,1,1,1
5443,1,0,0,1,0.005392881,0.005392881,0,0,1,0.140343398,0.140343398,1,1,1
5444,1,0,0,1,0.002814593,0.002814593,0,0,1,0.202516884,0.202516884,1,1,1
5445,1,0,0,1,0.069785863,0.069785863,0,0,1,0.232286915,0.232286915,1,1,1
5446,1,0,0,1,0.0666053,0.0666053,0,0,1,0.135914758,0.135914758,1,1,1
5447,1,0,0,1,0.176876739,0.176876739,0,0,1,0.119838014,0.119838014,1,1,1
5448,1,0,0,1,0.161004126,0.161004126,0,0,1,0.081994638,0.081994638,1,1,1
5449,1,0,0,1,0.285567135,0.285567135,0,0,1,0.077201396,0.077201396,1,1,1
5450,1,0,0,1,0.273140132,0.273140132,0,0,1,0.059454404,0.059454404,1,1,1
5451,1,0,0,1,0.239680111,0.239680111,0,0,1,0.049575996,0.049575996,1,1,1
5452,1,0,0,1,0.070996091,0.070996091,0,0,1,0.064434089,0.064434089,1,1,1
5453,1,0,0,1,0.115568019,0.115568019,0,0,1,0.08530958,0.08530958,1,1,1
5454,1,0,0,1,0.074018136,0.074018136,0,0,1,0.155002043,0.155002043,1,1,1
5455,1,0.0398,0.0398,1,0.056282833,0.056282833,0.048,0.048,1,0.160802662,0.160802662,1,1,1
5456,1,0.1486,0.1486,1,0.073430419,0.073430419,0.1876,0.1876,1,0.153920516,0.153920516,1,1,1
5457,1,0.3517,0.3517,1,0.109882452,0.109882452,0.3678,0.3678,1,0.268402129,0.268402129,1,1,1
5458,1,0.4887,0.4887,1,0.127836406,0.127836406,0.5237,0.5237,1,0.288043439,0.288043439,1,1,1
5459,1,0.5906,0.5906,1,0.399576813,0.399576813,0.6273,0.6273,1,0.423750311,0.423750311,1,1,1
5460,1,0.6156,0.6156,1,0.399978071,0.399978071,0.6406,0.6406,1,0.566738546,0.566738546,1,1,1
5461,1,0.6173,0.6173,1,0.30920577,0.30920577,0.6258,0.6258,1,0.524542987,0.524542987,1,1,1
5462,1,0.611,0.611,1,0.289571136,0.289571136,0.6174,0.6174,1,0.576800227,0.576800227,1,1,1
5463,1,0.576,0.576,1,0.364803046,0.364803046,0.5929,0.5929,1,0.659253478,0.659253478,1,1,1
5464,1,0.4732,0.4732,1,0.467926979,0.467926979,0.5028,0.5028,1,0.72458601,0.72458601,1,1,1
5465,1,0.3345,0.3345,1,0.395772547,0.395772547,0.3767,0.3767,1,0.73096782,0.73096782,1,1,1
5466,1,0.1517,0.1517,1,0.284413368,0.284413368,0.2024,0.2024,1,0.70502007,0.70502007,1,1,1
5467,1,0.035,0.035,1,0.196736366,0.196736366,0.0637,0.0637,1,0.618276894,0.618276894,1,1,1
5468,1,0,0,1,0.229927734,0.229927734,0,0,1,0.471280634,0.471280634,1,1,1
5469,1,0,0,1,0.123212859,0.123212859,0,0,1,0.547557712,0.547557712,1,1,1
5470,1,0,0,1,0.19017683,0.19017683,0,0,1,0.577773035,0.577773035,1,1,1
5471,1,0,0,1,0.244431376,0.244431376,0,0,1,0.327036679,0.327036679,1,1,1
5472,1,0,0,1,0.471965581,0.471965581,0,0,1,0.337744057,0.337744057,1,1,1
5473,1,0,0,1,0.353673667,0.353673667,0,0,1,0.297350138,0.297350138,1,1,1
5474,1,0,0,1,0.360325724,0.360325724,0,0,1,0.249855489,0.249855489,1,1,1
5475,1,0,0,1,0.216602579,0.216602579,0,0,1,0.334584117,0.334584117,1,1,1
5476,1,0,0,1,0.126544148,0.126544148,0,0,1,0.436386049,0.436386049,1,1,1
5477,1,0,0,1,0.242051288,0.242051288,0,0,1,0.325968415,0.325968415,1,1,1
5478,1,0,0,1,0.142886966,0.142886966,0,0,1,0.437149346,0.437149346,1,1,1
5479,1,0.061,0.061,1,0.132892072,0.132892072,0.0802,0.0802,1,0.432287961,0.432287961,1,1,1
5480,1,0.2197,0.2197,1,0.126402855,0.126402855,0.2387,0.2387,1,0.122095063,0.122095063,1,1,1
5481,1,0.3925,0.3925,1,0.01830167,0.01830167,0.4047,0.4047,1,0.043998998,0.043998998,1,1,1
5482,1,0.5212,0.5212,1,0.107587367,0.107587367,0.5149,0.5149,1,0.023301488,0.023301488,1,1,1
5483,1,0.6171,0.6171,1,0.160127416,0.160127416,0.6067,0.6067,1,0.015363423,0.015363423,1,1,1
5484,1,0.6261,0.6261,1,0.283060223,0.283060223,0.619,0.619,1,0.032887883,0.032887883,1,1,1
5485,1,0.6266,0.6266,1,0.381335676,0.381335676,0.6232,0.6232,1,0.039376114,0.039376114,1,1,1
5486,1,0.6131,0.6131,1,0.364586264,0.364586264,0.6103,0.6103,1,0.116662994,0.116662994,1,1,1
5487,1,0.5703,0.5703,1,0.619695604,0.619695604,0.556,0.556,1,0.279843718,0.279843718,1,1,1
5488,1,0.4571,0.4571,1,0.63337332,0.63337332,0.462,0.462,1,0.401353776,0.401353776,1,1,1
5489,1,0.3151,0.3151,1,0.618000209,0.618000209,0.3298,0.3298,1,0.383523107,0.383523107,1,1,1
5490,1,0.1411,0.1411,1,0.244529888,0.244529888,0.1662,0.1662,1,0.407126784,0.407126784,1,1,1
5491,1,0.0169,0.0169,1,0.195783824,0.195783824,0.0149,0.0149,1,0.398428738,0.398428738,1,1,1
5492,1,0,0,1,0.586894929,0.586894929,0,0,1,0.481292307,0.481292307,1,1,1
5493,1,0,0,1,0.472549558,0.472549558,0,0,1,0.296600848,0.296600848,1,1,1
5494,1,0,0,1,0.230774373,0.230774373,0,0,1,0.316075474,0.316075474,1,1,1
5495,1,0,0,1,0.132627517,0.132627517,0,0,1,0.260579407,0.260579407,1,1,1
5496,1,0,0,1,0.113450259,0.113450259,0,0,1,0.316526711,0.316526711,1,1,1
5497,1,0,0,1,0.114617229,0.114617229,0,0,1,0.514166594,0.514166594,1,1,1
5498,1,0,0,1,0.207696021,0.207696021,0,0,1,0.58717382,0.58717382,1,1,1
5499,1,0,0,1,0.148614228,0.148614228,0,0,1,0.515223444,0.515223444,1,1,1
5500,1,0,0,1,0.097034618,0.097034618,0,0,1,0.452273607,0.452273607,1,1,1
5501,1,0,0,1,0.209927708,0.209927708,0,0,1,0.330676347,0.330676347,1,1,1
5502,1,0,0,1,0.174020171,0.174020171,0,0,1,0.25777787,0.25777787,1,1,1
5503,1,0.0082,0.0082,1,0.314936489,0.314936489,0.0004,0.0004,1,0.292209864,0.292209864,1,1,1
5504,1,0.1013,0.1013,1,0.292809844,0.292809844,0.0971,0.0971,1,0.130808413,0.130808413,1,1,1
5505,1,0.2049,0.2049,1,0.186199233,0.186199233,0.2111,0.2111,1,0.114486896,0.114486896,1,1,1
5506,1,0.3041,0.3041,1,0.202599376,0.202599376,0.3141,0.3141,1,0.063434139,0.063434139,1,1,1
5507,1,0.3733,0.3733,1,0.200131163,0.200131163,0.4926,0.4926,1,0.071056947,0.071056947,1,1,1
5508,1,0.4135,0.4135,1,0.05832614,0.05832614,0.5089,0.5089,1,0.199751526,0.199751526,1,1,1
5509,1,0.4441,0.4441,1,0.094109371,0.094109371,0.5342,0.5342,1,0.1757285,0.1757285,1,1,1
5510,1,0.4674,0.4674,1,0.303809166,0.303809166,0.5489,0.5489,1,0.173170939,0.173170939,1,1,1
5511,1,0.4312,0.4312,1,0.459728628,0.459728628,0.5517,0.5517,1,0.154418886,0.154418886,1,1,1
5512,1,0.3863,0.3863,1,0.540687442,0.540687442,0.4826,0.4826,1,0.130484879,0.130484879,1,1,1
5513,1,0.2861,0.2861,1,0.586183071,0.586183071,0.3607,0.3607,1,0.097737834,0.097737834,1,1,1
5514,1,0.1305,0.1305,1,0.355960101,0.355960101,0.1957,0.1957,1,0.1185982,0.1185982,1,1,1
5515,1,0.0184,0.0184,1,0.315132469,0.315132469,0.06,0.06,1,0.2063016,0.2063016,1,1,1
5516,1,0,0,1,0.234038472,0.234038472,0,0,1,0.328187108,0.328187108,1,1,1
5517,1,0,0,1,0.293904573,0.293904573,0,0,1,0.428243637,0.428243637,1,1,1
5518,1,0,0,1,0.382402629,0.382402629,0,0,1,0.409510911,0.409510911,1,1,1
5519,1,0,0,1,0.580520868,0.580520868,0,0,1,0.474324375,0.474324375,1,1,1
5520,1,0,0,1,0.818632782,0.818632782,0,0,1,0.457868397,0.457868397,1,1,1
5521,1,0,0,1,0.978559017,0.978559017,0,0,1,0.537919164,0.537919164,1,1,1
5522,1,0,0,1,0.961884379,0.961884379,0,0,1,0.506163895,0.506163895,1,1,1
5523,1,0,0,1,0.752006114,0.752006114,0,0,1,0.359654516,0.359654516,1,1,1
5524,1,0,0,1,0.874781072,0.874781072,0,0,1,0.366547227,0.366547227,1,1,1
5525,1,0,0,1,0.860222816,0.860222816,0,0,1,0.380591512,0.380591512,1,1,1
5526,1,0,0,1,0.766930223,0.766930223,0,0,1,0.312400609,0.312400609,1,1,1
5527,1,0.0641,0.0641,1,0.230843693,0.230843693,0.0859,0.0859,1,0.268647909,0.268647909,1,1,1
5528,1,0.1855,0.1855,1,0.094851144,0.094851144,0.204,0.204,1,0.062406406,0.062406406,1,1,1
5529,1,0.3711,0.3711,1,0.000403887,0.000403887,0.3947,0.3947,1,0.026705042,0.026705042,1,1,1
5530,1,0.4964,0.4964,1,0.006633508,0.006633508,0.432,0.432,1,0.012296219,0.012296219,1,1,1
5531,1,0.3738,0.3738,1,0,0,0.4116,0.4116,1,0.034636471,0.034636471,1,1,1
5532,1,0.4547,0.4547,1,0,0,0.435,0.435,1,0.016764302,0.016764302,1,1,1
5533,1,0.3845,0.3845,1,0.000161327,0.000161327,0.3599,0.3599,1,0.023332587,0.023332587,1,1,1
5534,1,0.3859,0.3859,1,0.011545807,0.011545807,0.375,0.375,1,0.043689251,0.043689251,1,1,1
5535,1,0.4689,0.4689,1,0.041686255,0.041686255,0.4861,0.4861,1,0.035303108,0.035303108,1,1,1
5536,1,0.3918,0.3918,1,0.032986369,0.032986369,0.4169,0.4169,1,0.039610982,0.039610982,1,1,1
5537,1,0.2566,0.2566,1,0.007408181,0.007408181,0.3298,0.3298,1,0.049562663,0.049562663,1,1,1
5538,1,0.139,0.139,1,0.000381669,0.000381669,0.1805,0.1805,1,0.057767659,0.057767659,1,1,1
5539,1,0.0197,0.0197,1,0.021889277,0.021889277,0.0406,0.0406,1,0.058582347,0.058582347,1,1,1
5540,1,0,0,1,0.021195799,0.021195799,0,0,1,0.105037406,0.105037406,1,1,1
5541,1,0,0,1,0.015727788,0.015727788,0,0,1,0.118086897,0.118086897,1,1,1
