Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,UseExtremePeriods,ClusterMethod,ScalingMethod,MinPeriods,MaxPeriods,Threshold,nReps,IterativelyAddPeriods,IterateMethod,LoadWeight,ClusterFuelPrices
,,,,5695,13439.80261,19517.00916,21047.35756,21186.49681,,,,,,,,,,,,,,
,,,,5696,14129.53125,21067.33869,22527.41499,23545.90637,,,,,,,,,,,,,,
,,,,5697,15292.51975,22741.99013,24768.1861,25991.71613,,,,,,,,,,,,,,
,,,,5698,16660.15898,23994.63304,27151.65461,28189.66349,,,,,,,,,,,,,,
,,,,5699,17913.65937,25286.89112,29416.1261,29936.81867,,,,,,,,,,,,,,
,,,,5700,18868.98293,26207.50279,31280.3493,31339.57176,,,,,,,,,,,,,,
,,,,5701,19617.55412,27107.36441,32717.02448,32113.78266,,,,,,,,,,,,,,
,,,,5702,20154.9086,27767.52008,33903.96196,32504.88732,,,,,,,,,,,,,,
,,,,5703,20384.92258,28209.32588,34659.14395,32670.80008,,,,,,,,,,,,,,
,,,,5704,20447.57042,28155.73268,34974.24521,32314.63292,,,,,,,,,,,,,,
,,,,5705,20314.44241,27607.34078,34542.77635,31623.21255,,,,,,,,,,,,,,
,,,,5706,19941.58322,26529.55995,33660.95805,30984.27417,,,,,,,,,,,,,,
,,,,5707,19279.02939,26138.26194,32293.27827,30648.8397,,,,,,,,,,,,,,
,,,,5708,18869.38188,25435.21443,31601.64072,30009.11052,,,,,,,,,,,,,,
,,,,5709,18509.70569,23849.08466,30446.26275,28456.16143,,,,,,,,,,,,,,
,,,,5710,17456.50552,21902.15052,28161.60992,26319.84024,,,,,,,,,,,,,,
,,,,5711,16194.71726,20100.81293,25824.24831,24292.49584,,,,,,,,,,,,,,
,,,,5712,14996.29464,18695.82227,23683.16877,22487.37521,,,,,,,,,,,,,,
,,,,5713,14022.1627,17815.92201,21950.9912,21148.16087,,,,,,,,,,,,,,
,,,,5714,13339.46731,17146.53099,20808.38162,20266.93289,,,,,,,,,,,,,,
,,,,5715,12861.4419,16893.5353,20018.33855,19806.92876,,,,,,,,,,,,,,
,,,,5716,12631.89142,16863.87875,19562.72392,19743.84486,,,,,,,,,,,,,,
,,,,5717,12556.41726,17105.2191,19489.35857,20122.06702,,,,,,,,,,,,,,
,,,,5718,12510.706,17434.90144,19710.48673,20736.34147,,,,,,,,,,,,,,
,,,,5719,12735.33816,18889.01464,19908.90989,21868.36526,,,,,,,,,,,,,,
,,,,5720,13486.7615,20755.66485,21599.25696,24182.85661,,,,,,,,,,,,,,
,,,,5721,14869.54755,22484.69303,24058.00569,26421.87716,,,,,,,,,,,,,,
,,,,5722,16194.33327,24135.24509,26331.19862,28185.19475,,,,,,,,,,,,,,
,,,,5723,17506.60405,26000.59077,28694.35902,29311.458,,,,,,,,,,,,,,
,,,,5724,18801.1115,27824.89588,30890.31597,30053.0493,,,,,,,,,,,,,,
,,,,5725,19968.31335,29328.16738,33066.71293,30135.68085,,,,,,,,,,,,,,
,,,,5726,20836.65844,30472.0459,34530.05794,30087.82106,,,,,,,,,,,,,,
,,,,5727,21465.63603,31422.95856,35583.59056,29946.44852,,,,,,,,,,,,,,
,,,,5728,21880.69879,31873.91874,36221.91942,29641.96507,,,,,,,,,,,,,,
,,,,5729,22127.84,31488.71003,36563.35111,29337.76238,,,,,,,,,,,,,,
,,,,5730,22001.89739,30333.05301,36013.19426,29074.52666,,,,,,,,,,,,,,
,,,,5731,21288.24,29794.63863,34743.4623,28942.81067,,,,,,,,,,,,,,
,,,,5732,20669.071,28790.63049,33894.5014,28554.37144,,,,,,,,,,,,,,
,,,,5733,20045.46991,26429.18524,32490.0122,27047.65174,,,,,,,,,,,,,,
,,,,5734,18636.63459,23946.29418,29648.74783,25030.53705,,,,,,,,,,,,,,
,,,,5735,17054.24143,21829.90738,26634.52536,22967.69119,,,,,,,,,,,,,,
,,,,5736,15664.36808,20251.35804,24241.36984,21441.58389,,,,,,,,,,,,,,
,,,,5737,14565.38499,19345.07638,22493.49764,20467.13412,,,,,,,,,,,,,,
,,,,5738,13934.94561,18851.64359,21523.87819,19995.09384,,,,,,,,,,,,,,
,,,,5739,13541.18403,18834.56106,20946.50977,20052.44249,,,,,,,,,,,,,,
,,,,5740,13254.66926,19671.38354,20863.644,20656.57197,,,,,,,,,,,,,,
,,,,5741,13501.46931,21878.34894,21841.56567,22091.94763,,,,,,,,,,,,,,
,,,,5742,14514.38356,23257.80862,24065.5969,23705.52654,,,,,,,,,,,,,,
,,,,5743,15664.22414,24239.90407,25370.46747,24995.5919,,,,,,,,,,,,,,
,,,,5744,16283.62412,25813.23654,26186.12854,26290.75303,,,,,,,,,,,,,,
,,,,5745,17265.71846,27832.85373,27850.44271,27756.71071,,,,,,,,,,,,,,
,,,,5746,18528.23062,29930.55039,29894.13056,29097.53942,,,,,,,,,,,,,,
,,,,5747,20042.76159,31646.00583,31910.85855,29711.56907,,,,,,,,,,,,,,
,,,,5748,21276.67137,33174.51659,33789.14843,29812.9588,,,,,,,,,,,,,,
,,,,5749,22268.0954,34315.98023,35515.97769,29835.13106,,,,,,,,,,,,,,
,,,,5750,23087.62083,34956.96508,36817.26262,29864.11054,,,,,,,,,,,,,,
,,,,5751,23675.42512,35308.28062,37655.43265,30108.32302,,,,,,,,,,,,,,
,,,,5752,24033.90133,35312.68641,38225.61289,30181.70542,,,,,,,,,,,,,,
,,,,5753,24198.64309,34724.30903,38205.68573,30075.8105,,,,,,,,,,,,,,
,,,,5754,23806.83839,33756.76818,37289.20618,29945.11743,,,,,,,,,,,,,,
,,,,5755,22937.40333,33165.61623,36182.35432,30071.03405,,,,,,,,,,,,,,
,,,,5756,22366.73573,31773.7659,35724.42618,29653.57587,,,,,,,,,,,,,,
,,,,5757,21743.41731,29108.5859,34366.27677,28065.32334,,,,,,,,,,,,,,
,,,,5758,20185.2545,26332.08619,31595.87977,25750.53291,,,,,,,,,,,,,,
,,,,5759,18241.19641,23945.78296,28645.45438,23617.06642,,,,,,,,,,,,,,
,,,,5760,16863.29645,22416.41763,26448.35785,22049.03059,,,,,,,,,,,,,,
,,,,5761,15838.44609,21351.25074,24768.67192,21139.75876,,,,,,,,,,,,,,
,,,,5762,15015.52065,20741.13153,23643.19678,20452.31129,,,,,,,,,,,,,,
,,,,5763,14576.36797,20597.02955,23134.67087,20253.21501,,,,,,,,,,,,,,
,,,,5764,14352.32969,21544.29806,23127.68417,20855.57016,,,,,,,,,,,,,,
,,,,5765,14510.18596,23786.48689,24090.42187,22665.28596,,,,,,,,,,,,,,
,,,,5766,15419.83027,25193.89003,26273.6105,24486.03618,,,,,,,,,,,,,,
,,,,5767,16528.62266,25907.67459,27777.99112,25668.62107,,,,,,,,,,,,,,
,,,,5768,16956.32656,26843.14573,28142.65244,27531.74627,,,,,,,,,,,,,,
,,,,5769,17631.97725,28143.53577,29082.58601,30095.30622,,,,,,,,,,,,,,
,,,,5770,18613.0715,29609.8342,30186.91018,32447.0362,,,,,,,,,,,,,,
,,,,5771,19638.20481,30699.59131,31332.03194,34529.27947,,,,,,,,,,,,,,
,,,,5772,20608.23018,31955.71506,32168.13357,36136.72135,,,,,,,,,,,,,,
,,,,5773,21398.60895,32637.74152,32990.46985,36794.88116,,,,,,,,,,,,,,
,,,,5774,22074.76658,32789.72852,33565.41201,36611.01802,,,,,,,,,,,,,,
,,,,5775,22480.92833,32886.18235,33844.33154,36355.96278,,,,,,,,,,,,,,
,,,,5776,22618.80825,32533.81859,34135.38906,35882.73538,,,,,,,,,,,,,,
,,,,5777,22589.24707,31833.4197,34116.67104,35080.8758,,,,,,,,,,,,,,
,,,,5778,22241.03943,31220.2351,33606.01333,34049.24262,,,,,,,,,,,,,,
,,,,5779,21528.40126,31040.50248,32905.76632,33398.82444,,,,,,,,,,,,,,
,,,,5780,21155.39434,29960.65641,32906.12855,32259.84258,,,,,,,,,,,,,,
,,,,5781,20805.23066,27718.65799,31975.75817,29882.60609,,,,,,,,,,,,,,
,,,,5782,19492.57228,25404.27463,29627.54748,26963.48823,,,,,,,,,,,,,,
,,,,5783,17858.26028,23375.7404,27075.56035,24358.55212,,,,,,,,,,,,,,
,,,,5784,16383.79413,22125.20796,24940.39374,22387.42964,,,,,,,,,,,,,,
,,,,5785,15392.01889,21190.79095,23559.57139,21240.03113,,,,,,,,,,,,,,
,,,,5786,14682.1777,20706.43175,22667.8705,20463.83755,,,,,,,,,,,,,,
,,,,5787,14266.93607,20700.85968,22148.31279,20122.53937,,,,,,,,,,,,,,
,,,,5788,14091.04048,21541.77197,22141.84447,20629.59928,,,,,,,,,,,,,,
,,,,5789,14293.94599,23643.1571,23092.64694,22434.72899,,,,,,,,,,,,,,
,,,,5790,15237.11335,25118.00097,25302.70155,24295.83815,,,,,,,,,,,,,,
,,,,5791,16181.46388,25882.70482,26646.93395,25654.3282,,,,,,,,,,,,,,
,,,,5792,16594.26454,26842.32086,27187.65949,27492.79876,,,,,,,,,,,,,,
,,,,5793,17429.24799,28137.97362,28307.2327,29820.18425,,,,,,,,,,,,,,
,,,,5794,18454.81499,29628.41089,30233.47101,32076.18697,,,,,,,,,,,,,,
,,,,5795,19699.03649,31148.09533,32158.14704,34060.31769,,,,,,,,,,,,,,
,,,,5796,20662.41666,32409.01803,33920.12995,35765.69561,,,,,,,,,,,,,,
,,,,5797,21552.74579,33307.88316,35406.32097,37026.86294,,,,,,,,,,,,,,
,,,,5798,22228.85548,33796.01887,36363.26294,37970.59504,,,,,,,,,,,,,,
,,,,5799,22582.90021,33899.69585,36807.38245,38271.40544,,,,,,,,,,,,,,
,,,,5800,22818.07901,33663.99369,36777.81092,38011.90298,,,,,,,,,,,,,,
,,,,5801,22813.66043,32975.0861,36291.13918,37079.21468,,,,,,,,,,,,,,
,,,,5802,22398.05357,32085.72888,35416.21826,35743.43371,,,,,,,,,,,,,,
,,,,5803,21616.37391,31528.84773,34512.49586,35057.69654,,,,,,,,,,,,,,
,,,,5804,21327.07414,30355.90682,34315.25914,33714.15756,,,,,,,,,,,,,,
,,,,5805,20897.1893,27982.16207,32975.53712,30666.3235,,,,,,,,,,,,,,
,,,,5806,19573.51902,25361.30859,30408.68904,27797.99095,,,,,,,,,,,,,,
,,,,5807,18006.4115,23215.14447,27775.79327,24992.0431,,,,,,,,,,,,,,
,,,,5808,16569.78489,21743.92846,25464.38357,22925.67157,,,,,,,,,,,,,,
,,,,5809,15541.72263,20806.87879,23959.45056,21562.39354,,,,,,,,,,,,,,
,,,,5810,14836.39907,20280.79248,22976.60032,20683.2821,,,,,,,,,,,,,,
,,,,5811,14386.88875,20174.35543,22346.3959,20266.69621,,,,,,,,,,,,,,
,,,,5812,14242.95072,20947.05285,22334.26636,21226.48146,,,,,,,,,,,,,,
,,,,5813,14395.77109,23099.01842,23220.83909,22896.44256,,,,,,,,,,,,,,
,,,,5814,15332.95233,24525.80096,25573.32266,24211.52943,,,,,,,,,,,,,,
,,,,5815,16432.68271,25269.3669,27100.16941,25522.4275,,,,,,,,,,,,,,
,,,,5816,16825.91986,26222.4196,27459.42419,27472.14889,,,,,,,,,,,,,,
,,,,5817,17416.46332,27576.54618,28376.74022,29952.10829,,,,,,,,,,,,,,
,,,,5818,18186.62551,29157.1173,29534.95145,32586.47084,,,,,,,,,,,,,,
,,,,5819,19092.609,30668.16256,30675.49023,35028.48806,,,,,,,,,,,,,,
,,,,5820,19823.0127,31960.92673,31672.90227,37171.34964,,,,,,,,,,,,,,
,,,,5821,20383.99176,32692.99337,32526.62223,38790.08343,,,,,,,,,,,,,,
,,,,5822,20778.77857,33696.9318,33117.34663,39842.50288,,,,,,,,,,,,,,
,,,,5823,20964.92234,33971.75119,33396.38967,40358.902,,,,,,,,,,,,,,
,,,,5824,21020.47815,33931.47003,33568.75534,40010.07855,,,,,,,,,,,,,,
,,,,5825,20959.87776,33330.9423,33418.74985,38753.03529,,,,,,,,,,,,,,
,,,,5826,20645.61072,32418.50098,32949.66275,37183.74865,,,,,,,,,,,,,,
,,,,5827,20163.07759,32084.75517,32498.44297,36302.19113,,,,,,,,,,,,,,
,,,,5828,20230.31251,31014.78601,32964.93089,34913.45096,,,,,,,,,,,,,,
,,,,5829,20059.68496,28594.77444,32085.11,32067.20018,,,,,,,,,,,,,,
,,,,5830,18982.45515,25960.56588,29852.8713,28951.95977,,,,,,,,,,,,,,
,,,,5831,17647.20826,23702.26023,27458.00704,26155.20621,,,,,,,,,,,,,,
,,,,5832,16453.2996,22115.9199,25380.83632,23926.82233,,,,,,,,,,,,,,
,,,,5833,15588.90534,20962.89295,23983.57311,22458.69433,,,,,,,,,,,,,,
,,,,5834,15038.78656,20331.40902,23021.30485,21505.48092,,,,,,,,,,,,,,
,,,,5835,14616.33765,20225.74666,22457.03806,20979.84546,,,,,,,,,,,,,,
,,,,5836,14515.09034,21061.14194,22448.78251,21437.77653,,,,,,,,,,,,,,
,,,,5837,14802.93591,23053.79891,23309.28623,23080.36207,,,,,,,,,,,,,,
,,,,5838,15753.08026,24464.76596,25433.0951,24701.62015,,,,,,,,,,,,,,
,,,,5839,16862.06171,25441.31177,26846.86725,25925.1456,,,,,,,,,,,,,,
,,,,5840,17292.85851,26836.46852,27453.01273,27951.9111,,,,,,,,,,,,,,
,,,,5841,17919.98113,28842.94367,28527.68426,30554.95735,,,,,,,,,,,,,,
,,,,5842,18805.0427,31049.73161,30090.07723,33077.63531,,,,,,,,,,,,,,
,,,,5843,19803.95396,33134.75116,31736.23489,35339.99163,,,,,,,,,,,,,,
,,,,5844,20462.64566,35044.87492,33252.47998,37317.09292,,,,,,,,,,,,,,
,,,,5845,21034.37643,36507.13515,34801.45828,38924.39599,,,,,,,,,,,,,,
,,,,5846,21552.71662,37312.8014,35948.03123,39823.75781,,,,,,,,,,,,,,
,,,,5847,22004.31662,37637.63823,36771.62509,40012.18399,,,,,,,,,,,,,,
,,,,5848,22267.05427,37671.20658,37444.66091,39676.5365,,,,,,,,,,,,,,
,,,,5849,22132.17028,36616.55318,37420.61762,38653.6963,,,,,,,,,,,,,,
,,,,5850,21663.2839,35015.48095,36467.70652,37109.40651,,,,,,,,,,,,,,
,,,,5851,20834.83569,33985.40399,34884.44135,35770.87267,,,,,,,,,,,,,,
,,,,5852,20426.66917,32428.36876,34145.80247,34409.00901,,,,,,,,,,,,,,
,,,,5853,19981.02161,30354.5127,32759.56927,32081.68036,,,,,,,,,,,,,,
,,,,5854,18995.83478,27851.70444,30679.04196,29431.34866,,,,,,,,,,,,,,
,,,,5855,17705.9604,25478.00157,28334.45603,26820.14799,,,,,,,,,,,,,,
,,,,5856,16450.34873,23715.81702,26027.91123,24577.87945,,,,,,,,,,,,,,
,,,,5857,15479.34713,22390.66779,24276.21328,22942.88967,,,,,,,,,,,,,,
,,,,5858,14802.18445,21427.58371,23015.24228,21785.48123,,,,,,,,,,,,,,
,,,,5859,14297.49666,20884.94816,22101.02426,21067.50582,,,,,,,,,,,,,,
,,,,5860,13932.89248,20672.98392,21595.03449,20754.49978,,,,,,,,,,,,,,
,,,,5861,13848.99747,20855.34516,21494.31588,20961.95516,,,,,,,,,,,,,,
,,,,5862,14018.06457,21143.84301,21760.946,21463.78969,,,,,,,,,,,,,,
,,,,5863,14184.6565,22636.3389,22078.2171,23134.00531,,,,,,,,,,,,,,
,,,,5864,14744.78454,25288.86727,23728.45535,26263.55652,,,,,,,,,,,,,,
,,,,5865,16009.98264,28258.26924,26466.6837,29584.55623,,,,,,,,,,,,,,
,,,,5866,17336.90018,31082.80394,29316.87226,32541.45793,,,,,,,,,,,,,,
,,,,5867,18590.57253,33252.05908,31826.49964,34936.30247,,,,,,,,,,,,,,
,,,,5868,19580.01121,34878.82894,33897.40105,36671.51772,,,,,,,,,,,,,,
,,,,5869,20392.28863,35714.06645,35389.48937,38055.82905,,,,,,,,,,,,,,
,,,,5870,20995.75609,35778.0372,36528.16457,38695.22176,,,,,,,,,,,,,,
,,,,5871,21439.25739,35557.90026,37156.07999,39072.33128,,,,,,,,,,,,,,
,,,,5872,21636.24973,34931.09138,37373.99689,38946.27743,,,,,,,,,,,,,,
,,,,5873,21672.86535,33975.41958,37232.21445,38099.1911,,,,,,,,,,,,,,
,,,,5874,21442.73313,32839.11506,36514.08786,36481.09302,,,,,,,,,,,,,,
,,,,5875,20719.17324,32064.10096,35000.49415,35173.6198,,,,,,,,,,,,,,
,,,,5876,20277.35931,30788.35131,34170.26854,33684.10507,,,,,,,,,,,,,,
,,,,5877,19638.81311,28810.55848,32632.27966,31238.80703,,,,,,,,,,,,,,
,,,,5878,18568.20431,26661.67418,30352.25923,28472.33521,,,,,,,,,,,,,,
,,,,5879,17389.47319,24539.52633,28036.94412,25887.40238,,,,,,,,,,,,,,
,,,,5880,16157.09321,22853.96471,25801.72965,23735.77009,,,,,,,,,,,,,,
,,,,5881,15116.14897,21595.21582,24018.49347,22065.50471,,,,,,,,,,,,,,
,,,,5882,14461.61281,20800.5307,22766.3108,20858.08372,,,,,,,,,,,,,,
,,,,5883,14041.4935,20289.58856,21895.16769,20048.03973,,,,,,,,,,,,,,
,,,,5884,13717.21104,20092.6538,21314.18836,19554.84612,,,,,,,,,,,,,,
,,,,5885,13619.14945,20334.1254,21084.68953,19460.16052,,,,,,,,,,,,,,
,,,,5886,13692.71403,20552.35203,21302.66521,19805.86175,,,,,,,,,,,,,,
,,,,5887,13790.42657,22099.54552,21507.02772,21253.29694,,,,,,,,,,,,,,
,,,,5888,14397.8069,24645.00352,23175.44144,24361.95005,,,,,,,,,,,,,,
,,,,5889,15586.34091,27283.54145,25798.03453,27445.44275,,,,,,,,,,,,,,
,,,,5890,16620.23171,29736.37149,28355.09479,30142.04245,,,,,,,,,,,,,,
,,,,5891,17526.12659,31969.03328,30746.26447,32305.0098,,,,,,,,,,,,,,
,,,,5892,18403.01158,33325.19554,32755.56144,34202.56004,,,,,,,,,,,,,,
,,,,5893,19162.48944,33999.65365,34209.13063,35588.84163,,,,,,,,,,,,,,
,,,,5894,19817.31603,33919.43195,35182.33779,36487.72049,,,,,,,,,,,,,,
,,,,5895,20228.09871,33492.95802,35715.86253,36995.78083,,,,,,,,,,,,,,
,,,,5896,20362.00952,32896.50884,35960.18583,36933.3608,,,,,,,,,,,,,,
,,,,5897,20249.04204,31844.56595,35568.87399,35909.26315,,,,,,,,,,,,,,
,,,,5898,19921.51274,30837.32244,34613.54143,34268.78678,,,,,,,,,,,,,,
,,,,5899,19177.97322,30225.41355,33152.1121,33044.18436,,,,,,,,,,,,,,
,,,,5900,18794.2383,28996.21372,32678.98074,31736.18267,,,,,,,,,,,,,,
,,,,5901,18292.11099,27217.22007,31502.21559,29649.89653,,,,,,,,,,,,,,
,,,,5902,17413.1311,25232.30786,29551.60745,27070.77153,,,,,,,,,,,,,,
,,,,5903,16295.86228,23263.24265,27348.63585,24592.66619,,,,,,,,,,,,,,
,,,,5904,15291.46749,21803.68748,25287.69655,22533.47824,,,,,,,,,,,,,,
,,,,5905,14367.87841,20648.98705,23641.39543,21062.36308,,,,,,,,,,,,,,
,,,,5906,13738.1854,20058.43008,22412.16596,20013.13114,,,,,,,,,,,,,,
,,,,5907,13404.6376,19796.77341,21711.8029,19387.21513,,,,,,,,,,,,,,
,,,,5908,13135.72643,19852.72409,21416.59089,19259.79817,,,,,,,,,,,,,,
,,,,5909,13174.03141,20296.05294,21516.3117,19518.38204,,,,,,,,,,,,,,
,,,,5910,13387.46926,20588.61764,21909.21261,19896.68576,,,,,,,,,,,,,,
,,,,5911,13570.82446,21801.59694,22130.15565,21285.91001,,,,,,,,,,,,,,
,,,,5912,13870.56099,23992.95653,23143.66565,24282.41021,,,,,,,,,,,,,,
,,,,5913,14835.92958,26436.0605,25187.6882,27789.54545,,,,,,,,,,,,,,
,,,,5914,16086.97448,28687.98262,27647.79402,30940.32984,,,,,,,,,,,,,,
,,,,5915,17060.17036,30493.05517,29752.43739,33568.35784,,,,,,,,,,,,,,
,,,,5916,17878.73898,31550.10893,31424.97482,35537.94536,,,,,,,,,,,,,,
,,,,5917,18409.95387,32182.74204,32597.222,36997.23518,,,,,,,,,,,,,,
,,,,5918,18793.46165,32276.62945,33356.58882,37928.16506,,,,,,,,,,,,,,
,,,,5919,19163.87285,31954.64951,33614.2901,38543.00275,,,,,,,,,,,,,,
,,,,5920,19485.9784,31565.2115,33640.25507,38658.98689,,,,,,,,,,,,,,
,,,,5921,19727.3284,30631.17773,33286.29818,37793.68042,,,,,,,,,,,,,,
,,,,5922,19669.92777,29862.17532,32606.8812,36350.78747,,,,,,,,,,,,,,
,,,,5923,19364.23959,29561.14151,31963.9495,35212.72772,,,,,,,,,,,,,,
,,,,5924,19420.91942,28419.78415,32076.7852,33781.73541,,,,,,,,,,,,,,
,,,,5925,18997.85744,26340.16722,30788.61855,30896.92127,,,,,,,,,,,,,,
,,,,5926,18017.27169,24244.05921,28569.27408,27541.90233,,,,,,,,,,,,,,
,,,,5927,16698.64849,22337.47231,26145.30918,24654.88798,,,,,,,,,,,,,,
,,,,5928,15478.23933,21053.03827,24109.49722,22534.25963,,,,,,,,,,,,,,
,,,,5929,14691.72999,20317.20183,22756.45116,21178.58557,,,,,,,,,,,,,,
,,,,5930,14139.81259,19941.33911,21926.31795,20342.36788,,,,,,,,,,,,,,
,,,,5931,13852.96265,19986.3001,21516.3475,19922.25083,,,,,,,,,,,,,,
,,,,5932,13795.855,20875.65665,21589.73501,20334.12429,,,,,,,,,,,,,,
,,,,5933,14125.08416,23157.06275,22661.50426,22093.51056,,,,,,,,,,,,,,
,,,,5934,15228.94101,24772.04354,25143.59616,23894.77756,,,,,,,,,,,,,,
,,,,5935,16479.94035,25750.73326,26803.0269,24879.04063,,,,,,,,,,,,,,
,,,,5936,16978.11537,26698.18942,27398.65256,26884.42777,,,,,,,,,,,,,,
,,,,5937,17556.14097,28064.0046,28262.04356,29400.50416,,,,,,,,,,,,,,
,,,,5938,18349.96665,29596.99568,29425.81408,31851.85544,,,,,,,,,,,,,,
,,,,5939,19303.08842,30887.43676,30624.59233,33823.91664,,,,,,,,,,,,,,
,,,,5940,20120.57204,32273.86911,31529.99885,35450.88298,,,,,,,,,,,,,,
,,,,5941,20770.65753,33278.1269,32314.95663,36866.18013,,,,,,,,,,,,,,
,,,,5942,21431.09375,33732.55457,32938.54062,37912.6968,,,,,,,,,,,,,,
,,,,5943,21880.85571,33719.37933,33245.6908,38578.20642,,,,,,,,,,,,,,
,,,,5944,22215.55056,33521.47668,33352.25923,38676.2068,,,,,,,,,,,,,,
,,,,5945,22290.84321,32938.70672,33187.97199,37738.26664,,,,,,,,,,,,,,
,,,,5946,22085.71963,32207.75102,32714.3676,36211.63727,,,,,,,,,,,,,,
,,,,5947,21625.35513,31841.28075,32377.6852,34950.24287,,,,,,,,,,,,,,
,,,,5948,21473.29299,30604.02925,32653.9468,33268.26485,,,,,,,,,,,,,,
,,,,5949,21002.13878,28250.57374,31542.88448,30251.80929,,,,,,,,,,,,,,
,,,,5950,19725.84732,25727.1955,29245.14025,27106.31157,,,,,,,,,,,,,,
,,,,5951,18110.88637,23694.95252,26742.81574,24301.21047,,,,,,,,,,,,,,
,,,,5952,16726.7506,22277.41399,24701.51978,22183.00542,,,,,,,,,,,,,,
,,,,5953,15724.94629,21312.37419,23303.37634,20868.33463,,,,,,,,,,,,,,
,,,,5954,15060.21533,20760.24885,22357.43949,20007.89494,,,,,,,,,,,,,,
,,,,5955,14629.73672,20659.22563,21880.84126,19573.34176,,,,,,,,,,,,,,
,,,,5956,14407.11733,21506.33726,21835.10208,20039.16708,,,,,,,,,,,,,,
,,,,5957,14675.0067,23661.31134,22821.89822,21706.03719,,,,,,,,,,,,,,
,,,,5958,15824.173,25186.7542,25301.13121,23499.1931,,,,,,,,,,,,,,
,,,,5959,16960.81249,25927.00471,26708.54021,24418.76815,,,,,,,,,,,,,,
,,,,5960,17298.32278,26895.59631,27078.79273,26079.87856,,,,,,,,,,,,,,
,,,,5961,18001.21795,28369.80919,28378.12821,28726.68546,,,,,,,,,,,,,,
,,,,5962,18853.56765,29734.80934,29987.24215,31372.99423,,,,,,,,,,,,,,
,,,,5963,19888.55622,31253.09417,31665.32626,33594.96971,,,,,,,,,,,,,,
,,,,5964,20888.46485,32666.8899,33259.20254,35540.09573,,,,,,,,,,,,,,
,,,,5965,21924.05307,33958.09801,34845.53602,37097.64965,,,,,,,,,,,,,,
,,,,5966,22948.05019,35063.38924,36172.14287,38012.04953,,,,,,,,,,,,,,
,,,,5967,23625.59412,35591.07759,37047.02606,37949.84488,,,,,,,,,,,,,,
,,,,5968,24065.4362,35568.76629,37554.88158,37220.38877,,,,,,,,,,,,,,
,,,,5969,24131.42158,34961.80002,37607.04771,36398.53434,,,,,,,,,,,,,,
,,,,5970,23575.71617,33976.71072,36684.82219,35242.08795,,,,,,,,,,,,,,
,,,,5971,22593.61206,33423.82228,35530.1793,34115.59374,,,,,,,,,,,,,,
,,,,5972,21876.007,31941.60779,35156.14751,32588.21858,,,,,,,,,,,,,,
,,,,5973,21041.75246,29428.59719,33549.72079,29920.42222,,,,,,,,,,,,,,
,,,,5974,19699.79052,26672.10942,30780.38063,26799.29603,,,,,,,,,,,,,,
,,,,5975,18056.27123,24555.17752,27951.62321,24102.38265,,,,,,,,,,,,,,
,,,,5976,16501.54522,23065.67882,25661.56279,22021.86793,,,,,,,,,,,,,,
,,,,5977,15501.48267,22100.27784,24017.73228,20665.87105,,,,,,,,,,,,,,
,,,,5978,14860.0009,21404.25129,23033.20345,19821.97555,,,,,,,,,,,,,,
,,,,5979,14402.23279,21275.21356,22402.51654,19436.86146,,,,,,,,,,,,,,
,,,,5980,14201.98808,21953.00095,22369.33615,19817.24498,,,,,,,,,,,,,,
,,,,5981,14396.15628,24097.68932,23370.31765,21535.37974,,,,,,,,,,,,,,
,,,,5982,15382.74173,25599.49402,25677.68534,23327.79287,,,,,,,,,,,,,,
,,,,5983,16463.64509,26416.43366,27174.83827,24412.36906,,,,,,,,,,,,,,
,,,,5984,16816.28695,27460.01478,27605.39334,26500.9936,,,,,,,,,,,,,,
,,,,5985,17404.87882,28949.36879,28623.1164,29265.10916,,,,,,,,,,,,,,
,,,,5986,18322.42744,30539.5662,30062.03474,31793.85412,,,,,,,,,,,,,,
,,,,5987,19431.25082,32114.73774,31561.11263,33477.24925,,,,,,,,,,,,,,
,,,,5988,20568.9089,33704.27816,33075.35116,34423.85708,,,,,,,,,,,,,,
,,,,5989,21666.45297,34956.33288,34642.81362,35403.83399,,,,,,,,,,,,,,
,,,,5990,22703.06486,35344.32504,36073.30587,36292.22985,,,,,,,,,,,,,,
,,,,5991,23433.44967,35453.65372,37173.6556,36249.00199,,,,,,,,,,,,,,
,,,,5992,23888.64285,35283.44522,37990.29002,35374.55886,,,,,,,,,,,,,,
,,,,5993,23972.05746,34281.51872,38036.06148,34177.97366,,,,,,,,,,,,,,
,,,,5994,23617.22504,33083.53966,37310.63861,33192.36347,,,,,,,,,,,,,,
,,,,5995,22814.55319,32611.14319,36116.69321,32624.36418,,,,,,,,,,,,,,
,,,,5996,22425.39936,31039.97592,35882.9374,31299.25317,,,,,,,,,,,,,,
,,,,5997,21672.65024,28522.8225,34284.10614,28751.49896,,,,,,,,,,,,,,
,,,,5998,19998.37582,25975.64032,31458.9889,25770.38245,,,,,,,,,,,,,,
,,,,5999,18265.04313,23869.68032,28448.04245,23128.47042,,,,,,,,,,,,,,
,,,,6000,16666.87103,22284.24981,25831.00731,21053.76861,,,,,,,,,,,,,,
