Time_Index,Hydro_Res_1_1,Hydro_RoR_1_1,PHS_1_1,Li-ion_1,PV_1_0_1,Wind_1_0_1,Wind_1_1_1,Wind_1_2_1,CCGT_old_1,OCGT_old_1,NGST_old_1,Nuclear_old_1,Bio_1,CCGT_1,OCGT_F_1,Coal_1,Hydro_Res_2_2,Hydro_RoR_2_2,PHS_2_2,Li-ion_2,PV_2_0_2,Wind_2_0_2,Wind_2_1_2,Wind_2_2_2,CCGT_old_2,OCGT_old_2,NGST_old_2,Nuclear_old_2,Bio_2,CCGT_2,OCGT_F_2,Coal_2,Hydro_Res_3_3,Hydro_RoR_3_3,PHS_3_3,Li-ion_3,PV_3_0_3,Wind_3_0_3,Wind_3_1_3,Wind_3_2_3,CCGT_old_3,OCGT_old_3,NGST_old_3,Nuclear_old_3,Bio_3,CCGT_3,OCGT_F_3,Coal_3,Hydro_Res_4_4,Hydro_RoR_4_4,Li-ion_4,PV_4_0_4,Wind_4_0_4,Wind_4_1_4,Wind_4_2_4,CCGT_old_4,OCGT_old_4,NGST_old_4,Nuclear_old_4,Bio_4,CCGT_4,OCGT_F_4,Coal_4
2364,0.156198367,0.09935621,1.0,1.0,0.673516062,0.415824655,0.247455167,0.104340769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.713930157,0.446442346,0.194310602,0.068212599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.802868704,0.502588109,0.337891621,0.165454198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.630538369,0.816169886,0.79452886,0.754246609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2365,0.156198367,0.09935621,1.0,1.0,0.676868479,0.36637088,0.195945272,0.094251868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.713809113,0.433386026,0.183247654,0.053762683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.806822926,0.484423378,0.3241351,0.141564881,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.595406854,0.827338672,0.808870737,0.741650453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2366,0.156198367,0.09935621,1.0,1.0,0.690058367,0.320653008,0.159524886,0.089051026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.735331553,0.438278721,0.172168248,0.055373628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.813076991,0.46819661,0.309749085,0.129355421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.55853056,0.829107854,0.805494891,0.687607089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2367,0.156198367,0.09935621,1.0,1.0,0.704203641,0.278355767,0.136214997,0.085032741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.721721279,0.440113838,0.169724499,0.059170077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.79194539,0.465223307,0.303946404,0.123325534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.425190673,0.8202136,0.797476613,0.67035166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2368,0.156198367,0.09935621,1.0,1.0,0.658973689,0.236736392,0.123119756,0.08988071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.596016246,0.449060982,0.181360987,0.065805773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.715278234,0.466346178,0.30869443,0.130081256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.242627135,0.826771803,0.784032686,0.685222268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2369,0.156198367,0.09935621,1.0,1.0,0.353528421,0.207081928,0.125751306,0.119867782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.16882523,0.426520291,0.189989602,0.079797356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.34652725,0.46677935,0.320914888,0.138604263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.068344742,0.826488153,0.768594382,0.71232896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2370,0.156198367,0.09935621,1.0,1.0,0.030326312,0.219353191,0.178249847,0.223140043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.513818862,0.290709722,0.116114434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.021581012,0.484799112,0.362867476,0.198495502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.798676221,0.740159624,0.722148864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2371,0.156198367,0.09935621,1.0,1.0,0.0,0.273104213,0.238188413,0.270037336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.63229583,0.402195424,0.129485481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.598909321,0.487062268,0.311347681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.797427922,0.749687241,0.725411067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2372,0.156198367,0.09935621,1.0,1.0,0.0,0.304705661,0.270443871,0.252921054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.695615678,0.473888795,0.133665318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.674512851,0.573715499,0.406338296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.795483946,0.75296178,0.710065942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2373,0.156198367,0.09935621,1.0,1.0,0.0,0.321581221,0.291258381,0.233144231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.732097446,0.501020234,0.14566077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.724810109,0.629600113,0.466443956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.804258369,0.75933784,0.711095591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2374,0.156198367,0.09935621,1.0,1.0,0.0,0.343609646,0.297314275,0.216943821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.751967275,0.511194656,0.164331215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.755590378,0.668256338,0.496638964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.792714541,0.754349162,0.725247512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2375,0.156198367,0.09935621,1.0,1.0,0.0,0.370970825,0.301698173,0.191618334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.75850471,0.514153819,0.172618451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.775339442,0.692985559,0.512556738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.780672471,0.751903774,0.688277545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2376,0.156198367,0.09935621,1.0,1.0,0.0,0.398359515,0.297147822,0.16401672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.753232773,0.522746237,0.169417164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.788531044,0.70976111,0.523553196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.780468104,0.7415347,0.648771422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2377,0.156198367,0.09935621,1.0,1.0,0.0,0.424540227,0.295188921,0.137953285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.742991809,0.523876115,0.163981358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.793097045,0.719511601,0.531331751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.781848993,0.735775883,0.627106941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2378,0.156198367,0.09935621,1.0,1.0,0.0,0.449001874,0.288621205,0.115971055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.727823605,0.515698035,0.177288719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.797043295,0.727067837,0.535665932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.76971866,0.70946672,0.597559122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2379,0.156198367,0.09935621,1.0,1.0,0.0,0.463291278,0.289677322,0.099339673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.703942442,0.504435253,0.178080748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.796969202,0.727835009,0.532787301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.767796364,0.694836171,0.546739674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2380,0.156198367,0.09935621,1.0,1.0,0.0,0.469122623,0.281621552,0.086146536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.67614339,0.504658874,0.187590937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.79447857,0.726148796,0.5291972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.742649712,0.68556743,0.514039199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2381,0.156198367,0.09935621,1.0,1.0,0.0,0.470657996,0.286193377,0.089012959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.65379376,0.509971376,0.208772724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.797436272,0.726012403,0.529087776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.712966971,0.667627566,0.493117477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2382,0.156198367,0.09935621,1.0,1.0,0.010533935,0.472424003,0.285562471,0.094239902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.062163055,0.649351108,0.517643799,0.231001003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.02216308,0.801244822,0.733463468,0.54302089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.010415963,0.705079848,0.653692534,0.477574746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2383,0.156198367,0.09935621,1.0,1.0,0.276547402,0.491894914,0.28890102,0.102105442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.392670406,0.641176475,0.515848574,0.258693794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.357041298,0.803507062,0.736642971,0.547106521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.102897262,0.689535638,0.639384434,0.469487352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2384,0.156198367,0.09935621,1.0,1.0,0.715328993,0.433953555,0.235940634,0.078390576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.637462286,0.464875015,0.344326768,0.199160329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.743843676,0.70463865,0.600734825,0.407939148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.236085585,0.65610894,0.593627601,0.360332333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2385,0.156198367,0.09935621,1.0,1.0,0.81845155,0.17298631,0.082887616,0.040610163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.70791503,0.439705225,0.25551586,0.12986569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.801509434,0.511042201,0.346002111,0.164826973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.366327504,0.629494963,0.545553856,0.310693872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2386,0.156198367,0.09935621,1.0,1.0,0.820580565,0.148942244,0.079272655,0.03982829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.683676882,0.491050377,0.292657802,0.143083793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.789355969,0.537556549,0.369153337,0.196451919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.444658248,0.611539918,0.546040886,0.324722945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2387,0.156198367,0.09935621,1.0,1.0,0.795159833,0.17142616,0.078488622,0.038998964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.581393689,0.518701066,0.334091083,0.171275675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.765301429,0.594793422,0.439272743,0.268268148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.48804408,0.622358057,0.536281475,0.322121573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2388,0.156198367,0.09935621,1.0,1.0,0.776767713,0.174674415,0.073837508,0.041994367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.485678287,0.526581301,0.361623914,0.197826764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.72275924,0.61963944,0.475523277,0.318423932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.507510699,0.632652645,0.549312032,0.344576974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2389,0.156198367,0.09935621,1.0,1.0,0.777484267,0.156922402,0.062484257,0.038728376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.444521258,0.522799057,0.372461517,0.190768986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.667076577,0.624961711,0.482062856,0.317937349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.531282765,0.643667481,0.542044346,0.316070162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2390,0.156198367,0.09935621,1.0,1.0,0.785621835,0.14745541,0.060288069,0.042694205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.443713155,0.520548922,0.378760013,0.206613526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.591412045,0.628663841,0.487576544,0.328111814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.524410599,0.64617133,0.554772449,0.347107819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2391,0.156198367,0.09935621,1.0,1.0,0.781411922,0.150017376,0.070752277,0.063338236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.405338526,0.517119927,0.386104079,0.221428332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.50668484,0.625893444,0.493424987,0.338345694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.444535001,0.596948286,0.549665512,0.404086678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2392,0.156198367,0.09935621,1.0,1.0,0.718756164,0.163238794,0.084758043,0.090343921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.302304229,0.506085164,0.397597092,0.235667772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.392386671,0.630478633,0.500447432,0.355739797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.37908819,0.596499835,0.535755181,0.450093677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2393,0.156198367,0.09935621,1.0,1.0,0.372356547,0.193763887,0.116807593,0.1362826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.095247425,0.481418985,0.398841552,0.250725488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.202048225,0.629827718,0.511174058,0.377487862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.136553539,0.561067154,0.498212278,0.48975318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2394,0.156198367,0.09935621,1.0,1.0,0.029766844,0.28695082,0.219527523,0.310610128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.532412748,0.467036861,0.345380321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.014308708,0.635718843,0.540877056,0.445141959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.546935954,0.488510522,0.473856239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2395,0.156198367,0.09935621,1.0,1.0,0.0,0.463511276,0.358247571,0.421788801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.600176269,0.567811204,0.41306412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.725204451,0.652781927,0.609344121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.52214284,0.44484012,0.44636747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2396,0.156198367,0.09935621,1.0,1.0,0.0,0.589402814,0.479660728,0.4691367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.634294825,0.589627584,0.406001504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.75791856,0.712085796,0.680313004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.461440078,0.443760667,0.40534622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2397,0.156198367,0.09935621,1.0,1.0,0.0,0.675457957,0.530756286,0.434643756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.646341324,0.595474607,0.350970603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.768368331,0.744805579,0.706456734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.445804425,0.420437797,0.392908405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2398,0.156198367,0.09935621,1.0,1.0,0.0,0.732946358,0.555707413,0.346538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.640096315,0.576900057,0.269062509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.766988582,0.750821149,0.694139055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.42727709,0.421092917,0.403845787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2399,0.156198367,0.09935621,1.0,1.0,0.0,0.745852947,0.544980974,0.290584336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.62588117,0.536785981,0.238869794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.757681362,0.746643396,0.675902986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.435859518,0.436519517,0.384381576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2400,0.156198367,0.09935621,1.0,1.0,0.0,0.754090503,0.533134871,0.258824137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.597509735,0.508471487,0.217738255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.737998697,0.727018313,0.646633556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.406960702,0.42616252,0.393181399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2401,0.156198367,0.09935621,1.0,1.0,0.0,0.760949738,0.511438522,0.226683566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.570070537,0.492178553,0.211319773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.716390292,0.700375144,0.618313872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.384926781,0.425052932,0.396788659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2402,0.156198367,0.09935621,1.0,1.0,0.0,0.758196163,0.492869298,0.210816343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.52198594,0.441144259,0.194769958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.689204244,0.671625169,0.584908781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.349540138,0.403449011,0.386588913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2403,0.156198367,0.09935621,1.0,1.0,0.0,0.746781662,0.476007068,0.189510145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.452043952,0.414723228,0.189115763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.65167279,0.637540786,0.560309398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.324003853,0.355271909,0.380973481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2404,0.156198367,0.09935621,1.0,1.0,0.0,0.727162159,0.448968851,0.144459391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.403709021,0.373825516,0.198517045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.614757374,0.590355958,0.519337337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.319326269,0.315170018,0.344795735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2405,0.156198367,0.09935621,1.0,1.0,0.0,0.693690032,0.404717697,0.135220405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.0,0.367757684,0.333883276,0.200695549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.0,0.584036991,0.562387814,0.498859813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.0,0.289147421,0.291555809,0.327299487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2406,0.156198367,0.09935621,1.0,1.0,0.01,0.642990594,0.362767003,0.109635164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.042923813,0.330295551,0.298206103,0.190664788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.01,0.562307439,0.536929874,0.485479788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.035789312,0.257676999,0.256220177,0.32206072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2407,0.156198367,0.09935621,1.0,1.0,0.186142887,0.609968136,0.322503456,0.104701362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.257858132,0.295400408,0.263667948,0.195107912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.119371563,0.536935876,0.515002995,0.468677009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.286395927,0.226029836,0.229919017,0.300500864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2408,0.156198367,0.09935621,1.0,1.0,0.456547483,0.483647157,0.220421112,0.067994431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09001003,0.059769234,1.0,1.0,0.333144943,0.245867157,0.239928304,0.136942327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.114800588,0.055286476,1.0,1.0,0.191352617,0.4901839,0.451047121,0.386776028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031893068,1.0,0.513106042,0.13402532,0.144694969,0.162582956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
