Time_Index,CCGT_3,OCGT_F_3,Hydro_Res_3_3,Hydro_RoR_3_3,PHS_3_3,Li-ion_3,PV_3_0_3,Wind_3_0_3,Wind_3_1_3,Wind_3_2_3,CCGT_old_3,OCGT_old_3,NGST_old_3,Nuclear_old_3,Bio_3,Coal_3,Hydro_Res_1_1,Hydro_RoR_1_1,PHS_1_1,Li-ion_1,PV_1_0_1,Wind_1_0_1,Wind_1_1_1,Wind_1_2_1,CCGT_old_1,OCGT_old_1,NGST_old_1,Nuclear_old_1,Bio_1,CCGT_1,OCGT_F_1,Coal_1,Hydro_Res_2_2,Hydro_RoR_2_2,PHS_2_2,Li-ion_2,PV_2_0_2,Wind_2_0_2,Wind_2_1_2,Wind_2_2_2,CCGT_old_2,OCGT_old_2,NGST_old_2,Nuclear_old_2,Bio_2,CCGT_2,OCGT_F_2,Coal_2,Hydro_Res_4_4,Hydro_RoR_4_4,Li-ion_4,PV_4_0_4,Wind_4_0_4,Wind_4_1_4,Wind_4_2_4,CCGT_old_4,OCGT_old_4,NGST_old_4,Nuclear_old_4,Bio_4,CCGT_4,OCGT_F_4,Coal_4
8030,1,1,0.070137615,0.037369118,1,1,0.637397936,0.283027937,0.222893087,0.181566535,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.531850179,0.306293484,0.207914523,0.114315331,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.640106195,0.242990002,0.077730245,0.041097672,1,1,1,1,1,1,1,1,0,0.047914243,1,0.504626154,0.399445553,0.302518799,0.276427372,1,1,1,1,1,1,1,1
8031,1,1,0.070137615,0.037369118,1,1,0.625243155,0.304597936,0.2487794,0.221272232,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.479810918,0.376053461,0.260581477,0.124783168,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.596470449,0.225198435,0.090082895,0.057164546,1,1,1,1,1,1,1,1,0,0.047914243,1,0.494796273,0.412765228,0.313992815,0.308741906,1,1,1,1,1,1,1,1
8032,1,1,0.070137615,0.037369118,1,1,0.375862439,0.320828988,0.272460886,0.253621121,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.269439823,0.414576084,0.291338531,0.131594675,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.207447522,0.223539638,0.105941801,0.088694612,1,1,1,1,1,1,1,1,0,0.047914243,1,0.286141026,0.417687631,0.336098586,0.345575166,1,1,1,1,1,1,1,1
8033,1,1,0.070137615,0.037369118,1,1,0.039902114,0.38581351,0.354812861,0.339623514,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.028992115,0.602620403,0.420672882,0.166941803,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.383223503,0.196498482,0.178071612,1,1,1,1,1,1,1,1,0,0.047914243,1,0.02194985,0.379781074,0.338890164,0.359712862,1,1,1,1,1,1,1,1
8034,1,1,0.070137615,0.037369118,1,1,0,0.594572931,0.593690098,0.560689562,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.797230279,0.626569412,0.21185158,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.593327162,0.329040881,0.189746251,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.468751797,0.47804193,0.468013238,1,1,1,1,1,1,1,1
8035,1,1,0.070137615,0.037369118,1,1,0,0.727780858,0.735830724,0.687839386,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.834293159,0.696308128,0.266160282,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.717628255,0.464103961,0.180215184,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.525047362,0.565046739,0.550575937,1,1,1,1,1,1,1,1
8036,1,1,0.070137615,0.037369118,1,1,0,0.790570924,0.795369998,0.742321723,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.840013096,0.722562697,0.30845391,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.768536558,0.560249669,0.182704345,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.538951465,0.604948556,0.568606423,1,1,1,1,1,1,1,1
8037,1,1,0.070137615,0.037369118,1,1,0,0.81581865,0.816201381,0.759715983,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.84132229,0.733928979,0.323067053,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.783207061,0.612015381,0.191405394,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.552806547,0.61879116,0.57608875,1,1,1,1,1,1,1,1
8038,1,1,0.070137615,0.037369118,1,1,0,0.823761441,0.825164297,0.756521783,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.841387861,0.740577385,0.347287713,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.779223677,0.623201576,0.191539602,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.54933483,0.617469563,0.572661101,1,1,1,1,1,1,1,1
8039,1,1,0.070137615,0.037369118,1,1,0,0.823304923,0.824773064,0.744961706,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.840911049,0.749998312,0.374010327,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.754025577,0.635474251,0.191305444,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.533247451,0.600063927,0.553544355,1,1,1,1,1,1,1,1
8040,1,1,0.070137615,0.037369118,1,1,0,0.821337702,0.821197599,0.73243783,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.840285539,0.755070062,0.395189439,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.728959321,0.622841946,0.194855395,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.533893201,0.579818938,0.54510632,1,1,1,1,1,1,1,1
8041,1,1,0.070137615,0.037369118,1,1,0,0.813785427,0.8115855,0.716511586,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.840303395,0.761902563,0.405098182,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.700019606,0.586984925,0.195601843,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.502702765,0.549944475,0.534419174,1,1,1,1,1,1,1,1
8042,1,1,0.070137615,0.037369118,1,1,0,0.796119544,0.793582503,0.698184888,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.839551593,0.765665131,0.406789903,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.669975199,0.544221621,0.189090928,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.472501197,0.510714592,0.525696392,1,1,1,1,1,1,1,1
8043,1,1,0.070137615,0.037369118,1,1,0,0.760208929,0.754828979,0.677623582,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.838479749,0.767926828,0.407098947,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.637284814,0.491800167,0.154718962,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.397972975,0.451496009,0.490124055,1,1,1,1,1,1,1,1
8044,1,1,0.070137615,0.037369118,1,1,0,0.693196205,0.684751914,0.633050963,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.837538773,0.761563121,0.40106832,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.608323785,0.417714164,0.147091814,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.31393786,0.376683253,0.463393833,1,1,1,1,1,1,1,1
8045,1,1,0.070137615,0.037369118,1,1,0,0.586743037,0.593433625,0.587032232,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.835542991,0.750282447,0.402578412,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.560862335,0.332307544,0.127980416,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.223139715,0.298473059,0.40862353,1,1,1,1,1,1,1,1
8046,1,1,0.070137615,0.037369118,1,1,0,0.48665813,0.517128794,0.525852069,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.831613472,0.740746828,0.398572488,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.49411246,0.237725547,0.105572886,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.161572497,0.220031987,0.353963998,1,1,1,1,1,1,1,1
8047,1,1,0.070137615,0.037369118,1,1,0.026782728,0.421962138,0.466565789,0.457955225,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.827141443,0.725228518,0.381720926,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.030153075,0.422992771,0.14125158,0.075110896,1,1,1,1,1,1,1,1,0,0.047914243,1,0.153649443,0.112351001,0.143812372,0.287510556,1,1,1,1,1,1,1,1
8048,1,1,0.070137615,0.037369118,1,1,0.212803209,0.36797699,0.427964864,0.414978065,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.02846973,0.824335458,0.709011187,0.365823335,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.139222938,0.330576001,0.082364217,0.066350553,1,1,1,1,1,1,1,1,0,0.047914243,1,0.589201877,0.074939024,0.092160108,0.206993613,1,1,1,1,1,1,1,1
8049,1,1,0.070137615,0.037369118,1,1,0.332652361,0.279686305,0.316655237,0.301175004,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.052238528,0.8160971,0.671331922,0.316553337,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.195302326,0.139312015,0.052424278,0.057410096,1,1,1,1,1,1,1,1,0,0.047914243,1,0.692531294,0.039058806,0.040617628,0.068247435,1,1,1,1,1,1,1,1
8050,1,1,0.070137615,0.037369118,1,1,0.35946235,0.189204576,0.186591134,0.162866105,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.070973205,0.79240282,0.599027065,0.234021403,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.216125414,0.065333009,0.032775253,0.052253239,1,1,1,1,1,1,1,1,0,0.047914243,1,0.676758269,0.022306546,0.015112907,0.041245757,1,1,1,1,1,1,1,1
8051,1,1,0.070137615,0.037369118,1,1,0.395321955,0.143781595,0.145713385,0.124887408,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.092100037,0.766273832,0.576188882,0.25347359,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.226411317,0.039550207,0.034798585,0.071612869,1,1,1,1,1,1,1,1,0,0.047914243,1,0.645401382,0.020967489,0.01,0.022372638,1,1,1,1,1,1,1,1
8052,1,1,0.070137615,0.037369118,1,1,0.431682213,0.132577154,0.139371325,0.141980532,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.108209832,0.757375634,0.564494265,0.306653416,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.222913082,0.028951298,0.040263952,0.101881751,1,1,1,1,1,1,1,1,0,0.047914243,1,0.616684393,0.028467034,0.01,0.015188897,1,1,1,1,1,1,1,1
8053,1,1,0.070137615,0.037369118,1,1,0.448606798,0.145111116,0.156079444,0.181246888,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.123861198,0.754286624,0.570837516,0.360185684,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.220158145,0.029002354,0.050282263,0.145961727,1,1,1,1,1,1,1,1,0,0.047914243,1,0.599357106,0.026244573,0.010361853,0.014370586,1,1,1,1,1,1,1,1
8054,1,1,0.070137615,0.037369118,1,1,0.463508131,0.154697771,0.18224773,0.210091527,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.116849383,0.76010481,0.586816211,0.391597624,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.223310934,0.03426291,0.065067151,0.195729946,1,1,1,1,1,1,1,1,0,0.047914243,1,0.575376991,0.026868066,0.011866928,0.012877511,1,1,1,1,1,1,1,1
8055,1,1,0.070137615,0.037369118,1,1,0.458933807,0.186435052,0.217924275,0.242164395,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.090723821,0.760429215,0.617582739,0.405932068,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.264960593,0.047999755,0.082996159,0.249603222,1,1,1,1,1,1,1,1,0,0.047914243,1,0.548934192,0.0310139,0.014585001,0.013114286,1,1,1,1,1,1,1,1
8056,1,1,0.070137615,0.037369118,1,1,0.296276088,0.217017451,0.2542264,0.276324712,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.06251105,0.76330372,0.644055464,0.414355952,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.127563981,0.074246097,0.119627261,0.226426214,1,1,1,1,1,1,1,1,0,0.047914243,1,0.33994655,0.037347494,0.023891477,0.020980658,1,1,1,1,1,1,1,1
8057,1,1,0.070137615,0.037369118,1,1,0.032793867,0.28505605,0.320702018,0.328656145,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.01,0.776046635,0.664522213,0.441403635,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.117282001,0.201386662,0.29786572,1,1,1,1,1,1,1,1,0,0.047914243,1,0.0267314,0.043146676,0.03417984,0.032892427,1,1,1,1,1,1,1,1
8058,1,1,0.070137615,0.037369118,1,1,0,0.414325645,0.450745027,0.425949313,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.795903916,0.735801153,0.477121871,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.178278615,0.277683077,0.310419432,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.066388481,0.068765465,0.089861594,1,1,1,1,1,1,1,1
8059,1,1,0.070137615,0.037369118,1,1,0,0.527926147,0.542133132,0.490650133,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.801077779,0.765805068,0.538175693,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.273439125,0.351684203,0.318861549,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.080702526,0.085361051,0.115186754,1,1,1,1,1,1,1,1
8060,1,1,0.070137615,0.037369118,1,1,0,0.618968781,0.617665106,0.538226387,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.807096104,0.763670835,0.597376762,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.394042603,0.443370517,0.339678221,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.074505611,0.096132887,0.128863222,1,1,1,1,1,1,1,1
8061,1,1,0.070137615,0.037369118,1,1,0,0.682615513,0.653688183,0.574667924,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.815560961,0.769021444,0.681258415,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.530956411,0.547890491,0.418495353,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.07827861,0.100553642,0.13542374,1,1,1,1,1,1,1,1
8062,1,1,0.070137615,0.037369118,1,1,0,0.697968593,0.673556218,0.617086888,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.823537933,0.783979534,0.733175775,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.661757149,0.620006011,0.47538607,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.063185498,0.092107262,0.122863599,1,1,1,1,1,1,1,1
8063,1,1,0.070137615,0.037369118,1,1,0,0.70219879,0.687996294,0.668796259,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.827134593,0.799219487,0.747504889,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.74848999,0.675878507,0.515564887,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.062321834,0.090158959,0.117492286,1,1,1,1,1,1,1,1
8064,1,1,0.070137615,0.037369118,1,1,0,0.714637886,0.702389889,0.707871729,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.820700526,0.784612713,0.714186697,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.793205151,0.688713497,0.492138648,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.071778041,0.092927814,0.097614526,1,1,1,1,1,1,1,1
8065,1,1,0.070137615,0.037369118,1,1,0,0.723573432,0.714814781,0.734210453,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.805626437,0.776567872,0.746657198,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.810286604,0.711852868,0.510551697,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.098324816,0.107282005,0.083315263,1,1,1,1,1,1,1,1
8066,1,1,0.070137615,0.037369118,1,1,0,0.737224749,0.723747074,0.748837165,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.790148957,0.77152295,0.721211796,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.820577723,0.732756523,0.512374742,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.130189991,0.122382682,0.074428065,1,1,1,1,1,1,1,1
8067,1,1,0.070137615,0.037369118,1,1,0,0.746391899,0.736062673,0.767936854,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.769811075,0.760418364,0.695387831,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.827074894,0.74622,0.50673542,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.177160789,0.138482734,0.076697702,1,1,1,1,1,1,1,1
8068,1,1,0.070137615,0.037369118,1,1,0,0.743478702,0.741579253,0.779051197,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.74733843,0.730426674,0.640090147,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.832319253,0.748740407,0.555892517,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.20917014,0.16613843,0.093555492,1,1,1,1,1,1,1,1
8069,1,1,0.070137615,0.037369118,1,1,0,0.755174785,0.753887464,0.76494718,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.716921672,0.700521707,0.606686401,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.829919638,0.751278008,0.667646156,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.237137162,0.179864826,0.103878585,1,1,1,1,1,1,1,1
8070,1,1,0.070137615,0.037369118,1,1,0,0.760429773,0.766981187,0.748779354,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.691706799,0.682517914,0.589202718,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.827696968,0.777507277,0.591341638,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.270352182,0.201304073,0.127629165,1,1,1,1,1,1,1,1
8071,1,1,0.070137615,0.037369118,1,1,0.026032212,0.768052228,0.769415401,0.73129868,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.014136961,0.666860268,0.664121147,0.579429533,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.051346241,0.825640559,0.782458437,0.539531671,1,1,1,1,1,1,1,1,0,0.047914243,1,0.145645025,0.317325708,0.230656883,0.13363021,1,1,1,1,1,1,1,1
8072,1,1,0.070137615,0.037369118,1,1,0.213164089,0.776927855,0.768475463,0.711424938,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.308578883,0.638155755,0.634382658,0.539023846,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.299978736,0.819563001,0.770965622,0.563334532,1,1,1,1,1,1,1,1,0,0.047914243,1,0.554192374,0.342617847,0.256235769,0.149052225,1,1,1,1,1,1,1,1
8073,1,1,0.070137615,0.037369118,1,1,0.420557745,0.784486323,0.764089325,0.709562029,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.698240296,0.608695777,0.606167537,0.510844614,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.509400089,0.81548888,0.750907287,0.567375846,1,1,1,1,1,1,1,1,0,0.047914243,1,0.637466788,0.340203643,0.276059469,0.152035041,1,1,1,1,1,1,1,1
8074,1,1,0.070137615,0.037369118,1,1,0.500726938,0.771654151,0.733599024,0.666024234,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.722217505,0.572629056,0.56162928,0.50971331,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.57921944,0.810328137,0.725413381,0.584840131,1,1,1,1,1,1,1,1,0,0.047914243,1,0.654498,0.328214607,0.278137856,0.135706774,1,1,1,1,1,1,1,1
8075,1,1,0.070137615,0.037369118,1,1,0.540475013,0.753489221,0.698265215,0.623926276,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.659812282,0.511249048,0.512671363,0.504293606,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.590739641,0.799903322,0.706297102,0.583014086,1,1,1,1,1,1,1,1,0,0.047914243,1,0.629589647,0.31489715,0.261384302,0.151839018,1,1,1,1,1,1,1,1
8076,1,1,0.070137615,0.037369118,1,1,0.574516718,0.744542967,0.681886996,0.606727856,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.623508309,0.476888784,0.502326654,0.520050562,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.601292924,0.792387446,0.68747982,0.595812907,1,1,1,1,1,1,1,1,0,0.047914243,1,0.609323929,0.360543217,0.304238325,0.176828559,1,1,1,1,1,1,1,1
8077,1,1,0.070137615,0.037369118,1,1,0.61370408,0.745232249,0.681345862,0.616887899,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.645919963,0.460788516,0.515772575,0.555517317,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.635352447,0.792580753,0.681612113,0.620722559,1,1,1,1,1,1,1,1,0,0.047914243,1,0.59531188,0.423465052,0.358030348,0.207037023,1,1,1,1,1,1,1,1
8078,1,1,0.070137615,0.037369118,1,1,0.641022918,0.751701127,0.689529871,0.635240048,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.705801078,0.441862013,0.523553688,0.581814688,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.649957638,0.796303266,0.682120517,0.641567728,1,1,1,1,1,1,1,1,0,0.047914243,1,0.59141748,0.461988444,0.398507198,0.234055493,1,1,1,1,1,1,1,1
8079,1,1,0.070137615,0.037369118,1,1,0.60483478,0.759951848,0.70330261,0.653773149,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.738689659,0.419010626,0.52287869,0.589005783,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.52307023,0.800014932,0.687213383,0.644474206,1,1,1,1,1,1,1,1,0,0.047914243,1,0.56882276,0.492711529,0.426604474,0.252547413,1,1,1,1,1,1,1,1
8080,1,1,0.070137615,0.037369118,1,1,0.36821399,0.765545451,0.713064877,0.656384264,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.460568472,0.389101301,0.503125578,0.557037282,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0.187865399,0.793786063,0.685454662,0.599509323,1,1,1,1,1,1,1,1,0,0.047914243,1,0.351456351,0.50362853,0.44284029,0.263567661,1,1,1,1,1,1,1,1
8081,1,1,0.070137615,0.037369118,1,1,0.046121059,0.727826029,0.659927559,0.580520018,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0.051180074,0.328485321,0.423044121,0.436300746,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.773838962,0.670626356,0.499088446,1,1,1,1,1,1,1,1,0,0.047914243,1,0.029855556,0.519018308,0.449537982,0.273572053,1,1,1,1,1,1,1,1
8082,1,1,0.070137615,0.037369118,1,1,0,0.804447491,0.780447738,0.703139317,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.426974994,0.542231,0.445776379,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.800930858,0.705967616,0.502945254,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.635484827,0.540946006,0.351324819,1,1,1,1,1,1,1,1
8083,1,1,0.070137615,0.037369118,1,1,0,0.823361058,0.808173629,0.734321352,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.445914664,0.579827071,0.423195771,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.805343235,0.698437489,0.496042145,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.685903993,0.582138574,0.395921841,1,1,1,1,1,1,1,1
8084,1,1,0.070137615,0.037369118,1,1,0,0.825831185,0.809351247,0.723326053,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.413919882,0.551680662,0.379665107,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.803362286,0.678406214,0.489862438,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.726984048,0.621664972,0.435393868,1,1,1,1,1,1,1,1
8085,1,1,0.070137615,0.037369118,1,1,0,0.82253679,0.802348341,0.699457616,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.353003034,0.503710092,0.35196344,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.796335945,0.661603478,0.485994525,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.748546146,0.647201595,0.462642923,1,1,1,1,1,1,1,1
8086,1,1,0.070137615,0.037369118,1,1,0,0.815247129,0.787435839,0.661263592,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.282727535,0.442941302,0.313046241,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.789174187,0.645172228,0.469738266,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.754236162,0.682364967,0.476487133,1,1,1,1,1,1,1,1
8087,1,1,0.070137615,0.037369118,1,1,0,0.802467047,0.766782674,0.619083623,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.210651294,0.371468099,0.294100785,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.771624547,0.625948614,0.441547354,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.760222851,0.705735347,0.47565591,1,1,1,1,1,1,1,1
8088,1,1,0.070137615,0.037369118,1,1,0,0.78622982,0.735034518,0.568972796,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.159128431,0.290698189,0.266109629,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.750542579,0.584226438,0.379686857,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.755881684,0.718053558,0.489656343,1,1,1,1,1,1,1,1
8089,1,1,0.070137615,0.037369118,1,1,0,0.760428204,0.693587517,0.517152801,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.133649065,0.213153748,0.223457193,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.714901495,0.533826931,0.377551249,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.748232296,0.708501579,0.528141661,1,1,1,1,1,1,1,1
8090,1,1,0.070137615,0.037369118,1,1,0,0.728323291,0.642299872,0.461473746,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.130293141,0.143086634,0.187469479,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.659714963,0.490204776,0.372733243,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.742061481,0.687657101,0.534299987,1,1,1,1,1,1,1,1
8091,1,1,0.070137615,0.037369118,1,1,0,0.684824643,0.58067206,0.391515632,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.148055871,0.099907097,0.166279557,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.593232559,0.438298307,0.366435417,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.73280664,0.658101765,0.541993733,1,1,1,1,1,1,1,1
8092,1,1,0.070137615,0.037369118,1,1,0,0.63318568,0.512966717,0.323317055,1,1,1,1,1,1,0.096404729,0.128765907,1,1,0,0.1848657,0.082506864,0.155400932,1,1,1,1,1,1,1,1,0.125364622,0.059138421,1,1,0,0.515964058,0.383840038,0.354171271,1,1,1,1,1,1,1,1,0,0.047914243,1,0,0.718161874,0.643166835,0.499287553,1,1,1,1,1,1,1,1
