Time_Index,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR
1288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1858,0.21858412,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.087920852,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1290,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.270809382,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.328021318,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.692504168,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.416040748,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.208247662,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.405552566,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.55149585,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.558046341,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.663423538,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.744266987,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.872998118,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.977706313,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.994201779,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.997894764,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0446,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0583,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0588,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0315,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1310,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0289,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1648,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.285,0.976665854,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.996358752,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.963430047,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.893380642,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.924019694,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.382968366,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.344013304,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1320,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.529973805,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.455246657,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.412410676,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.341100961,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.594462633,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.899995565,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.887834966,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.213612288,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.156393617,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0978,0.390376329,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1330,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2792,0.860764444,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4105,0.912554204,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4492,0.993557692,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4963,0.985165238,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4878,0.994559348,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4023,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2639,1.0,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0209,0.994617045,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.916058838,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.918590069,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1340,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.935126007,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.916931629,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.999771714,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.981743038,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.994345307,0.488894548,1.0,1.0,1.0,1.0,1.0,1.0
1345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.889963925,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.926468492,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.823272347,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.711849988,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.728271186,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.732000709,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.568660319,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.647532165,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2753,0.737588882,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4988,0.66255337,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6555,0.576940417,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.727,0.553755999,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7355,0.733823597,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7286,0.841042876,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6589,0.893977225,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4977,0.779710114,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2796,0.729463935,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.505806565,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.661933661,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.708508849,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.531134486,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.577903152,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.644278228,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.584136248,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.596857548,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1370,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.444798052,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.386971891,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.55139643,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.690664709,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.753687561,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.737581789,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.581654966,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2573,0.686314046,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4428,0.43394649,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5817,0.720137835,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5987,0.814143836,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6564,0.758501589,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6124,0.699610651,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5068,0.661211312,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4084,0.663099825,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2368,0.545368969,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.53825444,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.583533585,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.313382566,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.375296414,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.287902474,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.403790087,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.346317768,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.292431563,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.372975707,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.389554232,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.364386767,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.313403845,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.441502213,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.275102466,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.217118666,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2891,0.107981026,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5073,0.011376092,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6627,0.00708494,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7274,0.004371401,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7364,0.005077284,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7298,0.052519441,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666,0.129053071,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.508,0.193049803,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2905,0.264579475,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1410,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.559486687,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.726630986,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.463260502,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.787007034,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.786071301,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.806358516,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.721607685,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.606772304,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.750736237,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.861123979,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1420,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.899868309,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.934027612,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.966023326,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.883381903,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0007,0.829755783,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2746,0.803648174,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.492,0.717739165,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6453,0.859049678,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7063,0.918026567,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7157,0.921176076,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1430,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7094,0.872462988,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6458,0.966908991,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4907,0.971891284,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2821,0.948168635,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.978864729,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.988581061,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.883843303,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.923764944,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.766777098,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.890610099,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1440,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.569135368,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.735526919,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.857457042,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.860383868,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.877659023,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.904588044,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.831983745,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.817228436,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0032,0.442986399,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2384,0.563682556,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1450,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4037,0.418898255,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4987,0.44451353,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5164,0.493784755,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5155,0.465408057,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5077,0.586857617,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4962,0.643729866,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3746,0.723365128,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2158,0.782691181,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.87132287,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.83963263,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1460,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.583811224,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.618439078,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.845951259,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.732662797,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.270839036,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.291409194,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.216939121,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.258754075,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.398337066,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.371936619,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1470,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.272060931,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
1471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21266979,0.580197574,1.0,1.0,1.0,1.0,1.0,1.0
