Time_Index,CA_N_biomass_1.0,CA_N_conventional_hydroelectric_1.0,CA_N_geothermal_1.0,CA_N_hydroelectric_pumped_storage_1.0,CA_N_natural_gas_fired_combined_cycle_1.0,CA_N_natural_gas_fired_combustion_turbine_1.0,CA_N_onshore_wind_turbine_1.0,CA_N_small_hydroelectric_1.0,CA_N_solar_photovoltaic_1.0,CA_S_biomass_1.0,CA_S_conventional_hydroelectric_1.0,CA_S_geothermal_1.0,CA_S_hydroelectric_pumped_storage_1.0,CA_S_natural_gas_fired_combined_cycle_1.0,CA_S_natural_gas_fired_combustion_turbine_1.0,CA_S_onshore_wind_turbine_1.0,CA_S_small_hydroelectric_1.0,CA_S_solar_photovoltaic_1.0,WECC_AZ_biomass_1.0,WECC_AZ_conventional_hydroelectric_1.0,WECC_AZ_conventional_steam_coal_1.0,WECC_AZ_hydroelectric_pumped_storage_1.0,WECC_AZ_natural_gas_fired_combined_cycle_1.0,WECC_AZ_natural_gas_fired_combined_cycle_2.0,WECC_AZ_natural_gas_fired_combined_cycle_3.0,WECC_AZ_natural_gas_fired_combustion_turbine_1.0,WECC_AZ_nuclear_1.0,WECC_AZ_onshore_wind_turbine_1.0,WECC_AZ_solar_photovoltaic_1.0,CA_N_naturalgas_ccccsavgcf_mid_0.0,CA_N_naturalgas_ccavgcf_mid_0.0,CA_N_naturalgas_ctavgcf_mid_0.0,CA_N_battery_mid_0.0,CA_N_nuclear_mid_0.0,CA_N_naturalgas_ccs100_mid_0.0,CA_N_landbasedwind_ltrg1_mid_110_1.0,CA_N_landbasedwind_ltrg1_mid_110_2.0,CA_N_offshorewind_otrg10_mid_floating_1_1.0,CA_N_offshorewind_otrg10_mid_floating_1_2.0,CA_N_offshorewind_otrg10_mid_floating_1_3.0,CA_S_naturalgas_ccccsavgcf_mid_0.0,CA_S_naturalgas_ccavgcf_mid_0.0,CA_S_naturalgas_ctavgcf_mid_0.0,CA_S_battery_mid_0.0,CA_S_nuclear_mid_0.0,CA_S_naturalgas_ccs100_mid_0.0,CA_S_landbasedwind_ltrg1_mid_100_1.0,CA_S_landbasedwind_ltrg1_mid_100_2.0,CA_S_landbasedwind_ltrg1_mid_100_3.0,CA_S_landbasedwind_ltrg1_mid_100_4.0,CA_S_utilitypv_losangeles_mid_75_0_2_1.0,CA_S_utilitypv_losangeles_mid_75_0_2_2.0,CA_S_utilitypv_losangeles_mid_75_0_2_3.0,CA_S_utilitypv_losangeles_mid_75_0_2_4.0,CA_S_utilitypv_losangeles_mid_75_0_2_5.0,WECC_AZ_naturalgas_ccccsavgcf_mid_0.0,WECC_AZ_naturalgas_ccavgcf_mid_0.0,WECC_AZ_naturalgas_ctavgcf_mid_0.0,WECC_AZ_battery_mid_0.0,WECC_AZ_nuclear_mid_0.0,WECC_AZ_naturalgas_ccs100_mid_0.0,WECC_AZ_utilitypv_losangeles_mid_0_2_1.0,WECC_AZ_utilitypv_losangeles_mid_0_2_2.0,WECC_AZ_utilitypv_losangeles_mid_0_2_3.0,CA_N_ev_load_shifting_1.0,CA_S_ev_load_shifting_1.0
37,1,0.41161316295572586,1,1,1,1,0.0681,0.41161316295572586,0.6732,1,0.23472046273953157,1,1,1,1,0.008180477658586028,0.23472046273953157,0.6603477121848741,1,0.3057,1,1,1,1,1,1,1,0.0322,0.6296,1,1,1,1,1,1,0.025450266897678375,0.08112683892250061,0.9990041851997375,0.020175311714410782,1.0,1,1,1,1,1,1,0.023147674277424812,0.009125113487243652,0.015541519038379192,0.02691424824297428,0.9175888299942017,0.9066624045372009,0.9291903972625732,0.9056886434555054,0.8909125328063965,1,1,1,1,1,1,0.8347882032394409,0.843622088432312,0.8582046627998352,0.3754225828262339,0.3754261736165749
38,1,0.41171316295572585,1,1,1,1,0.028,0.41171316295572585,0.6948,1,0.2345991880766501,1,1,1,1,0.03196355688825069,0.2345991880766501,0.6886403571428571,1,0.3057,1,1,1,1,1,1,1,0.0324,0.6649,1,1,1,1,1,1,0.018207181245088577,0.1610366851091385,1.0,0.018504507839679718,1.0,1,1,1,1,1,1,0.06557202339172363,0.07075374573469162,0.022234415635466576,0.08417009562253952,0.9287890195846558,0.9236115217208862,0.9407638311386108,0.9197486639022827,0.9068468809127808,1,1,1,1,1,1,0.8632928133010864,0.8647978901863098,0.874846339225769,0.4242731575388776,0.4242066614214529
39,1,0.41181316295572584,1,1,1,1,0.0016,0.41181316295572584,0.7119,1,0.2344754748048261,1,1,1,1,0.06062396950755975,0.2344754748048261,0.7111292258403362,1,0.3057,1,1,1,1,1,1,1,0.0848,0.6795,1,1,1,1,1,1,0.04301918298006058,0.32838645577430725,1.0,0.007954813539981842,1.0,1,1,1,1,1,1,0.1349533349275589,0.21377159655094147,0.07127761840820312,0.1735016107559204,0.9421516060829163,0.9400490522384644,0.9553883075714111,0.9393683671951294,0.9150628447532654,1,1,1,1,1,1,0.8656743764877319,0.8720386624336243,0.8891448974609375,0.4366125760649087,0.4366640440597954
40,1,0.41192037537923587,1,1,1,1,0.007,0.41192037537923587,0.7125,1,0.23431086160397444,1,1,1,1,0.11008410761044005,0.23431086160397444,0.712196412815126,1,0.3057,1,1,1,1,1,1,1,0.2997,0.6823,1,1,1,1,1,1,0.05778885260224342,0.42386218905448914,1.0,0.019909296184778214,1.0,1,1,1,1,1,1,0.18173529207706451,0.20104841887950897,0.10367462784051895,0.25800129771232605,0.9315617680549622,0.9342676401138306,0.9504965543746948,0.9362637996673584,0.9107574224472046,1,1,1,1,1,1,0.8675519824028015,0.8781269192695618,0.8959420323371887,0.5013522650439486,0.5014424337791764
41,1,0.4120203753792359,1,1,1,1,0.0291,0.4120203753792359,0.7299,1,0.234189586941093,1,1,1,1,0.2255719042993496,0.234189586941093,0.722380637605042,1,0.3057,1,1,1,1,1,1,1,0.282,0.6858,1,1,1,1,1,1,0.08441013097763062,0.4373895823955536,1.0,0.04025258123874664,1.0,1,1,1,1,1,1,0.2561604976654053,0.1692502647638321,0.133377343416214,0.20555034279823303,0.9445542097091675,0.9453440308570862,0.9766054153442383,0.9475330114364624,0.9335930943489075,1,1,1,1,1,1,0.8784246444702148,0.8813071250915527,0.8971372842788696,0.666159567275186,0.6661421452924207
42,1,0.4121203753792359,1,1,1,1,0.1072,0.4121203753792359,0.7053,1,0.23402411071682042,1,1,1,1,0.1987983381197736,0.23402411071682042,0.6950786186974791,1,0.3057,1,1,1,1,1,1,1,0.2651,0.6455,1,1,1,1,1,1,0.2008763551712036,0.4906715750694275,1.0,0.19273050129413605,1.0,1,1,1,1,1,1,0.21912914514541626,0.10502491146326065,0.15392139554023743,0.22826963663101196,0.9263063669204712,0.9307270050048828,0.9553654193878174,0.9368180632591248,0.9234044551849365,1,1,1,1,1,1,0.8621366024017334,0.870089054107666,0.8868095874786377,0.8502366463826909,0.8503802779963283
43,1,0.41222037537923595,1,1,1,1,0.0965,0.41222037537923595,0.6838,1,0.2339012604684173,1,1,1,1,0.1845483550130923,0.2339012604684173,0.6600151197478991,1,0.3057,1,1,1,1,1,1,1,0.1175,0.6016,1,1,1,1,1,1,0.18706008791923523,0.5453643798828125,1.0,0.43302100896835327,1.0,1,1,1,1,1,1,0.2236470729112625,0.17927375435829163,0.21239925920963287,0.3592350482940674,0.9152911305427551,0.921715259552002,0.9396458864212036,0.9286065697669983,0.9079775810241699,1,1,1,1,1,1,0.8519018888473511,0.8336942195892334,0.8681924939155579,0.9339080459770115,0.9340414371885654
44,1,0.41241316295572583,1,1,1,1,0.1785,0.41241316295572583,0.6475,1,0.23373578424414476,1,1,1,1,0.24142325365318013,0.23373578424414476,0.6025726628151262,1,0.3056,1,1,1,1,1,1,1,0.1698,0.5127,1,1,1,1,1,1,0.12323440611362457,0.49688857793807983,1.0,0.5774227976799011,1.0,1,1,1,1,1,1,0.19709576666355133,0.34679651260375977,0.2798871397972107,0.35956281423568726,0.8724095225334167,0.8708380460739136,0.9067267179489136,0.8883267641067505,0.8700054883956909,1,1,1,1,1,1,0.7571265697479248,0.7401807308197021,0.7876313924789429,0.6930358350236646,0.6930238657225282
45,1,0.4125131629557259,1,1,1,1,0.3138,0.4125131629557259,0.5428,1,0.23361450958126329,1,1,1,1,0.21513125475124584,0.23361450958126329,0.46244250630252104,1,0.3056,1,1,1,1,1,1,1,0.1461,0.3428,1,1,1,1,1,1,0.22485367953777313,0.6723660826683044,1.0,0.7432382106781006,1.0,1,1,1,1,1,1,0.2885220944881439,0.1903059482574463,0.2835797667503357,0.29743754863739014,0.7087714076042175,0.6932399868965149,0.7546422481536865,0.7238954305648804,0.705028772354126,1,1,1,1,1,1,0.5501024723052979,0.5360631346702576,0.5782982707023621,0.38624070317782283,0.3863099921321794
46,1,0.41262037537923596,1,1,1,1,0.2151,0.41262037537923596,0.3712,1,0.23344989638041164,1,1,1,1,0.19419786510685022,0.23344989638041164,0.2864632300420168,1,0.3056,1,1,1,1,1,1,1,0.135,0.1626,1,1,1,1,1,1,0.16196581721305847,0.641075074672699,1.0,0.9144909977912903,1.0,1,1,1,1,1,1,0.283216655254364,0.2048436552286148,0.2779430150985718,0.27426838874816895,0.4589812457561493,0.43383657932281494,0.5115871429443359,0.4629485309123993,0.4435073435306549,1,1,1,1,1,1,0.2508790194988251,0.2307085543870926,0.2767859101295471,0.30882352941176466,0.30894308943089427
47,1,0.4127203753792359,1,1,1,1,0.21,0.4127203753792359,0.1519,1,0.23332618310858766,1,1,1,1,0.3318804206436354,0.23332618310858766,0.03014365546218488,1,0.3056,1,1,1,1,1,1,1,0.1257,0.0,1,1,1,1,1,1,0.09137952327728271,0.5890777111053467,1.0,0.9970067739486694,1.0,1,1,1,1,1,1,0.3359440863132477,0.4292527437210083,0.44895851612091064,0.3696941137313843,0.011843202635645866,0.0,0.1102759838104248,0.0,0.04824325069785118,1,1,1,1,1,1,0.0,0.0,0.0,0.2344489519945909,0.23459218463152373
48,1,0.4128203753792359,1,1,1,1,0.234,0.4128203753792359,0.0,1,0.23316314549325762,1,1,1,1,0.35971852352394623,0.23316314549325762,0.0,1,0.3056,1,1,1,1,1,1,1,0.1698,0.0,1,1,1,1,1,1,0.5527280569076538,0.569236695766449,1.0,0.9119341373443604,1.0,1,1,1,1,1,1,0.3860180974006653,0.415709912776947,0.5761145353317261,0.31901684403419495,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.1533130493576741,0.15329137162339365
49,1,0.41292037537923587,1,1,1,1,0.2863,0.41292037537923587,0.0,1,0.2330945180979418,1,1,1,1,0.6269657973646422,0.2330945180979418,0.0,1,0.3056,1,1,1,1,1,1,1,0.2919,0.0,1,1,1,1,1,1,0.6237156391143799,0.5206058621406555,1.0,0.8735089302062988,1.0,1,1,1,1,1,1,0.4945294260978699,0.39089372754096985,0.6026743650436401,0.33612504601478577,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.10716700473292765,0.1072646210333071
50,1,0.41302037537923597,1,1,1,1,0.2918,0.41302037537923597,0.0,1,0.23292904187366925,1,1,1,1,0.7188607800489906,0.23292904187366925,0.0,1,0.3056,1,1,1,1,1,1,1,0.524,0.0,1,1,1,1,1,1,0.7538462281227112,0.4515939950942993,0.9858213663101196,0.8730047941207886,0.9804335832595825,1,1,1,1,1,1,0.5007477402687073,0.35360652208328247,0.5861363410949707,0.37455838918685913,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.059668695064232585,0.05966430632048256
51,1,0.41312758780274594,1,1,1,1,0.326,0.41312758780274594,0.0,1,0.23280776721078777,1,1,1,1,0.7539221429174761,0.23280776721078777,0.0,1,0.3056,1,1,1,1,1,1,1,0.463,0.0,1,1,1,1,1,1,0.7806210517883301,0.4120385944843292,0.9369316697120667,0.9549702405929565,0.9033591747283936,1,1,1,1,1,1,0.6173003315925598,0.33818039298057556,0.6010218858718872,0.45365941524505615,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.03803245436105476,0.038027799632835035
52,1,0.41322758780274593,1,1,1,1,0.2298,0.41322758780274593,0.0,1,0.23264071540099363,1,1,1,1,0.7332767885801165,0.23264071540099363,0.0,1,0.3056,1,1,1,1,1,1,1,0.438,0.0,1,1,1,1,1,1,0.6417343616485596,0.36490556597709656,0.9196720719337463,0.9481241106987,0.8751373887062073,1,1,1,1,1,1,0.6060624122619629,0.28879648447036743,0.4718497395515442,0.43256744742393494,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.01977687626774848,0.019800681877786518
53,1,0.413327587802746,1,1,1,1,0.2232,0.413327587802746,0.0,1,0.23251944073811212,1,1,1,1,0.7190451347242165,0.23251944073811212,0.0,1,0.3056,1,1,1,1,1,1,1,0.2635,0.0,1,1,1,1,1,1,0.6411720514297485,0.32513487339019775,0.9533810615539551,0.8907687664031982,0.9120173454284668,1,1,1,1,1,1,0.5962799191474915,0.2779723107814789,0.43790799379348755,0.4126458764076233,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.023495605138607167,0.02347233149750852
54,1,0.41342758780274597,1,1,1,1,0.1913,0.41342758780274597,0.0,1,0.2323548275372605,1,1,1,1,0.692900709519385,0.2323548275372605,0.0,1,0.3056,1,1,1,1,1,1,1,0.2563,0.0,1,1,1,1,1,1,0.4082956612110138,0.3319709897041321,0.9700872302055359,0.7241784334182739,0.9183787703514099,1,1,1,1,1,1,0.520539402961731,0.26526108384132385,0.42774498462677,0.3232370615005493,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.01808654496281271,0.01809598741148702
55,1,0.41352758780274596,1,1,1,1,0.3034,0.41352758780274596,0.0,1,0.23223111426543647,1,1,1,1,0.6865291261930905,0.23223111426543647,0.0,1,0.3056,1,1,1,1,1,1,1,0.2447,0.0,1,1,1,1,1,1,0.3760538697242737,0.36122605204582214,0.9802433848381042,0.5012799501419067,0.976454496383667,1,1,1,1,1,1,0.405507892370224,0.374434232711792,0.41145193576812744,0.2935652732849121,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.06457065584854632,0.06464725937581955
56,1,0.41363480022625604,1,1,1,1,0.2859,0.41363480022625604,0.0,1,0.23206807665010648,1,1,1,1,0.6359433609257539,0.23206807665010648,0.0,1,0.3056,1,1,1,1,1,1,1,0.3267,0.0,1,1,1,1,1,1,0.39775487780570984,0.33339715003967285,0.9739974737167358,0.356921911239624,0.97802734375,1,1,1,1,1,1,0.2817971408367157,0.4036123752593994,0.36144208908081055,0.21537086367607117,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.15077755240027046,0.15079989509572514
57,1,0.413734800226256,1,1,1,1,0.3088,0.413734800226256,0.0139,1,0.23194522640170334,1,1,1,1,0.4783373490159641,0.23194522640170334,0.1236577731092437,1,0.3055,1,1,1,1,1,1,1,0.2008,0.1066,1,1,1,1,1,1,0.44283008575439453,0.3895195722579956,0.9951561689376831,0.32380539178848267,1.0,1,1,1,1,1,1,0.1820744425058365,0.6126678586006165,0.3786628544330597,0.20093798637390137,0.1939794421195984,0.19928917288780212,0.09876950085163116,0.2012549638748169,0.16468723118305206,1,1,1,1,1,1,0.21012908220291138,0.15625177323818207,0.16928905248641968,0.25405679513184587,0.2539994754786257
58,1,0.413834800226256,1,1,1,1,0.205,0.413834800226256,0.3363,1,0.23177975017743083,1,1,1,1,0.31540991004307795,0.23177975017743083,0.3273364264705882,1,0.3055,1,1,1,1,1,1,1,0.0945,0.277,1,1,1,1,1,1,0.42720407247543335,0.39268672466278076,0.971498966217041,0.15788830816745758,1.0,1,1,1,1,1,1,0.12556074559688568,0.6292365789413452,0.3356744647026062,0.16123905777931213,0.5317264199256897,0.5227771997451782,0.5123555660247803,0.5403503179550171,0.524458646774292,1,1,1,1,1,1,0.5197390913963318,0.4367109537124634,0.4619212746620178,0.2689317106152806,0.26907946498819824
59,1,0.41393480022625595,1,1,1,1,0.1301,0.41393480022625595,0.5061,1,0.23165847551454932,1,1,1,1,0.12284486654278232,0.23165847551454932,0.4873724464285714,1,0.3055,1,1,1,1,1,1,1,0.0268,0.4439,1,1,1,1,1,1,0.2229868471622467,0.24061807990074158,0.9529849886894226,0.06821434199810028,0.9915863275527954,1,1,1,1,1,1,0.07065030932426453,0.2216290682554245,0.07623262703418732,0.040063291788101196,0.7518348693847656,0.7425526976585388,0.7414582967758179,0.7495409250259399,0.7385789155960083,1,1,1,1,1,1,0.7136601805686951,0.6500430703163147,0.6804628372192383,0.25371872887085867,0.25373721479150274
60,1,0.41403480022625605,1,1,1,1,0.0302,0.41403480022625605,0.6267,1,0.23149142370475517,1,1,1,1,0.03258667328321648,0.23149142370475517,0.6084170157563026,1,0.3055,1,1,1,1,1,1,1,0.0129,0.5522,1,1,1,1,1,1,0.048074811697006226,0.09868238866329193,0.9293681979179382,0.0054185171611607075,0.9821611046791077,1,1,1,1,1,1,0.016303515061736107,0.09825276583433151,0.012847570702433586,0.032980285584926605,0.8927015662193298,0.8795196413993835,0.878862202167511,0.8774151802062988,0.8652251958847046,1,1,1,1,1,1,0.8097018003463745,0.7827387452125549,0.7902055978775024,0.295131845841785,0.2951744033569368
61,1,0.4141420126497661,1,1,1,1,0.0013,0.4141420126497661,0.6669,1,0.23137014904187367,1,1,1,1,0.03437663654024833,0.23137014904187367,0.6568242794117648,1,0.3055,1,1,1,1,1,1,1,0.0018,0.6095,1,1,1,1,1,1,0.010430974885821342,0.032048068940639496,0.9635504484176636,0.0009712472092360258,0.9981648325920105,1,1,1,1,1,1,0.010021362453699112,0.1421341449022293,0.012451810762286186,0.04670710861682892,0.9241642355918884,0.9138566255569458,0.9143333435058594,0.9131710529327393,0.8883519172668457,1,1,1,1,1,1,0.8434690833091736,0.8185709714889526,0.836447536945343,0.362237998647735,0.36231313926042485
62,1,0.41424201264976607,1,1,1,1,0.0006,0.41424201264976607,0.6879,1,0.23120711142654365,1,1,1,1,0.0498415723456373,0.23120711142654365,0.6897579464285715,1,0.3055,1,1,1,1,1,1,1,0.0066,0.6495,1,1,1,1,1,1,0.0,0.06903713941574097,1.0,0.017906833440065384,1.0,1,1,1,1,1,1,0.051565222442150116,0.22113242745399475,0.0197007954120636,0.07402017712593079,0.9340017437934875,0.9286022186279297,0.9317240715026855,0.9273880124092102,0.9085865020751953,1,1,1,1,1,1,0.8801090717315674,0.857663631439209,0.8723661303520203,0.4090601757944557,0.40899554156831885
63,1,0.41434201264976606,1,1,1,1,0.0013,0.41434201264976606,0.704,1,0.231081822569198,1,1,1,1,0.1879728482135315,0.231081822569198,0.7162177521008404,1,0.3055,1,1,1,1,1,1,1,0.0243,0.678,1,1,1,1,1,1,0.005233547650277615,0.2076275795698166,1.0,0.10901184380054474,1.0,1,1,1,1,1,1,0.16715753078460693,0.27514052391052246,0.06301317363977432,0.12669211626052856,0.9425333738327026,0.9381048679351807,0.9447112083435059,0.9388848543167114,0.9256047010421753,1,1,1,1,1,1,0.9022730588912964,0.8824332356452942,0.8946895599365234,0.42055442866801895,0.4206661421452924
64,1,0.41444201264976605,1,1,1,1,0.0094,0.41444201264976605,0.7012,1,0.230918784953868,1,1,1,1,0.39712142495143166,0.230918784953868,0.7189776165966387,1,0.3055,1,1,1,1,1,1,1,0.0905,0.6734,1,1,1,1,1,1,0.026631351560354233,0.3838091492652893,1.0,0.5195736289024353,1.0,1,1,1,1,1,1,0.2607063353061676,0.43280303478240967,0.11447221040725708,0.1713542938232422,0.934749960899353,0.9345096349716187,0.9466108083724976,0.9344474077224731,0.9169143438339233,1,1,1,1,1,1,0.9062551259994507,0.8981295228004456,0.8949785828590393,0.4852941176470588,0.48544453186467346
65,1,0.4145420126497661,1,1,1,1,0.0216,0.4145420126497661,0.6939,1,0.2307975102909865,1,1,1,1,0.3766435108539572,0.2307975102909865,0.7104896827731092,1,0.3055,1,1,1,1,1,1,1,0.1374,0.646,1,1,1,1,1,1,0.07444030046463013,0.42277076840400696,1.0,0.7490577697753906,1.0,1,1,1,1,1,1,0.24269750714302063,0.32079648971557617,0.11846844106912613,0.23794329166412354,0.9384124875068665,0.9398007988929749,0.94793701171875,0.9330625534057617,0.9118090271949768,1,1,1,1,1,1,0.8696611523628235,0.8725757598876953,0.881564736366272,0.6468897903989181,0.6468659847888801
66,1,0.4146492250732762,1,1,1,1,0.1189,0.4146492250732762,0.6983,1,0.23067222143364088,1,1,1,1,0.3918731501816031,0.23067222143364088,0.6953165987394958,1,0.3055,1,1,1,1,1,1,1,0.3118,0.6134,1,1,1,1,1,1,0.09547952562570572,0.5025389790534973,1.0,0.5258575677871704,1.0,1,1,1,1,1,1,0.22146907448768616,0.5762958526611328,0.15297242999076843,0.35347840189933777,0.9393619298934937,0.9521072506904602,0.9542204737663269,0.9468528032302856,0.9175143241882324,1,1,1,1,1,1,0.8706681728363037,0.8731458187103271,0.882774829864502,0.8264029749830967,0.8265145554681352
67,1,0.4147492250732761,1,1,1,1,0.4133,0.4147492250732761,0.6783,1,0.23050918381831087,1,1,1,1,0.3932762733338964,0.23050918381831087,0.6599928466386553,1,0.3055,1,1,1,1,1,1,1,0.2025,0.5645,1,1,1,1,1,1,0.13079604506492615,0.6406340003013611,1.0,0.7507984638214111,1.0,1,1,1,1,1,1,0.2163947969675064,0.5209717154502869,0.269325315952301,0.3751067817211151,0.9333255887031555,0.9340469837188721,0.9426190853118896,0.9304090142250061,0.9006296396255493,1,1,1,1,1,1,0.8535341024398804,0.8536925315856934,0.8596431016921997,0.9075388776200134,0.9076842381327039
68,1,0.4148492250732761,1,1,1,1,0.4017,0.4148492250732761,0.6425,1,0.23038547054648686,1,1,1,1,0.47793580750063347,0.23038547054648686,0.6054685651260504,1,0.3055,1,1,1,1,1,1,1,0.1956,0.4832,1,1,1,1,1,1,0.09304463863372803,0.641801118850708,1.0,0.7917202711105347,0.9984318017959595,1,1,1,1,1,1,0.37436187267303467,0.5505251288414001,0.540891170501709,0.409277081489563,0.902910053730011,0.8765519857406616,0.9177045822143555,0.8739424347877502,0.8549981117248535,1,1,1,1,1,1,0.7660142183303833,0.7478809356689453,0.7803279161453247,0.6779918864097363,0.6780750065565172
69,1,0.4149492250732761,1,1,1,1,0.2962,0.4149492250732761,0.5334,1,0.23027508019872248,1,1,1,1,0.44599641016977776,0.23027508019872248,0.4699967321428572,1,0.3055,1,1,1,1,1,1,1,0.2845,0.309,1,1,1,1,1,1,0.10781586170196533,0.48004525899887085,1.0,0.8964283466339111,1.0,1,1,1,1,1,1,0.39409345388412476,0.4283128082752228,0.5505759716033936,0.3977140188217163,0.7485300302505493,0.7144302129745483,0.7704642415046692,0.7193275690078735,0.6920540928840637,1,1,1,1,1,1,0.55059814453125,0.5140239000320435,0.5735397338867188,0.3808316430020284,0.3808025177025963
70,1,0.4150492250732762,1,1,1,1,0.2106,0.4150492250732762,0.3621,1,0.23015380553584103,1,1,1,1,0.42306985598445807,0.23015380553584103,0.2959069212184874,1,0.3055,1,1,1,1,1,1,1,0.1528,0.1356,1,1,1,1,1,1,0.10078585147857666,0.5070180892944336,1.0,1.0,1.0,1,1,1,1,1,1,0.3915901780128479,0.4748854637145996,0.6355252265930176,0.4651337265968323,0.5037890672683716,0.4553057849407196,0.5286480188369751,0.4641439616680145,0.4298577606678009,1,1,1,1,1,1,0.23555612564086914,0.2125626802444458,0.2696893513202667,0.3042596348884381,0.3042223970626803
71,1,0.41515643749678616,1,1,1,1,0.3161,0.41515643749678616,0.1344,1,0.22998832931156848,1,1,1,1,0.37778873637976174,0.22998832931156848,0.060679753151260514,1,0.3054,1,1,1,1,1,1,1,0.0733,0.0,1,1,1,1,1,1,0.07712385058403015,0.48707786202430725,1.0,1.0,1.0,1,1,1,1,1,1,0.37802040576934814,0.5396580696105957,0.6395770907402039,0.5263754725456238,0.03105037659406662,0.0,0.12932942807674408,0.0,0.049828119575977325,1,1,1,1,1,1,0.0,0.0,0.0,0.23056118999323869,0.23052714398111723
72,1,0.41525643749678615,1,1,1,1,0.3748,0.41525643749678615,0.0,1,0.22986547906316535,1,1,1,1,0.4440975905904214,0.22986547906316535,0.0,1,0.3054,1,1,1,1,1,1,1,0.1231,0.0,1,1,1,1,1,1,0.7064149379730225,0.5902998447418213,1.0,1.0,1.0,1,1,1,1,1,1,0.4416966736316681,0.5232822895050049,0.6840646266937256,0.5113655924797058,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.1519607843137255,0.15198006818777865
73,1,0.4153564374967862,1,1,1,1,0.5139,0.4153564374967862,0.0,1,0.22970244144783533,1,1,1,1,0.6154383562800912,0.22970244144783533,0.0,1,0.3054,1,1,1,1,1,1,1,0.105,0.0,1,1,1,1,1,1,0.7192496657371521,0.5528326630592346,0.9940618276596069,0.9588268399238586,0.9989975690841675,1,1,1,1,1,1,0.5145288705825806,0.5793467164039612,0.6644805669784546,0.5320111513137817,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.10649087221095334,0.1064778389719381
74,1,0.4154564374967862,1,1,1,1,0.4526,0.4154564374967862,0.0,1,0.22957872817601135,1,1,1,1,0.7018229305684601,0.22957872817601135,0.0,1,0.3054,1,1,1,1,1,1,1,0.1631,0.0,1,1,1,1,1,1,0.7261462211608887,0.49725717306137085,0.979488730430603,0.8557273149490356,0.9678855538368225,1,1,1,1,1,1,0.5157352685928345,0.6366174221038818,0.6278952360153198,0.5633102059364319,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.05983772819472616,0.05979543666404406
75,1,0.41555643749678617,1,1,1,1,0.5207,0.41555643749678617,0.0,1,0.22941411497515968,1,1,1,1,0.7584627797955907,0.22941411497515968,0.0,1,0.3054,1,1,1,1,1,1,1,0.1761,0.0,1,1,1,1,1,1,0.7048707604408264,0.4560016393661499,0.986441969871521,0.6878331303596497,0.9958312511444092,1,1,1,1,1,1,0.49608704447746277,0.5858022570610046,0.5215336680412292,0.5325796008110046,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.038370520622041916,0.03842119066351954
76,1,0.4157564374967862,1,1,1,1,0.471,0.4157564374967862,0.0,1,0.22929040170333567,1,1,1,1,0.7785742376889939,0.22929040170333567,0.0,1,0.3054,1,1,1,1,1,1,1,0.2216,0.0,1,1,1,1,1,1,0.6729832887649536,0.425546258687973,0.9920250177383423,0.4541197419166565,0.9825727343559265,1,1,1,1,1,1,0.5127463936805725,0.5782592296600342,0.5467637777328491,0.5649070739746094,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.020114942528735632,0.02006294256490952
77,1,0.4158564374967862,1,1,1,1,0.6187,0.4158564374967862,0.0,1,0.22912736408800569,1,1,1,1,0.7820651934284989,0.22912736408800569,0.0,1,0.3054,1,1,1,1,1,1,1,0.3119,0.0,1,1,1,1,1,1,0.6508622169494629,0.4165075123310089,0.9914752840995789,0.5268293619155884,0.9562081098556519,1,1,1,1,1,1,0.5411664247512817,0.562993049621582,0.5552204847335815,0.5406400561332703,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.023664638269100743,0.023603461841070022
