Time_Index,MA_flex_coal_supercritical,MA_old_large_coal_PPA,MA_old_large_coal_PPA_InState,MA_solar_pv,MA_solar_pv_PPA,CT_flex_coal_supercritical,CT_old_large_coal_PPA,CT_old_large_coal_PPA_InState,CT_onshore_wind,CT_solar_pv,ME_flex_coal_supercritical,ME_old_large_coal_PPA,ME_old_large_coal_PPA_InState,ME_onshore_wind,MA_battery,CT_battery,ME_battery
4315,0.8,0.8,0.8,0.0747,0.0747,0.8,0.8,0.8,0.568184793,0.1071,0.8,0.8,0.8,0.676634371,1,1,1
4316,0.8,0.8,0.8,0.0929,0.0929,0.8,0.8,0.8,0.277791977,0.1388,0.8,0.8,0.8,0.705001056,1,1,1
4317,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.586958945,0,0.8,0.8,0.8,0.646551192,1,1,1
4318,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.798252046,0,0.8,0.8,0.8,0.571797848,1,1,1
4319,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.876728177,0,0.8,0.8,0.8,0.565706253,1,1,1
4320,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.558286965,0,0.8,0.8,0.8,0.663451672,1,1,1
4321,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.458582252,0,0.8,0.8,0.8,0.711805582,1,1,1
4322,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.475991964,0,0.8,0.8,0.8,0.717718244,1,1,1
4323,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.68334502,0,0.8,0.8,0.8,0.647512496,1,1,1
4324,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.839030862,0,0.8,0.8,0.8,0.639725983,1,1,1
4325,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.835533857,0,0.8,0.8,0.8,0.619809151,1,1,1
4326,0.8,0.8,0.8,0.1443,0.1443,0.8,0.8,0.8,0.920808613,0.1423,0.8,0.8,0.8,0.502784193,1,1,1
4327,0.8,0.8,0.8,0.0982,0.0982,0.8,0.8,0.8,0.772970855,0.1288,0.8,0.8,0.8,0.385512352,1,1,1
4328,0.8,0.8,0.8,0.2283,0.2283,0.8,0.8,0.8,0.327633321,0.2595,0.8,0.8,0.8,0.257294774,1,1,1
4329,0.8,0.8,0.8,0.3865,0.3865,0.8,0.8,0.8,0.179378852,0.4111,0.8,0.8,0.8,0.170225352,1,1,1
4330,0.8,0.8,0.8,0.5162,0.5162,0.8,0.8,0.8,0.521349788,0.525,0.8,0.8,0.8,0.190555483,1,1,1
4331,0.8,0.8,0.8,0.6098,0.6098,0.8,0.8,0.8,0.634025276,0.6027,0.8,0.8,0.8,0.235677406,1,1,1
4332,0.8,0.8,0.8,0.6572,0.6572,0.8,0.8,0.8,0.727685094,0.6716,0.8,0.8,0.8,0.234316453,1,1,1
4333,0.8,0.8,0.8,0.6208,0.6208,0.8,0.8,0.8,0.655138195,0.6504,0.8,0.8,0.8,0.444353729,1,1,1
4334,0.8,0.8,0.8,0.59,0.59,0.8,0.8,0.8,0.694265127,0.6406,0.8,0.8,0.8,0.635225534,1,1,1
4335,0.8,0.8,0.8,0.5564,0.5564,0.8,0.8,0.8,0.392424762,0.5846,0.8,0.8,0.8,0.742416561,1,1,1
4336,0.8,0.8,0.8,0.4649,0.4649,0.8,0.8,0.8,0.338385493,0.4911,0.8,0.8,0.8,0.704310596,1,1,1
4337,0.8,0.8,0.8,0.328,0.328,0.8,0.8,0.8,0.652789056,0.3458,0.8,0.8,0.8,0.551085949,1,1,1
4338,0.8,0.8,0.8,0.1655,0.1655,0.8,0.8,0.8,0.57474345,0.2061,0.8,0.8,0.8,0.507823825,1,1,1
4339,0.8,0.8,0.8,0.0849,0.0849,0.8,0.8,0.8,0.370055348,0.095,0.8,0.8,0.8,0.498482466,1,1,1
4340,0.8,0.8,0.8,0.0224,0.0224,0.8,0.8,0.8,0.291444421,0.0588,0.8,0.8,0.8,0.605923295,1,1,1
4341,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.414478302,0,0.8,0.8,0.8,0.731694579,1,1,1
4342,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.827148199,0,0.8,0.8,0.8,0.665429473,1,1,1
4343,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.916300356,0,0.8,0.8,0.8,0.363048106,1,1,1
4344,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.881966531,0,0.8,0.8,0.8,0.269551873,1,1,1
4345,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.923477471,0,0.8,0.8,0.8,0.298874348,1,1,1
4346,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.94402045,0,0.8,0.8,0.8,0.40108496,1,1,1
4347,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.983298659,0,0.8,0.8,0.8,0.40505147,1,1,1
4348,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.978707671,0,0.8,0.8,0.8,0.491876811,1,1,1
4349,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.877108097,0,0.8,0.8,0.8,0.542218804,1,1,1
4350,0.8,0.8,0.8,0.1508,0.1508,0.8,0.8,0.8,0.683879137,0.1576,0.8,0.8,0.8,0.470582634,1,1,1
4351,0.8,0.8,0.8,0.0868,0.0868,0.8,0.8,0.8,0.204530478,0.1266,0.8,0.8,0.8,0.17655316,1,1,1
4352,0.8,0.8,0.8,0.2252,0.2252,0.8,0.8,0.8,0.013544839,0.2581,0.8,0.8,0.8,0.053572584,1,1,1
4353,0.8,0.8,0.8,0.3843,0.3843,0.8,0.8,0.8,0.00128691,0.4007,0.8,0.8,0.8,0.041943666,1,1,1
4354,0.8,0.8,0.8,0.4963,0.4963,0.8,0.8,0.8,0.112565652,0.491,0.8,0.8,0.8,0.098297656,1,1,1
4355,0.8,0.8,0.8,0.5815,0.5815,0.8,0.8,0.8,0.100983456,0.5893,0.8,0.8,0.8,0.074232459,1,1,1
4356,0.8,0.8,0.8,0.6222,0.6222,0.8,0.8,0.8,0.084440075,0.6051,0.8,0.8,0.8,0.113935329,1,1,1
4357,0.8,0.8,0.8,0.6205,0.6205,0.8,0.8,0.8,0.154688537,0.6034,0.8,0.8,0.8,0.090035737,1,1,1
4358,0.8,0.8,0.8,0.592,0.592,0.8,0.8,0.8,0.221458226,0.5631,0.8,0.8,0.8,0.13283354,1,1,1
4359,0.8,0.8,0.8,0.4165,0.4165,0.8,0.8,0.8,0.204176635,0.3841,0.8,0.8,0.8,0.198076934,1,1,1
4360,0.8,0.8,0.8,0.2767,0.2767,0.8,0.8,0.8,0.097894594,0.3151,0.8,0.8,0.8,0.199090481,1,1,1
4361,0.8,0.8,0.8,0.2584,0.2584,0.8,0.8,0.8,0.139793471,0.3217,0.8,0.8,0.8,0.265329212,1,1,1
4362,0.8,0.8,0.8,0.1568,0.1568,0.8,0.8,0.8,0.52677238,0.1621,0.8,0.8,0.8,0.392867118,1,1,1
4363,0.8,0.8,0.8,0.0537,0.0537,0.8,0.8,0.8,0.307773411,0.0782,0.8,0.8,0.8,0.407925129,1,1,1
4364,0.8,0.8,0.8,0.0702,0.0702,0.8,0.8,0.8,0.279155374,0.1001,0.8,0.8,0.8,0.320203125,1,1,1
4365,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.365559608,0,0.8,0.8,0.8,0.456091613,1,1,1
4366,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.502807021,0,0.8,0.8,0.8,0.464858532,1,1,1
4367,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.626967907,0,0.8,0.8,0.8,0.427509129,1,1,1
4368,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.705600381,0,0.8,0.8,0.8,0.304222256,1,1,1
4369,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.788164437,0,0.8,0.8,0.8,0.31698513,1,1,1
4370,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.832224965,0,0.8,0.8,0.8,0.466707349,1,1,1
4371,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.734846413,0,0.8,0.8,0.8,0.48304981,1,1,1
4372,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.590619326,0,0.8,0.8,0.8,0.487218082,1,1,1
4373,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.436024427,0,0.8,0.8,0.8,0.404704213,1,1,1
4374,0.8,0.8,0.8,0.1168,0.1168,0.8,0.8,0.8,0.47070837,0.145,0.8,0.8,0.8,0.382660687,1,1,1
4375,0.8,0.8,0.8,0.091,0.091,0.8,0.8,0.8,0.1722188,0.1224,0.8,0.8,0.8,0.208374396,1,1,1
4376,0.8,0.8,0.8,0.2258,0.2258,0.8,0.8,0.8,0.083201431,0.2575,0.8,0.8,0.8,0.070506454,1,1,1
4377,0.8,0.8,0.8,0.388,0.388,0.8,0.8,0.8,0.358199447,0.4072,0.8,0.8,0.8,0.090317294,1,1,1
4378,0.8,0.8,0.8,0.505,0.505,0.8,0.8,0.8,0.258043587,0.5021,0.8,0.8,0.8,0.109320909,1,1,1
4379,0.8,0.8,0.8,0.564,0.564,0.8,0.8,0.8,0.145203382,0.572,0.8,0.8,0.8,0.168696553,1,1,1
4380,0.8,0.8,0.8,0.5897,0.5897,0.8,0.8,0.8,0.216392785,0.5861,0.8,0.8,0.8,0.248848855,1,1,1
4381,0.8,0.8,0.8,0.5797,0.5797,0.8,0.8,0.8,0.052372407,0.566,0.8,0.8,0.8,0.232534766,1,1,1
4382,0.8,0.8,0.8,0.5759,0.5759,0.8,0.8,0.8,0.241585031,0.5915,0.8,0.8,0.8,0.16820538,1,1,1
4383,0.8,0.8,0.8,0.5229,0.5229,0.8,0.8,0.8,0.488935351,0.5309,0.8,0.8,0.8,0.250046492,1,1,1
4384,0.8,0.8,0.8,0.4212,0.4212,0.8,0.8,0.8,0.506256759,0.4564,0.8,0.8,0.8,0.238736227,1,1,1
4385,0.8,0.8,0.8,0.3117,0.3117,0.8,0.8,0.8,0.352107048,0.3339,0.8,0.8,0.8,0.258300006,1,1,1
4386,0.8,0.8,0.8,0.1674,0.1674,0.8,0.8,0.8,0.081939735,0.2068,0.8,0.8,0.8,0.229248464,1,1,1
4387,0.8,0.8,0.8,0.0734,0.0734,0.8,0.8,0.8,0.014518855,0.0833,0.8,0.8,0.8,0.266623139,1,1,1
4388,0.8,0.8,0.8,0.0566,0.0566,0.8,0.8,0.8,0.005508712,0.1042,0.8,0.8,0.8,0.251803786,1,1,1
4389,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.108492963,0,0.8,0.8,0.8,0.332431704,1,1,1
4390,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.539468288,0,0.8,0.8,0.8,0.40594548,1,1,1
4391,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.761301816,0,0.8,0.8,0.8,0.336297512,1,1,1
4392,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.77053988,0,0.8,0.8,0.8,0.482383013,1,1,1
4393,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.853730261,0,0.8,0.8,0.8,0.567637086,1,1,1
4394,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.8607921,0,0.8,0.8,0.8,0.558970094,1,1,1
4395,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.904818296,0,0.8,0.8,0.8,0.579570055,1,1,1
4396,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.565592647,0,0.8,0.8,0.8,0.541389227,1,1,1
4397,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.626803935,0,0.8,0.8,0.8,0.539302111,1,1,1
4398,0.8,0.8,0.8,0.1441,0.1441,0.8,0.8,0.8,0.539959848,0.156,0.8,0.8,0.8,0.485926986,1,1,1
4399,0.8,0.8,0.8,0.0922,0.0922,0.8,0.8,0.8,0.242201939,0.1088,0.8,0.8,0.8,0.243870527,1,1,1
4400,0.8,0.8,0.8,0.2275,0.2275,0.8,0.8,0.8,0.118469387,0.2604,0.8,0.8,0.8,0.066253163,1,1,1
4401,0.8,0.8,0.8,0.3968,0.3968,0.8,0.8,0.8,0.100368783,0.4166,0.8,0.8,0.8,0.06194957,1,1,1
4402,0.8,0.8,0.8,0.5262,0.5262,0.8,0.8,0.8,0.086505473,0.5314,0.8,0.8,0.8,0.157078743,1,1,1
4403,0.8,0.8,0.8,0.6258,0.6258,0.8,0.8,0.8,0.128976002,0.6253,0.8,0.8,0.8,0.04875068,1,1,1
4404,0.8,0.8,0.8,0.6683,0.6683,0.8,0.8,0.8,0.149094954,0.6604,0.8,0.8,0.8,0.09152814,1,1,1
4405,0.8,0.8,0.8,0.6589,0.6589,0.8,0.8,0.8,0.240285978,0.6453,0.8,0.8,0.8,0.156948149,1,1,1
4406,0.8,0.8,0.8,0.6377,0.6377,0.8,0.8,0.8,0.207831144,0.6279,0.8,0.8,0.8,0.140849531,1,1,1
4407,0.8,0.8,0.8,0.561,0.561,0.8,0.8,0.8,0.129709885,0.5698,0.8,0.8,0.8,0.158838287,1,1,1
4408,0.8,0.8,0.8,0.4526,0.4526,0.8,0.8,0.8,0.057884358,0.4767,0.8,0.8,0.8,0.16310668,1,1,1
4409,0.8,0.8,0.8,0.3257,0.3257,0.8,0.8,0.8,0.024031591,0.347,0.8,0.8,0.8,0.175824016,1,1,1
4410,0.8,0.8,0.8,0.1711,0.1711,0.8,0.8,0.8,0.045733269,0.1762,0.8,0.8,0.8,0.078585453,1,1,1
4411,0.8,0.8,0.8,0.0727,0.0727,0.8,0.8,0.8,0.044309758,0.0552,0.8,0.8,0.8,0.07656993,1,1,1
4412,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.027911447,0,0.8,0.8,0.8,0.199470565,1,1,1
4413,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.122761264,0,0.8,0.8,0.8,0.27295655,1,1,1
4414,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.274397761,0,0.8,0.8,0.8,0.221431777,1,1,1
4415,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.261478841,0,0.8,0.8,0.8,0.326765776,1,1,1
4416,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.455997854,0,0.8,0.8,0.8,0.388038516,1,1,1
4417,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.762791038,0,0.8,0.8,0.8,0.458334982,1,1,1
4418,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.774410903,0,0.8,0.8,0.8,0.52197957,1,1,1
4419,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.595910549,0,0.8,0.8,0.8,0.470977306,1,1,1
4420,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.598733366,0,0.8,0.8,0.8,0.480730295,1,1,1
4421,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.166959092,0,0.8,0.8,0.8,0.449190587,1,1,1
4422,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.135057524,0,0.8,0.8,0.8,0.42495504,1,1,1
4423,0.8,0.8,0.8,0.0269,0.0269,0.8,0.8,0.8,0.017582571,0.0242,0.8,0.8,0.8,0.290037692,1,1,1
4424,0.8,0.8,0.8,0.1519,0.1519,0.8,0.8,0.8,0.002247091,0.1591,0.8,0.8,0.8,0.272978425,1,1,1
4425,0.8,0.8,0.8,0.2952,0.2952,0.8,0.8,0.8,0.005211891,0.3185,0.8,0.8,0.8,0.110674888,1,1,1
4426,0.8,0.8,0.8,0.4336,0.4336,0.8,0.8,0.8,0.010208551,0.469,0.8,0.8,0.8,0.035665914,1,1,1
4427,0.8,0.8,0.8,0.6431,0.6431,0.8,0.8,0.8,0.08069557,0.6608,0.8,0.8,0.8,0.059943836,1,1,1
4428,0.8,0.8,0.8,0.5725,0.5725,0.8,0.8,0.8,0.021356922,0.5721,0.8,0.8,0.8,0.136569738,1,1,1
4429,0.8,0.8,0.8,0.5841,0.5841,0.8,0.8,0.8,0.103507802,0.5845,0.8,0.8,0.8,0.124261856,1,1,1
4430,0.8,0.8,0.8,0.5682,0.5682,0.8,0.8,0.8,0.178854465,0.5715,0.8,0.8,0.8,0.121735789,1,1,1
4431,0.8,0.8,0.8,0.5387,0.5387,0.8,0.8,0.8,0.292314351,0.555,0.8,0.8,0.8,0.143184751,1,1,1
4432,0.8,0.8,0.8,0.448,0.448,0.8,0.8,0.8,0.151595533,0.4755,0.8,0.8,0.8,0.187098891,1,1,1
4433,0.8,0.8,0.8,0.3257,0.3257,0.8,0.8,0.8,0.103266001,0.3598,0.8,0.8,0.8,0.136990011,1,1,1
4434,0.8,0.8,0.8,0.1648,0.1648,0.8,0.8,0.8,0.288303316,0.2128,0.8,0.8,0.8,0.152241364,1,1,1
4435,0.8,0.8,0.8,0.0701,0.0701,0.8,0.8,0.8,0.23853752,0.1095,0.8,0.8,0.8,0.14477244,1,1,1
4436,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.182607532,0.0028,0.8,0.8,0.8,0.188625872,1,1,1
4437,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.123560347,0,0.8,0.8,0.8,0.180078283,1,1,1
4438,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.31207189,0,0.8,0.8,0.8,0.223302037,1,1,1
4439,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.419083118,0,0.8,0.8,0.8,0.219136044,1,1,1
4440,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.481331021,0,0.8,0.8,0.8,0.263704121,1,1,1
4441,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.492821276,0,0.8,0.8,0.8,0.349621147,1,1,1
4442,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.662463129,0,0.8,0.8,0.8,0.289391518,1,1,1
4443,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.708400905,0,0.8,0.8,0.8,0.280486763,1,1,1
4444,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.772450924,0,0.8,0.8,0.8,0.264075249,1,1,1
4445,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.948050916,0,0.8,0.8,0.8,0.369113743,1,1,1
4446,0.8,0.8,0.8,0.1293,0.1293,0.8,0.8,0.8,0.789685369,0.1483,0.8,0.8,0.8,0.406514585,1,1,1
4447,0.8,0.8,0.8,0.0851,0.0851,0.8,0.8,0.8,0.268334955,0.1209,0.8,0.8,0.8,0.343498528,1,1,1
4448,0.8,0.8,0.8,0.2233,0.2233,0.8,0.8,0.8,0.160880968,0.2531,0.8,0.8,0.8,0.354871213,1,1,1
4449,0.8,0.8,0.8,0.3887,0.3887,0.8,0.8,0.8,0.108486898,0.4034,0.8,0.8,0.8,0.224676311,1,1,1
4450,0.8,0.8,0.8,0.5069,0.5069,0.8,0.8,0.8,0.430068403,0.5103,0.8,0.8,0.8,0.396257639,1,1,1
4451,0.8,0.8,0.8,0.5897,0.5897,0.8,0.8,0.8,0.531062961,0.5879,0.8,0.8,0.8,0.465635777,1,1,1
4452,0.8,0.8,0.8,0.5968,0.5968,0.8,0.8,0.8,0.5456056,0.6018,0.8,0.8,0.8,0.295184284,1,1,1
4453,0.8,0.8,0.8,0.5784,0.5784,0.8,0.8,0.8,0.414485067,0.5767,0.8,0.8,0.8,0.365677029,1,1,1
4454,0.8,0.8,0.8,0.5602,0.5602,0.8,0.8,0.8,0.184052348,0.5315,0.8,0.8,0.8,0.330870688,1,1,1
4455,0.8,0.8,0.8,0.4569,0.4569,0.8,0.8,0.8,0.303635746,0.4724,0.8,0.8,0.8,0.41617465,1,1,1
4456,0.8,0.8,0.8,0.3911,0.3911,0.8,0.8,0.8,0.298843384,0.4094,0.8,0.8,0.8,0.397769928,1,1,1
4457,0.8,0.8,0.8,0.3015,0.3015,0.8,0.8,0.8,0.348360151,0.323,0.8,0.8,0.8,0.435939074,1,1,1
4458,0.8,0.8,0.8,0.1686,0.1686,0.8,0.8,0.8,0.316052973,0.2072,0.8,0.8,0.8,0.374507248,1,1,1
4459,0.8,0.8,0.8,0.0771,0.0771,0.8,0.8,0.8,0.234347776,0.1078,0.8,0.8,0.8,0.203371882,1,1,1
4460,0.8,0.8,0.8,0.0584,0.0584,0.8,0.8,0.8,0.173336685,0.1164,0.8,0.8,0.8,0.186623394,1,1,1
4461,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.243599489,0,0.8,0.8,0.8,0.271441758,1,1,1
4462,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.251311809,0,0.8,0.8,0.8,0.369772494,1,1,1
4463,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.038565498,0,0.8,0.8,0.8,0.419040084,1,1,1
4464,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.126415536,0,0.8,0.8,0.8,0.405873895,1,1,1
4465,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.060989495,0,0.8,0.8,0.8,0.379753292,1,1,1
4466,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.108155176,0,0.8,0.8,0.8,0.28668946,1,1,1
4467,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.224808738,0,0.8,0.8,0.8,0.243747875,1,1,1
4468,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.2039285,0,0.8,0.8,0.8,0.224649787,1,1,1
4469,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.155684158,0,0.8,0.8,0.8,0.106051169,1,1,1
4470,0.8,0.8,0.8,0.1516,0.1516,0.8,0.8,0.8,0.029047702,0.1734,0.8,0.8,0.8,0.069049977,1,1,1
4471,0.8,0.8,0.8,0.0848,0.0848,0.8,0.8,0.8,0.001756036,0.1214,0.8,0.8,0.8,0.072600737,1,1,1
4472,0.8,0.8,0.8,0.2216,0.2216,0.8,0.8,0.8,0,0.2556,0.8,0.8,0.8,0.022467647,1,1,1
4473,0.8,0.8,0.8,0.3852,0.3852,0.8,0.8,0.8,0.000349054,0.4092,0.8,0.8,0.8,0.025734708,1,1,1
4474,0.8,0.8,0.8,0.5053,0.5053,0.8,0.8,0.8,0.038344413,0.5206,0.8,0.8,0.8,0.010768571,1,1,1
4475,0.8,0.8,0.8,0.5913,0.5913,0.8,0.8,0.8,0.025628798,0.6145,0.8,0.8,0.8,0.019532131,1,1,1
4476,0.8,0.8,0.8,0.5977,0.5977,0.8,0.8,0.8,0.032570399,0.5897,0.8,0.8,0.8,0.012849174,1,1,1
4477,0.8,0.8,0.8,0.6319,0.6319,0.8,0.8,0.8,0.032221362,0.6352,0.8,0.8,0.8,0.044721618,1,1,1
4478,0.8,0.8,0.8,0.614,0.614,0.8,0.8,0.8,0.02276345,0.6337,0.8,0.8,0.8,0.076382384,1,1,1
4479,0.8,0.8,0.8,0.5582,0.5582,0.8,0.8,0.8,0.106759861,0.5851,0.8,0.8,0.8,0.067581087,1,1,1
4480,0.8,0.8,0.8,0.4593,0.4593,0.8,0.8,0.8,0.091493145,0.4851,0.8,0.8,0.8,0.11468032,1,1,1
4481,0.8,0.8,0.8,0.332,0.332,0.8,0.8,0.8,0.043252852,0.3765,0.8,0.8,0.8,0.120485827,1,1,1
4482,0.8,0.8,0.8,0.1649,0.1649,0.8,0.8,0.8,0.029478092,0.2154,0.8,0.8,0.8,0.169971228,1,1,1
4483,0.8,0.8,0.8,0.0539,0.0539,0.8,0.8,0.8,0.038957693,0.0699,0.8,0.8,0.8,0.173652768,1,1,1
4484,0.8,0.8,0.8,0.0018,0.0018,0.8,0.8,0.8,0.055607766,0.0001,0.8,0.8,0.8,0.254878104,1,1,1
4485,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.085910328,0,0.8,0.8,0.8,0.384302497,1,1,1
4486,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.129977047,0,0.8,0.8,0.8,0.44468978,1,1,1
4487,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.213760972,0,0.8,0.8,0.8,0.557599604,1,1,1
4488,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.617086649,0,0.8,0.8,0.8,0.633634686,1,1,1
4489,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.887703776,0,0.8,0.8,0.8,0.6805709,1,1,1
4490,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.977663934,0,0.8,0.8,0.8,0.683052301,1,1,1
4491,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.878150344,0,0.8,0.8,0.8,0.669296384,1,1,1
4492,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.805306673,0,0.8,0.8,0.8,0.575817287,1,1,1
4493,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.781054676,0,0.8,0.8,0.8,0.452606678,1,1,1
4494,0.8,0.8,0.8,0.0746,0.0746,0.8,0.8,0.8,0.81902343,0.1148,0.8,0.8,0.8,0.509432077,1,1,1
4495,0.8,0.8,0.8,0.094,0.094,0.8,0.8,0.8,0.193289608,0.1246,0.8,0.8,0.8,0.550223291,1,1,1
4496,0.8,0.8,0.8,0.2183,0.2183,0.8,0.8,0.8,0.071149834,0.2414,0.8,0.8,0.8,0.359670728,1,1,1
4497,0.8,0.8,0.8,0.3221,0.3221,0.8,0.8,0.8,0.04140747,0.3138,0.8,0.8,0.8,0.235168681,1,1,1
4498,0.8,0.8,0.8,0.3609,0.3609,0.8,0.8,0.8,0.023127181,0.376,0.8,0.8,0.8,0.292001039,1,1,1
4499,0.8,0.8,0.8,0.3746,0.3746,0.8,0.8,0.8,0.018036358,0.442,0.8,0.8,0.8,0.208436012,1,1,1
4500,0.8,0.8,0.8,0.4013,0.4013,0.8,0.8,0.8,0.151401773,0.5073,0.8,0.8,0.8,0.248032346,1,1,1
4501,0.8,0.8,0.8,0.3806,0.3806,0.8,0.8,0.8,0.290328741,0.4423,0.8,0.8,0.8,0.4999547,1,1,1
4502,0.8,0.8,0.8,0.377,0.377,0.8,0.8,0.8,0.544338703,0.3761,0.8,0.8,0.8,0.369528949,1,1,1
4503,0.8,0.8,0.8,0.3338,0.3338,0.8,0.8,0.8,0.740216494,0.3463,0.8,0.8,0.8,0.491132915,1,1,1
4504,0.8,0.8,0.8,0.3031,0.3031,0.8,0.8,0.8,0.514303327,0.275,0.8,0.8,0.8,0.381628722,1,1,1
4505,0.8,0.8,0.8,0.2765,0.2765,0.8,0.8,0.8,0.51911068,0.2746,0.8,0.8,0.8,0.497562587,1,1,1
4506,0.8,0.8,0.8,0.1654,0.1654,0.8,0.8,0.8,0.3693524,0.1788,0.8,0.8,0.8,0.499108523,1,1,1
4507,0.8,0.8,0.8,0.0663,0.0663,0.8,0.8,0.8,0.426572591,0.0714,0.8,0.8,0.8,0.562345445,1,1,1
4508,0.8,0.8,0.8,0.0062,0.0062,0.8,0.8,0.8,0.200955808,0,0.8,0.8,0.8,0.536700666,1,1,1
4509,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.522128522,0,0.8,0.8,0.8,0.687058449,1,1,1
4510,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.797224879,0,0.8,0.8,0.8,0.851549447,1,1,1
4511,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.777728558,0,0.8,0.8,0.8,0.887398005,1,1,1
4512,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.608555913,0,0.8,0.8,0.8,0.855390549,1,1,1
4513,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.823346257,0,0.8,0.8,0.8,0.884312391,1,1,1
4514,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.879634619,0,0.8,0.8,0.8,0.858291745,1,1,1
4515,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.909070611,0,0.8,0.8,0.8,0.842846215,1,1,1
4516,0.8,0.8,0.8,0,0,0.8,0.8,0.8,0.791829824,0,0.8,0.8,0.8,0.771972775,1,1,1
