Time_Index,USA_Single_conventional_hydroelectric_1.0_old,USA_Single_nuclear_1.0_old,USA_Single_naturalgas_ccavgcf_mid_0.0_old,USA_Single_landbasedwind_ltrg1_low_40_1.0_old,USA_Single_landbasedwind_ltrg1_low_40_2.0_old,USA_Single_landbasedwind_ltrg1_low_40_4.0_old,USA_Single_utilitypv_losangeles_low_0_2_1.0_old,USA_Single_utilitypv_losangeles_low_0_2_2.0_old,USA_Single_utilitypv_losangeles_low_0_2_4.0_old,USA_Single_utilitypv_losangeles_low_0_2_5.0_old,USA_Single_utilitypv_losangeles_low_0_2_7.0_old,USA_Single_utilitypv_losangeles_low_0_2_11.0_old,USA_Single_utilitypv_losangeles_low_0_2_13.0_old,USA_Single_utilitypv_losangeles_low_0_2_15.0_old,USA_Single_naturalgas_ccccsavgcf_mid_0.0,USA_Single_naturalgas_ccavgcf_mid_0.0,USA_Single_naturalgas_ctavgcf_mid_0.0,USA_Single_battery_high_0.0,USA_Single_netl_ngcc_0.0,USA_Single_netl_ngcc_ccs_0.0,USA_Single_naturalgas_ccs100_mid_0.0,USA_Single_landbasedwind_ltrg1_low_40_1.0,USA_Single_landbasedwind_ltrg1_low_40_2.0,USA_Single_landbasedwind_ltrg1_low_40_3.0,USA_Single_landbasedwind_ltrg1_low_40_4.0,USA_Single_landbasedwind_ltrg1_low_40_5.0,USA_Single_landbasedwind_ltrg1_low_40_6.0,USA_Single_landbasedwind_ltrg1_low_40_7.0,USA_Single_landbasedwind_ltrg1_low_40_8.0,USA_Single_landbasedwind_ltrg1_low_40_9.0,USA_Single_landbasedwind_ltrg1_low_40_10.0,USA_Single_landbasedwind_ltrg1_low_40_11.0,USA_Single_landbasedwind_ltrg1_low_40_12.0,USA_Single_landbasedwind_ltrg1_low_40_13.0,USA_Single_landbasedwind_ltrg1_low_40_14.0,USA_Single_landbasedwind_ltrg1_low_40_15.0,USA_Single_utilitypv_losangeles_low_0_2_1.0,USA_Single_utilitypv_losangeles_low_0_2_2.0,USA_Single_utilitypv_losangeles_low_0_2_3.0,USA_Single_utilitypv_losangeles_low_0_2_4.0,USA_Single_utilitypv_losangeles_low_0_2_5.0,USA_Single_utilitypv_losangeles_low_0_2_6.0,USA_Single_utilitypv_losangeles_low_0_2_7.0,USA_Single_utilitypv_losangeles_low_0_2_8.0,USA_Single_utilitypv_losangeles_low_0_2_9.0,USA_Single_utilitypv_losangeles_low_0_2_10.0,USA_Single_utilitypv_losangeles_low_0_2_11.0,USA_Single_utilitypv_losangeles_low_0_2_12.0,USA_Single_utilitypv_losangeles_low_0_2_13.0,USA_Single_utilitypv_losangeles_low_0_2_14.0,USA_Single_utilitypv_losangeles_low_0_2_15.0,USA_Single_ev_load_shifting_1.0
4748,0.389946226,1,1,0.698893428,0.643141448,0.144883499,0.112611532,0.29279694,0.301685989,0.293807745,0.285693347,0.295030117,0.294569373,0.102665126,1,1,1,1,1,1,1,0.698893428,0.643141448,0.597425938,0.144883499,0.420847118,0.49728632,0.487911522,0.251188278,0.499811769,0.607339382,0.622230887,0.40987128,0.359460413,0.094895601,0.458960354,0.112611532,0.29279694,0.525370717,0.301685989,0.293807745,0.738177299,0.285693347,0.535729527,0.800057292,0.715168118,0.295030117,0.15761584,0.294569373,0.518852234,0.102665126,0.582781291
4749,0.389946226,1,1,0.686627507,0.570281744,0.220198065,0,0,0,0,0.00204162,0,0,0,1,1,1,1,1,1,1,0.686627507,0.570281744,0.569537878,0.220198065,0.485518575,0.272112668,0.454155505,0.238645911,0.543518066,0.611075759,0.570853353,0.468263268,0.400876641,0.131391555,0.413014442,0,0,0.193523645,0,0,0.467778683,0.00204162,0.21632798,0.539361715,0.435817033,0,0,0,0.187491491,0,0.434744515
4750,0.389946226,1,1,0.654730558,0.613281369,0.27321437,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.654730558,0.613281369,0.620603025,0.27321437,0.570448756,0.456833661,0.635065019,0.2089912,0.604248762,0.585147858,0.632842779,0.548070192,0.462145805,0.316733867,0.599995613,0,0,0,0,0,0,0,0,0.237052605,0,0,0,0,0,0,0.28522898
4751,0.389946226,1,1,0.531470895,0.77920413,0.375334591,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.531470895,0.77920413,0.691430986,0.375334591,0.673199117,0.547889233,0.765776515,0.169932976,0.60361439,0.482257992,0.740302205,0.595345259,0.44690299,0.372000307,0.713104725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203997429
4752,0.389946226,1,1,0.624525607,0.800266623,0.450730443,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.624525607,0.800266623,0.616775393,0.450730443,0.514534354,0.413356483,0.719094455,0.136354923,0.551820517,0.50856638,0.715611577,0.510852098,0.404863715,0.365931451,0.620259166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136691361
4753,0.389946226,1,1,0.69803524,0.812511265,0.465355724,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.69803524,0.812511265,0.631750941,0.465355724,0.490926385,0.235814378,0.767506719,0.199955836,0.627042294,0.536774635,0.72402215,0.468532711,0.316821218,0.446136594,0.672601402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084981662
4754,0.389946226,1,1,0.67776978,0.760245323,0.400569379,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.67776978,0.760245323,0.680441737,0.400569379,0.507493913,0.064956889,0.783794165,0.216345996,0.613744974,0.495158434,0.676871717,0.495178342,0.227227464,0.40327096,0.715084791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051946003
4755,0.389946226,1,1,0.653149009,0.733126521,0.392313778,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.653149009,0.733126521,0.677425861,0.392313778,0.501040161,0.00657162,0.679974973,0.19145821,0.56220752,0.486399561,0.608529508,0.463525802,0.156179681,0.36735025,0.615540147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035249275
4756,0.389946226,1,1,0.610109389,0.737849772,0.451234937,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.610109389,0.737849772,0.586538792,0.451234937,0.608774304,0.066544816,0.623938978,0.11592678,0.497472763,0.473593652,0.570879221,0.498544991,0.152738839,0.33529973,0.560492635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02550212
4757,0.389946226,1,1,0.574531794,0.760518909,0.517328143,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.574531794,0.760518909,0.551874757,0.517328143,0.677260458,0.242104739,0.603541374,0.062659293,0.486774266,0.482213557,0.58972919,0.480915725,0.139813334,0.334972501,0.518724918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039536142
4758,0.389946226,1,1,0.581485271,0.697908163,0.52660805,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.581485271,0.697908163,0.499236405,0.52660805,0.630922735,0.332388461,0.548110843,0.081541896,0.490570784,0.502990484,0.539142311,0.512563348,0.103937596,0.332218111,0.468482405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100422148
4759,0.389946226,1,1,0.578661442,0.537800491,0.51727277,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.578661442,0.537800491,0.38141802,0.51727277,0.559350371,0.424219489,0.662522316,0.024961097,0.317639649,0.486897677,0.45160377,0.460972369,0.098014921,0.361765385,0.614166677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197727357
4760,0.389946226,1,1,0.543103933,0.501221359,0.498141289,0.270716459,0.336384386,0.423159987,0.372868925,0.339127809,0.421689749,0.360172451,0.367878854,1,1,1,1,1,1,1,0.543103933,0.501221359,0.442779154,0.498141289,0.554820895,0.211335748,0.607415318,0.025989028,0.309906691,0.452011317,0.388213903,0.467787921,0.068830773,0.340094149,0.58129859,0.270716459,0.336384386,0.165286034,0.423159987,0.372868925,0.199200898,0.339127809,0.199346006,0.187360048,0.320498735,0.421689749,0.268230945,0.360172451,0.158488482,0.367878854,0.272702153
4761,0.389946226,1,1,0.561765909,0.618944943,0.303696841,0.564437628,0.624027371,0.679362655,0.647616863,0.623749733,0.671854019,0.637588263,0.634245515,1,1,1,1,1,1,1,0.561765909,0.618944943,0.613080144,0.303696841,0.547147393,0.135040745,0.59371829,0.008071248,0.373837918,0.452721238,0.436914206,0.509309292,0.016545042,0.179563999,0.527662694,0.564437628,0.624027371,0.46799168,0.679362655,0.647616863,0.475096703,0.623749733,0.519088507,0.562450409,0.626509547,0.671854019,0.566350639,0.637588263,0.476398438,0.634245515,0.299775963
4762,0.389946226,1,1,0.31410718,0.588813663,0.132302687,0.76486212,0.809846938,0.822684765,0.817495584,0.811975598,0.81275475,0.81498915,0.791453242,1,1,1,1,1,1,1,0.31410718,0.588813663,0.583869874,0.132302687,0.428135455,0.099240273,0.382943481,0.00339741,0.353607148,0.240238875,0.366861492,0.385049582,0.008580795,0.080636926,0.367365122,0.76486212,0.809846938,0.651350856,0.822684765,0.817495584,0.667059302,0.811975598,0.726542592,0.793101251,0.826157868,0.81275475,0.767165542,0.81498915,0.671985209,0.791453242,0.339419742
4763,0.389946226,1,1,0.136758566,0.444999576,0.055101078,0.857886672,0.879658818,0.873955727,0.872573853,0.88125217,0.862078369,0.873518586,0.843593717,1,1,1,1,1,1,1,0.136758566,0.444999576,0.46308738,0.055101078,0.262323737,0.039538287,0.309171766,0.011281299,0.307646334,0.10642916,0.272924513,0.229609787,0.017599512,0.030174324,0.314731479,0.857886672,0.879658818,0.757625222,0.873955727,0.872573853,0.737124562,0.88125217,0.84159857,0.910799921,0.906533837,0.862078369,0.854724526,0.873518586,0.79795754,0.843593717,0.395647422
4764,0.389946226,1,1,0.069133759,0.366520107,0.041520786,0.886782885,0.919736385,0.892156541,0.90330106,0.923078895,0.881505251,0.904112101,0.868347347,1,1,1,1,1,1,1,0.069133759,0.366520107,0.25895533,0.041520786,0.179782271,0.083911031,0.301149547,0.025093941,0.198509291,0.049974427,0.208315745,0.132585511,0.030857898,0.045048755,0.322595358,0.886782885,0.919736385,0.854257584,0.892156541,0.90330106,0.845062256,0.923078895,0.869248569,0.944728792,0.947797656,0.881505251,0.88574791,0.904112101,0.856458306,0.868347347,0.450226893
4765,0.389946226,1,1,0.077927157,0.21333988,0.037599478,0.90815568,0.906098366,0.871831179,0.92215848,0.925211668,0.870994031,0.921933651,0.891211152,1,1,1,1,1,1,1,0.077927157,0.21333988,0.219268352,0.037599478,0.212008372,0.19205153,0.297885597,0.015210607,0.194894344,0.045589499,0.144331515,0.146084636,0.039933354,0.093803659,0.302452505,0.90815568,0.906098366,0.875730991,0.871831179,0.92215848,0.863807201,0.925211668,0.881625414,0.958388209,0.953356087,0.870994031,0.909380436,0.921933651,0.877509832,0.891211152,0.486379418
4766,0.389946226,1,1,0.083993405,0.155574143,0.091348879,0.87423867,0.870792985,0.887801707,0.929048181,0.885760307,0.873088837,0.925646186,0.88970226,1,1,1,1,1,1,1,0.083993405,0.155574143,0.320103228,0.091348879,0.157917127,0.302530736,0.247599572,0.003581044,0.173738778,0.049428314,0.139513358,0.142470509,0.037985578,0.145864919,0.261623085,0.87423867,0.870792985,0.883749604,0.887801707,0.929048181,0.890860438,0.885760307,0.894061089,0.973863125,0.942471862,0.873088837,0.891544104,0.925646186,0.89051795,0.88970226,0.533734721
4767,0.389946226,1,1,0.187380597,0.17139782,0.116903521,0.884280503,0.744767427,0.88756299,0.915225863,0.792741299,0.877010703,0.909467995,0.888702989,1,1,1,1,1,1,1,0.187380597,0.17139782,0.316505253,0.116903521,0.167256385,0.29494527,0.234995484,0.005232011,0.213512719,0.138297692,0.160946086,0.156096816,0.036157753,0.125354081,0.276878178,0.884280503,0.744767427,0.892469645,0.88756299,0.915225863,0.878503084,0.792741299,0.903393567,0.970901132,0.931859791,0.877010703,0.859677911,0.909467995,0.899016023,0.888702989,0.650813085
4768,0.389946226,1,1,0.168124989,0.238090605,0.161115453,0.859537005,0.677789748,0.870503187,0.888127267,0.70838213,0.861612916,0.887089431,0.847730875,1,1,1,1,1,1,1,0.168124989,0.238090605,0.38020426,0.161115453,0.326558441,0.559807658,0.225194827,0.010108119,0.228844985,0.132165611,0.215876639,0.245371491,0.038940523,0.103677355,0.291265517,0.859537005,0.677789748,0.923614144,0.870503187,0.888127267,0.880132198,0.70838213,0.915055037,0.995017111,0.648717761,0.861612916,0.829948008,0.887089431,0.918332934,0.847730875,0.82063079
4769,0.389946226,1,1,0.096016109,0.294917196,0.132326156,0.852249682,0.466195583,0.846018195,0.843967438,0.583540142,0.831051707,0.849018335,0.80983448,1,1,1,1,1,1,1,0.096016109,0.294917196,0.332975686,0.132326156,0.172821075,0.183602348,0.169678465,0.007249014,0.175026283,0.086274639,0.202315658,0.14606525,0.019880209,0.087552041,0.205638573,0.852249682,0.466195583,0.88651067,0.846018195,0.843967438,0.886302948,0.583540142,0.884076715,0.983871043,0.516886353,0.831051707,0.792823911,0.849018335,0.881289005,0.80983448,0.990403637
4770,0.389946226,1,1,0.199319303,0.298258185,0.195419937,0.804981709,0.263178647,0.796108425,0.78366816,0.347025752,0.782308102,0.786950111,0.704285383,1,1,1,1,1,1,1,0.199319303,0.298258185,0.230246603,0.195419937,0.248156384,0.428560674,0.178903192,0.002980728,0.218110099,0.168105721,0.225331217,0.226807013,0.01342267,0.121519201,0.211427808,0.804981709,0.263178647,0.869261086,0.796108425,0.78366816,0.884712219,0.347025752,0.857531548,0.974249899,0.538740933,0.782308102,0.720158756,0.786950111,0.860694408,0.704285383,0.969116079
4771,0.389946226,1,1,0.349847198,0.270139307,0.172667891,0.67188102,0.163714245,0.62434572,0.608663797,0.235180438,0.615341842,0.609900117,0.484364152,1,1,1,1,1,1,1,0.349847198,0.270139307,0.21426174,0.172667891,0.185643226,0.234484553,0.25013566,0.004945057,0.183870062,0.244315416,0.208525926,0.174850762,0.017916955,0.127770305,0.264425546,0.67188102,0.163714245,0.761530519,0.62434572,0.608663797,0.827642679,0.235180438,0.763235211,0.915123105,0.630759716,0.615341842,0.608236432,0.609900117,0.753915131,0.484364152,0.752367248
4772,0.389946226,1,1,0.537204862,0.254819065,0.340009242,0.394966513,0.074487269,0.32618019,0.306666553,0.14412412,0.319316536,0.313117146,0.20504266,1,1,1,1,1,1,1,0.537204862,0.254819065,0.384154797,0.340009242,0.29543519,0.245768636,0.353316605,0.007939931,0.234166354,0.428837657,0.264568627,0.268420935,0.023739025,0.226399541,0.333126009,0.394966513,0.074487269,0.396879733,0.32618019,0.306666553,0.603310823,0.14412412,0.538853824,0.706807792,0.681284606,0.319316536,0.340036869,0.313117146,0.452040881,0.20504266,0.587391171
4773,0.389946226,1,1,0.616457105,0.304721057,0.284211606,0,0.000127789,0,0,0.00690529,0,0,0,1,1,1,1,1,1,1,0.616457105,0.304721057,0.377105832,0.284211606,0.273759007,0.254471987,0.385693491,0.03002784,0.202767938,0.487921119,0.282500029,0.23160392,0.036696881,0.229398578,0.359713823,0,0.000127789,0.070108876,0,0,0.31110093,0.00690529,0.204038903,0.339732915,0.383795619,0,0,0,0.107077003,0,0.438296604
4774,0.389946226,1,1,0.676672935,0.493971348,0.354323268,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.676672935,0.493971348,0.489610851,0.354323268,0.40512231,0.3521384,0.382716537,0.077746108,0.309538931,0.522417426,0.369979441,0.327734172,0.043058395,0.279190212,0.44048959,0,0,0,0,0,0,0,0,0.028104506,0,0,0,0,0,0,0.287577345
4775,0.389946226,1,1,0.716291547,0.557991862,0.535455525,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.716291547,0.557991862,0.510379851,0.535455525,0.458202571,0.222067595,0.472858191,0.131217018,0.400416374,0.568734884,0.411019951,0.416623235,0.045108445,0.348760605,0.423668146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206105419
4776,0.389946226,1,1,0.735213757,0.652440012,0.531963348,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.735213757,0.652440012,0.502404392,0.531963348,0.559406281,0.401474088,0.454154313,0.170695037,0.46383512,0.654267192,0.508638978,0.482121527,0.06731087,0.377505988,0.417176664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137901468
4777,0.389946226,1,1,0.683857679,0.674812138,0.588122129,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.683857679,0.674812138,0.540446937,0.588122129,0.595696568,0.496650726,0.483262777,0.219019517,0.508862138,0.655321956,0.524808407,0.464814842,0.073295809,0.49737981,0.534879625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085833067
4778,0.389946226,1,1,0.645712793,0.730066895,0.624100804,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.645712793,0.730066895,0.562507868,0.624100804,0.622695446,0.482669055,0.582041979,0.122491583,0.591711283,0.638430357,0.590201974,0.478668928,0.091438457,0.617253661,0.586051345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052292977
4779,0.389946226,1,1,0.564306378,0.781334996,0.622996628,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.564306378,0.781334996,0.595613122,0.622996628,0.636887014,0.550958276,0.644098461,0.12859039,0.61465621,0.522698879,0.608373284,0.490752995,0.10762094,0.656199932,0.63891083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035556822
4780,0.389946226,1,1,0.550234318,0.791649461,0.554766893,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.550234318,0.791649461,0.730973959,0.554766893,0.720861912,0.677965283,0.65066874,0.11429511,0.692640781,0.467664897,0.589925766,0.612630486,0.089194186,0.580375075,0.603197455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025609979
4781,0.389946226,1,1,0.561263025,0.745819986,0.491577536,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.561263025,0.745819986,0.71273458,0.491577536,0.715446591,0.648180485,0.623860717,0.102540411,0.664648831,0.430169702,0.544085443,0.606306076,0.064201906,0.461525112,0.541362882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040243103
4782,0.389946226,1,1,0.480327547,0.638768435,0.348698258,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.480327547,0.638768435,0.744376719,0.348698258,0.745456696,0.606167376,0.507293999,0.116661504,0.669179916,0.373486161,0.519845963,0.646214962,0.04506281,0.345144331,0.433975428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10204573
4783,0.389946226,1,1,0.381083369,0.543400228,0.282322466,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.381083369,0.543400228,0.636643887,0.282322466,0.626857281,0.585235596,0.535891891,0.113240957,0.571909249,0.267911434,0.486099213,0.490634322,0.06232819,0.292680711,0.501769185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199771136
4784,0.389946226,1,1,0.318088114,0.39023146,0.325272143,0.303058684,0.32124871,0.45179373,0.388717294,0.324717343,0.445732415,0.384472489,0.414654434,1,1,1,1,1,1,1,0.318088114,0.39023146,0.570021868,0.325272143,0.513464689,0.398637265,0.420737624,0.118302867,0.5321787,0.218167424,0.385045111,0.383282512,0.038600367,0.285908908,0.412462771,0.303058684,0.32124871,0.004417376,0.45179373,0.388717294,0.078555584,0.324717343,0.014084079,0,0.33207804,0.445732415,0.29560858,0.384472489,0.013153523,0.414654434,0.27364048
4785,0.389946226,1,1,0.335969627,0.291914016,0.310109586,0.596132636,0.61582315,0.69780004,0.659141362,0.622757614,0.693718553,0.656095505,0.675901532,1,1,1,1,1,1,1,0.335969627,0.291914016,0.39024958,0.310109586,0.346137583,0.148596302,0.269454122,0.0791125,0.341361612,0.273943424,0.263306379,0.227972746,0.029401122,0.177230686,0.204447389,0.596132636,0.61582315,0.259477258,0.69780004,0.659141362,0.411131382,0.622757614,0.281082749,0.101679392,0.63450402,0.693718553,0.588861763,0.656095505,0.291644245,0.675901532,0.299398995
4786,0.389946226,1,1,0.238990635,0.217545956,0.080524907,0.791368723,0.804888368,0.838524342,0.831262469,0.813238144,0.835044265,0.826596916,0.835540712,1,1,1,1,1,1,1,0.238990635,0.217545956,0.300446987,0.080524907,0.144533575,0.042821333,0.119260967,0.041164346,0.247749329,0.198268041,0.176598579,0.111682326,0.032461319,0.053565256,0.094926581,0.791368723,0.804888368,0.520409167,0.838524342,0.831262469,0.613560498,0.813238144,0.49516952,0.272339195,0.810202956,0.835044265,0.784243464,0.826596916,0.507538259,0.835540712,0.338087221
4787,0.389946226,1,1,0.12484853,0.180093661,0.038104258,0.859590471,0.863588214,0.880087554,0.886120975,0.877414644,0.878066599,0.881094813,0.875279903,1,1,1,1,1,1,1,0.12484853,0.180093661,0.113910526,0.038104258,0.065072224,0.017314052,0.021760052,0.062805615,0.130022347,0.111332171,0.100503564,0.05987709,0.053891271,0.032339707,0.014991164,0.859590471,0.863588214,0.631821275,0.880087554,0.886120975,0.69051522,0.877414644,0.686225355,0.431181014,0.736241996,0.878066599,0.854241252,0.881094813,0.60341084,0.875279903,0.394594439
4788,0.389946226,1,1,0.0951377,0.115059704,0.039762449,0.870987773,0.875540018,0.88989538,0.920316577,0.897045851,0.890505254,0.915535092,0.899558425,1,1,1,1,1,1,1,0.0951377,0.115059704,0.022682317,0.039762449,0.038017765,0.018510502,0.02493396,0.078728326,0.039037473,0.082632788,0.055678308,0.047042042,0.053369291,0.036475983,0.014440238,0.870987773,0.875540018,0.779538751,0.88989538,0.920316577,0.772994041,0.897045851,0.763588727,0.503272116,0.81695497,0.890505254,0.876484275,0.915535092,0.660101175,0.899558425,0.450666697
4789,0.389946226,1,1,0.105816498,0.053290673,0.009311944,0.784399867,0.795809627,0.799436331,0.853759646,0.813487053,0.804270148,0.850167036,0.832387328,1,1,1,1,1,1,1,0.105816498,0.053290673,0.031588629,0.009311944,0.074281737,0.143475324,0.126275197,0.19829309,0.037255183,0.083707131,0.028645646,0.095963195,0.132793173,0.031610925,0.125291437,0.784399867,0.795809627,0.602951765,0.799436331,0.853759646,0.709417641,0.813487053,0.734614253,0.451403081,0.663278222,0.804270148,0.805261135,0.850167036,0.60683614,0.832387328,0.488767124
4790,0.389946226,1,1,0.135370776,0.040411226,0.026015963,0.753317952,0.781776845,0.791458547,0.855715394,0.793320239,0.79288733,0.851308107,0.818503976,1,1,1,1,1,1,1,0.135370776,0.040411226,0.026730962,0.026015963,0.066067412,0.12079449,0.219668001,0.250616223,0.022532344,0.091740027,0.026587121,0.087531194,0.158051342,0.066977248,0.273787498,0.753317952,0.781776845,0.594269514,0.791458547,0.855715394,0.700803995,0.793320239,0.691735506,0.521154523,0.613924265,0.79288733,0.77223742,0.851308107,0.618525624,0.818503976,0.535115794
4791,0.389946226,1,1,0.105203077,0.101342447,0.098932862,0.80252111,0.895656705,0.876169205,0.924295664,0.889359832,0.867345572,0.919001758,0.857948661,1,1,1,1,1,1,1,0.105203077,0.101342447,0.096713692,0.098932862,0.051260352,0.093283251,0.055900022,0.091863535,0.071720392,0.049074553,0.061745234,0.088536322,0.03941603,0.115281537,0.060699824,0.80252111,0.895656705,0.593347967,0.876169205,0.924295664,0.802376628,0.889359832,0.710982203,0.596947134,0.702821195,0.867345572,0.824600041,0.919001758,0.630534887,0.857948661,0.647355739
4792,0.389946226,1,1,0.084133834,0.186539233,0.148571461,0.807792544,0.884970963,0.868175745,0.906753898,0.886583686,0.856030345,0.903364897,0.826202273,1,1,1,1,1,1,1,0.084133834,0.186539233,0.172864467,0.148571461,0.118005402,0.119650856,0.080711722,0.233186871,0.092022687,0.060982399,0.087565936,0.142159373,0.052987114,0.146295503,0.082811169,0.807792544,0.884970963,0.550659537,0.868175745,0.906753898,0.780333877,0.886583686,0.612543106,0.590646803,0.49739626,0.856030345,0.779387832,0.903364897,0.650434971,0.826202273,0.804393213
4793,0.389946226,1,1,0.051130176,0.22624132,0.160509527,0.756278038,0.871038437,0.8398422,0.863249063,0.878556073,0.829736948,0.856743813,0.771944463,1,1,1,1,1,1,1,0.051130176,0.22624132,0.197038159,0.160509527,0.299807698,0.25696367,0.06000426,0.180999979,0.053118307,0.052575145,0.089764923,0.209028155,0.092665695,0.135091245,0.07353805,0.756278038,0.871038437,0.692221761,0.8398422,0.863249063,0.702720761,0.878556073,0.594894707,0.559358418,0.423286021,0.829736948,0.764304936,0.856743813,0.770062387,0.771944463,0.961544192
4794,0.389946226,1,1,0.026332602,0.166717067,0.147612631,0.662733197,0.848949671,0.787294805,0.794829369,0.845969498,0.780490637,0.792338848,0.701063156,1,1,1,1,1,1,1,0.026332602,0.166717067,0.184163243,0.147612631,0.246446997,0.201037228,0.0767176,0.195390999,0.07858827,0.048296738,0.12810646,0.16747719,0.167342573,0.102722786,0.062756173,0.662733197,0.848949671,0.698343456,0.787294805,0.794829369,0.691306591,0.845969498,0.587602735,0.518359244,0.416328013,0.780490637,0.672759771,0.792338848,0.683530986,0.701063156,0.941154415
4795,0.389946226,1,1,0.043413624,0.164179027,0.173168778,0.470854878,0.724738479,0.621060431,0.615231752,0.722691774,0.615676701,0.612223685,0.511218667,1,1,1,1,1,1,1,0.043413624,0.164179027,0.162353292,0.173168778,0.238692313,0.311534554,0.078163967,0.192807019,0.084932983,0.067863584,0.120215148,0.171454698,0.182510495,0.118848786,0.102422044,0.470854878,0.724738479,0.621479511,0.621060431,0.615231752,0.663939238,0.722691774,0.435861528,0.542006075,0.445534259,0.615676701,0.512024045,0.612223685,0.546379805,0.511218667,0.73523403
4796,0.389946226,1,1,0.124880493,0.160040408,0.122546725,0.220828831,0.480088979,0.332097501,0.320254743,0.477578282,0.328047037,0.31812793,0.133148924,1,1,1,1,1,1,1,0.124880493,0.160040408,0.144735798,0.122546725,0.151689857,0.277465969,0.055572104,0.237715423,0.080915131,0.101219922,0.106539696,0.138877839,0.184375912,0.204301178,0.101046376,0.220828831,0.480088979,0.379481107,0.332097501,0.320254743,0.520757675,0.477578282,0.242042124,0.533370018,0.291955233,0.328047037,0.278187066,0.31812793,0.331054509,0.133148924,0.575514526
4797,0.389946226,1,1,0.090676874,0.022549879,0.016657244,0,0.002433901,0,0,0.020636335,0,0,0,1,1,1,1,1,1,1,0.090676874,0.022549879,0.066657454,0.016657244,0.092373006,0.132376134,0.05727632,0.303186476,0.051763538,0.062001131,0.085273422,0.103685014,0.132916674,0.039020956,0.057838712,0,0.002433901,0.126654983,0,0,0.263468742,0.020636335,0.071680784,0.355123878,0.001429478,0,0,0,0.071019866,0,0.42979417
4798,0.389946226,1,1,0.459137261,0.47539857,0.18795678,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.459137261,0.47539857,0.460688412,0.18795678,0.330605388,0.411484152,0.113929287,0.338185161,0.391687304,0.37071681,0.242968053,0.289168507,0.326863348,0.268925458,0.090282761,0,0,0,0,0,0,0,0,0.123948626,0,0,0,0,0,0,0.282097296
